"","GEO","Characteristics","Hours.and.wages","YEAR","VALUE"
"2039","Canada","Health occupations [3]","PT employees, #K","2011",243.6
"2040","Canada","Males","PT employees, #K","2011",849.3
"2041","Canada","Management occupations [0]","PT employees, #K","2011",30.2166666666667
"2042","Canada","Natural and applied sciences and related occupations [2]","PT employees, #K","2011",35.0166666666667
"2043","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, #K","2011",32.7166666666667
"2044","Canada","No union coverage","PT employees, #K","2011",2053.34166666667
"2045","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, #K","2011",104.2
"2046","Canada","Occupations in education, law and social, community and government services [4]","PT employees, #K","2011",327.8
"2047","Canada","Occupations in manufacturing and utilities [9]","PT employees, #K","2011",33.8916666666667
"2048","Canada","Permanent employees","PT employees, #K","2011",1925.975
"2049","Canada","Sales and service occupations [6]","PT employees, #K","2011",1408.325
"2050","Canada","Temporary employees","PT employees, #K","2011",783.2
"2051","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, #K","2011",129.283333333333
"2052","Canada","Union coverage","PT employees, #K","2011",655.791666666667
"2053","Canada","15 to 24 years","PT employees, Wages","2011",176.405833333333
"2054","Canada","15 years and over","PT employees, Wages","2011",289.754166666667
"2055","Canada","25 years and over","PT employees, Wages","2011",372.880833333333
"2056","Canada","Business, finance and administration occupations [1]","PT employees, Wages","2011",322.474166666667
"2057","Canada","Females","PT employees, Wages","2011",305.12
"2058","Canada","Health occupations [3]","PT employees, Wages","2011",524.325833333333
"2059","Canada","Males","PT employees, Wages","2011",256.1025
"2060","Canada","Management occupations [0]","PT employees, Wages","2011",476.400833333333
"2061","Canada","Natural and applied sciences and related occupations [2]","PT employees, Wages","2011",502.740833333333
"2062","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, Wages","2011",199.238333333333
"2063","Canada","No union coverage","PT employees, Wages","2011",245.020833333333
"2064","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, Wages","2011",244.514166666667
"2065","Canada","Occupations in education, law and social, community and government services [4]","PT employees, Wages","2011",420.028333333333
"2066","Canada","Occupations in manufacturing and utilities [9]","PT employees, Wages","2011",252.579166666667
"2067","Canada","Permanent employees","PT employees, Wages","2011",309.031666666667
"2068","Canada","Sales and service occupations [6]","PT employees, Wages","2011",207.2225
"2069","Canada","Temporary employees","PT employees, Wages","2011",242.574166666667
"2070","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, Wages","2011",296.904166666667
"2071","Canada","Union coverage","PT employees, Wages","2011",430.370833333333
"2072","Canada","15 to 24 years","PT employees, week hours","2011",15.3
"2073","Canada","15 years and over","PT employees, week hours","2011",17.3666666666667
"2074","Canada","25 years and over","PT employees, week hours","2011",18.875
"2075","Canada","Business, finance and administration occupations [1]","PT employees, week hours","2011",17.625
"2076","Canada","Females","PT employees, week hours","2011",17.7
"2077","Canada","Health occupations [3]","PT employees, week hours","2011",20.1
"2078","Canada","Males","PT employees, week hours","2011",16.6666666666667
"2079","Canada","Management occupations [0]","PT employees, week hours","2011",18.7583333333333
"2080","Canada","Natural and applied sciences and related occupations [2]","PT employees, week hours","2011",18.175
"2081","Canada","Natural resources, agriculture and related production occupations [8]","PT employees, week hours","2011",14.6583333333333
"2082","Canada","No union coverage","PT employees, week hours","2011",16.7833333333333
"2083","Canada","Occupations in art, culture, recreation and sport [5]","PT employees, week hours","2011",13.5333333333333
"2084","Canada","Occupations in education, law and social, community and government services [4]","PT employees, week hours","2011",16.9583333333333
"2085","Canada","Occupations in manufacturing and utilities [9]","PT employees, week hours","2011",17.1416666666667
"2086","Canada","Permanent employees","PT employees, week hours","2011",18.2666666666667
"2087","Canada","Sales and service occupations [6]","PT employees, week hours","2011",17.1583333333333
"2088","Canada","Temporary employees","PT employees, week hours","2011",15.15
"2089","Canada","Trades, transport and equipment operators and related occupations [7]","PT employees, week hours","2011",18.1333333333333
"2090","Canada","Union coverage","PT employees, week hours","2011",19.1416666666667
"2091","Canada","15 to 24 years","Employees, #K","2012",2357.95
"2092","Canada","15 years and over","Employees, #K","2012",14760.0333333333
"2093","Canada","25 years and over","Employees, #K","2012",12402.0916666667
"2094","Canada","Business, finance and administration occupations [1]","Employees, #K","2012",2525.84166666667
"2095","Canada","Females","Employees, #K","2012",7360.40833333333
"2096","Canada","Health occupations [3]","Employees, #K","2012",1030.18333333333
"2097","Canada","Males","Employees, #K","2012",7399.63333333333
"2098","Canada","Management occupations [0]","Employees, #K","2012",1019.19166666667
"2099","Canada","Natural and applied sciences and related occupations [2]","Employees, #K","2012",1099.36666666667
"2100","Canada","Natural resources, agriculture and related production occupations [8]","Employees, #K","2012",273.8
"2101","Canada","No union coverage","Employees, #K","2012",10143.7416666667
"2102","Canada","Occupations in art, culture, recreation and sport [5]","Employees, #K","2012",304.158333333333
