Product code	Product label	Turkey's imports from Algeria-Value in 2001	Turkey's imports from Algeria-Value in 2002	Turkey's imports from Algeria-Value in 2003	Turkey's imports from Algeria-Value in 2004	Turkey's imports from Algeria-Value in 2005	Turkey's imports from Algeria-Value in 2006	Turkey's imports from Algeria-Value in 2007	Turkey's imports from Algeria-Value in 2008	Turkey's imports from Algeria-Value in 2009	Turkey's imports from Algeria-Value in 2010	Turkey's imports from Algeria-Value in 2011	Turkey's imports from Algeria-Value in 2012	Turkey's imports from Algeria-Value in 2013	Turkey's imports from Algeria-Value in 2014	Turkey's imports from Algeria-Value in 2015	Turkey's imports from Algeria-Value in 2016	Turkey's imports from Algeria-Value in 2017	Algeria's exports to world- 	Algeria's exports to world-Value in 2001	Algeria's exports to world-Value in 2002	Algeria's exports to world-Value in 2003	Algeria's exports to world-Value in 2004	Algeria's exports to world-Value in 2005	Algeria's exports to world-Value in 2006	Algeria's exports to world-Value in 2007	Algeria's exports to world-Value in 2008	Algeria's exports to world-Value in 2009	Algeria's exports to world-Value in 2010	Algeria's exports to world-Value in 2011	Algeria's exports to world-Value in 2012	Algeria's exports to world-Value in 2013	Algeria's exports to world-Value in 2014	Algeria's exports to world-Value in 2015	Algeria's exports to world-Value in 2016	Algeria's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2837	"Cyanides, cyanide oxides and complex cyanides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1839	2267	2765	1914	3744	6405	9105	13182	23027	27711	30961	36613	46838	42374	37407	38291	45502	
2842	"Salts of inorganic acids or peroxoacids, incl. aluminosilicates whether or not chemically defined ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	10	28	0	0	0	0	0	0	0	0	0	0	0		2486	3069	4166	4700	7292	6616	8830	12659	8036	11890	13195	12715	12031	15594	12020	13868	14693	
2845	"Non-radioactive isotopes; inorganic or organic compounds of such isotopes, whether or not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		78	73	688	410	313	284	476	500	503	607	1940	2025	2501	2794	1887	1461	1760	
2853	"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	307	255	304	602	660	1241	1698	969	1477	1393	1628	
2901	"Acyclic hydrocarbons"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11989	5382	4594	68	2682	4235	62	9	0	0	12	18	0	0	0	0	0		21674	12907	19648	72749	152332	69773	72128	45557	12742	44210	155484	87942	26256	252161	22366	22671	15524	
2908	"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2105	2141	3237	3828	3878	5283	6908	9744	8677	4983	4647	4212	5821	6079	6166	4126	4002	
2914	"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0		12641	16781	21937	28721	40606	38251	42165	49325	38933	50911	62592	62395	60009	63098	57847	42682	62651	
2930	"Organo-sulphur compounds"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0		24332	32235	44297	50742	45710	54055	60477	85434	85278	100606	106555	93234	94593	97229	108852	96907	93360	
3507	"Enzymes; prepared enzymes, n.e.s."	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0		0	0	0	0	2	0	93	0	0	0	0	0	0	0	0	0	14		28209	36872	46046	55910	62373	61852	68415	72759	78534	83857	97136	96772	107594	119647	105297	100937	115304	
3602	"Prepared explosives (excluding propellent powders)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1836	849	485	1023	3697	1097	1996	2319	1774	4036	4012	2274	4561	1632	4002	2246	1453	
3707	"Chemical preparations for photographic uses (excluding varnishes, glues, adhesives and similar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0		29927	27317	35290	46065	47732	50252	51160	47512	42109	42754	50533	44559	48030	49150	40911	39188	38184	
3809	"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		39988	55685	70590	81911	87154	90341	99480	98571	70151	82361	86281	85860	90918	86410	69538	60754	65543	
3810	"Pickling preparations for metal surfaces; fluxes and other auxiliary preparations for soldering, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0		4598	5957	8452	9087	11383	13270	17481	17330	16073	17914	17654	16412	19111	16622	17621	16426	16621	
3825	"Residual products of the chemical or allied industries, n.e.s.; municipal waste; sewage sludge; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	3	0	0	53	3	0	0	0	0	0	19	0	109	14	44	14		0	334	1	0	4	1	1	5	37	2	26	0	13	5	0	0	0	
3913	"Natural polymers, e.g. alginic acid, and modified natural polymers, e.g. hardened proteins, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	59	0		5959	7178	8175	10903	12372	11894	13825	15288	12098	16589	22190	20914	27376	28190	23437	23677	22033	
3918	"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; ..."	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	1		13737	14651	19509	33094	41088	47038	56105	57089	41676	47788	58911	56946	72558	76273	69164	88605	88043	
4001	"Natural rubber, balata, gutta-percha, guayule, chicle and similar natural gums, in primary ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0		55959	76729	117162	167595	192590	287709	321855	397758	202531	432165	724018	461134	396084	326238	256518	228051	345116	
4011	"New pneumatic tyres, of rubber"	0	0	0	2	0	90	417	80	263	0	0	0	0	0	0	0	0		0	48	781	2985	4479	18986	23148	22800	12135	11131	15258	9981	7328	0	6	1	1		93720	146993	233855	323570	328314	436808	532115	601342	444979	611771	833015	940004	1027562	936361	824499	917323	937456	
4103	"Other raw hides and skins, fresh, or salted, dried, limed, pickled or otherwise preserved, ..."	12	0	4	0	2	42	20	90	0	202	0	0	0	0	0	0	0		164	149	219	160	39	58	19	234	10	202	0	0	0	0	0	0	0		4518	10814	11305	6082	5007	7487	10196	7913	4176	5752	11015	13616	13000	10147	3519	3013	2479	
4115	"Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	4327	5190	4592	5509	6913	6096	4731	2832	2755	3581	3198	3143	3142	3620	3998	3363	
4203	"Articles of apparel and clothing accessories, of leather or composition leather (excluding ..."	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0		0	0	18	27	4	0	12	4	0	0	0	3	1	0	1	1	0		23108	23419	23074	23111	31983	56886	64427	112165	128704	126233	107618	132195	118188	107281	117319	81323	43087	
4304	"Artificial fur and articles thereof (excluding gloves made of leather and artificial fur, footware ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		163	179	91	96	153	577	1569	1638	503	1354	620	399	276	511	509	463	529	
4409	"Wood, incl. strips and friezes for parquet flooring, not assembled, continuously shaped "tongued, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7055	6477	8342	9066	12508	13733	17105	16428	8228	12336	16229	14461	17824	20284	15709	16205	17899	
4414	"Wooden frames for paintings, photographs, mirrors or similar objects"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		742	681	1307	1310	1871	2165	2304	3031	1819	3320	3982	3091	3911	3654	3139	3030	3001	
4503	"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5907	4818	7549	9289	8854	7597	5970	5766	2238	1890	3605	2477	1487	2149	1484	667	1391		1212	711	900	1911	2612	1730	1971	1841	1819	2397	2776	2971	2515	2167	2160	1634	1245	
4602	"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2	4	5	4	3	1	0	0	0	0	0	0	0	0	0		2657	2983	6455	11000	6731	7458	6907	8080	5984	8783	9379	8145	9406	9255	8431	7172	7146	
4702	"Chemical wood pulp, dissolving grades"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		780	424	648	2756	6481	5058	3599	6147	979	1388	756	747	609	829	798	764	465	
4808	"Corrugated paper and paperboard "with or without glued flat surface sheets", creped, crinkled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	12	32	6	0	0	42	448	780	909		1275	1440	1840	3250	3630	3421	4051	4935	3939	5611	10088	7898	9093	8792	5665	5315	7288	
4816	"Carbon paper, self-copy paper and other copying or transfer papers, in rolls of a width of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0		4185	5964	7692	11269	13607	13139	18383	17675	10342	14684	14688	15982	13789	13134	12204	11626	16475	
4902	"Newspapers, journals and periodicals, whether or not illustrated or containing advertising ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1605	1915	2417	1914	1336	1206	1378	1225	983	974	564	50	88	54	22	3	0		13576	20787	20308	25584	23229	22645	27215	29824	21092	19444	16518	14865	14345	9154	8536	6709	4569	
4909	"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	3	0	4	0	10	0	4	0	0	0	0	0		118	227	140	210	483	376	361	572	684	674	773	656	584	533	425	363	257	
5108	"Carded or combed yarn of fine animal hair (excluding that of wool or that put up for retail ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21	50	109	441	409	1549	2318	1738	1508	2215	3169	3638	1878	2752	2743	3766	3293	
5109	"Yarn of wool or fine animal hair, put up for retail sale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		283	135	137	89	12	321	693	1308	107	268	326	299	393	825	767	389	312	
5211	"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16002	25334	28872	44400	32998	25272	62693	77094	93424	121192	122582	75964	90556	81080	67872	62352	51792	
5301	"Flax, raw or processed, but not spun; flax tow and waste, incl. yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1359	2571	3078	2560	2316	2312	3331	2131	1479	3179	4249	3989	5861	5512	5575	6687	4107	
5302	"True hemp "Cannabis sativa L.", raw or processed, but not spun; tow and waste of true hemp, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1476	1439	0	474	218	585	845	0	104	3	0	1	0	1	5	3	69	
5405	"Artificial monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8	12	30	35	61	185	146	116	7	75	14	44	6	10	5	26	20	
5406	"Man-made filament yarn, put up for retail sale (excluding sewing thread)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		97	29	59	167	309	178	161	154	383	173	78	84	153	394	270	60	117	
5506	"Synthetic staple fibres, carded, combed or otherwise processed for spinning"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	86	523		4329	8034	8384	9313	12563	13014	12632	14151	11979	15986	24516	23289	20403	22066	16220	15417	18645	
5510	"Yarn of artificial staple fibres (excluding sewing thread and yarn put up for retail sale)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		25635	50091	57282	108295	99082	119180	248108	154747	148678	241167	256311	188689	188349	149587	147901	143045	161411	
5704	"Carpets and other floor coverings, of felt, not tufted or flocked, whether or not made up"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1		1075	1364	2391	4814	3959	3893	4185	3824	3164	3667	5941	4801	4018	3317	3515	5017	4708	
5803	"Gauze (excluding narrow woven fabrics of heading 5806)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	95	450	1776	895	0	114	329	63	166	412	1123	476	448		123	76	76	90	148	64	122	431	167	273	330	265	467	32	78	47	34	
5905	"Textile wallcoverings"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		61	157	188	201	263	394	1128	1565	649	781	861	672	1154	1698	976	678	844	
5907	"Impregnated, coated or covered textile fabrics; painted canvas being theatrical scenery, studio ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4621	4791	4833	4210	5904	5455	6533	11129	10489	18729	18384	16950	20880	19046	15892	16490	15854	
6101	"Men's or boys' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2	0	1	1	0	0	0	0	0	0	12	0	0	0	0		1107	872	1352	2946	1823	3254	5431	7866	7889	11438	13817	9459	11175	10154	9826	10649	14791	
6112	"Track-suits, ski-suits and swimwear, knitted or crocheted"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	5	2	1	5	4	0	0	0	0	0	0	0	0	0	0	2		2859	1898	3853	7650	6621	8405	11048	16039	17947	24017	29686	24536	28216	30907	28904	31650	29170	
6114	"Special garments for professional, sporting or other purposes, n.e.s., knitted or crocheted"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0		1815	1181	2418	3853	7906	10110	12575	15162	11502	13598	9228	6197	6621	6684	7887	8982	10867	
6201	"Men's or boys' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ..."	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0		9535	13799	24548	39689	41033	55343	89635	118001	119968	160945	177954	137267	157635	171780	158415	111651	146628	
6208	"Women's or girls' singlets and other vests, slips, petticoats, briefs, panties, nightdresses, ..."	0	0	0	0	2	0	0	0	0	0	0	0	0	41	0	0	0		0	21	4	0	0	0	0	0	0	32	0	0	0	0	0	0	0		1376	1306	2667	3395	3931	4473	6633	6632	4893	6836	7289	5076	4658	4656	3953	3293	4711	
6310	"Used or new rags, scrap twine, cordage, rope and cables and worn-out articles thereof, of textile ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	557	8	13	0		242	528	741	857	1405	2136	3462	2226	2475	8238	14580	7865	5286	7602	6801	8225	14765	
6505	"Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0		2413	2685	4420	6181	11725	17836	22748	25573	22240	31435	39080	33442	37657	35411	36785	34874	29870	
6701	"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		98	226	260	272	509	553	424	450	423	518	745	501	287	416	405	248	518	
6904	"Ceramic building bricks, flooring blocks, support or filler tiles and the like (excluding those ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		28	254	147	230	752	666	943	449	255	115	135	373	2435	2289	2063	1069	902	
7009	"Glass mirrors, whether or not framed, incl. rear-view mirrors (excluding optical mirrors, optically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21	16	0	12	1	1	1	0	0	1	0	0	17	253	159	32	92		7382	10611	18132	32640	34198	40089	48102	52064	36053	51508	64755	57131	64141	72985	65269	58065	64948	
7010	"Carboys, bottles, flasks, jars, pots, phials, ampoules and other containers, of glass, of a ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	221	3	78	1191	381	116	18	14	19	554	1	470	75		12340	16363	26617	35335	51397	53110	58046	47821	40931	69041	63275	59692	126320	132596	76464	61358	59701	
7101	"Pearls, natural or cultured, whether or not worked or graded, but not strung, mounted or set, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		117	169	160	355	630	459	768	597	249	309	362	249	179	237	256	219	255	
7202	"Ferro-alloys"	0	0	0	0	1119	0	0	0	0	0	0	0	0	0	0	0	0		0	0	271	474	0	0	0	0	0	0	0	0	0	0	0	0	0		88397	139768	167236	334690	326984	357368	597070	920847	435859	649035	698009	606591	550926	571980	455039	371673	680271	
7210	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ..."	0	894	0	0	0	0	0	1050	507	0	0	0	0	0	0	0	0		4036	20084	11119	23045	14699	53004	38692	33911	7194	11280	10128	2758	1430	1068	0	1	0		187323	233513	314778	420915	513847	582250	662014	896759	576642	777504	812672	671902	836631	892962	781408	740702	738681	
7219	"Flat-rolled products of stainless steel, of a width of >= 600 mm, hot-rolled or cold-rolled ..."	0	0	0	0	0	0	0	0	225	0	0	0	0	0	1	0	0		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		102969	165451	248347	376470	471588	541656	819419	767627	511514	783938	925029	798642	999711	1043680	931976	770545	1040624	
7227	"Bars and rods of alloy steel other than stainless, hot-rolled, in irregularly wound coils"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11368	18464	23876	46101	40607	35284	44261	84171	26272	46531	66338	56515	59735	104077	123027	128155	98946	
7303	"Tubes, pipes and hollow profiles, of cast iron"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0		11786	19161	20566	12925	7092	6005	21624	7531	4096	5707	24439	9011	16234	15755	15812	24551	16092	
7316	"Anchors, grapnels and parts thereof, of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0		347	356	423	806	1248	2540	2660	2229	1912	931	613	837	381	673	456	490	345	
3104	"Mineral or chemical potassic fertilisers (excluding those in tablets or similar forms, or in ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	83	0	453	0	0	0	0	0	8	0	0	0		15818	19515	23965	32762	38582	33135	57918	57052	40317	54420	63095	72599	63762	65396	82589	57950	59886	
3207	"Prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		31401	38114	49512	59522	71175	82820	99798	105742	79392	104902	136994	136590	125917	110922	94399	90081	100014	
3212	"Pigments, incl. metallic powders and flakes, dispersed in non-aqueous media, in liquid or paste ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	4	5	5	30	0	0	0	0	0	101	0	2	1	0		9840	14060	20151	27809	30183	43124	59331	55509	39721	48147	55058	52523	55123	53294	46986	45165	53931	
7323	"Table, kitchen or other household articles, and parts thereof, of iron or steel; iron or steel ..."	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	39	0		68	29	41	116	29	92	68	85	48	10	0	7	0	2	15	2	15		11354	13424	19004	28387	39826	45981	59098	73096	66032	87464	103631	88252	99125	92913	99103	80843	57133	
7403	"Copper, refined, and copper alloys, unwrought (excluding copper alloys of heading 7405)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0		1180	375	281	175	147	650	122	0	446	2350	988	0	0	0	0	0	0		218608	328866	416969	644943	883138	1465473	2139496	2108924	1490742	2584684	3125552	2878811	2730446	2577339	2208298	1998686	2438222	
7411	"Copper tubes and pipes"	0	0	0	0	0	0	0	0	0	0	274	314	126	0	0	0	0		0	3	0	0	62	68	17	0	0	0	270	435	0	0	0	0	0		13663	18204	25716	49938	53300	109338	148973	151653	76629	127538	172700	149029	156512	143851	145433	124421	152013	
7502	"Unwrought nickel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11121	14164	23712	49308	51345	76576	146565	99304	41677	77963	100514	75239	67317	75581	68631	51461	52243	
7602	"Waste and scrap, of aluminium (excluding slags, scale and the like from iron and steel production, ..."	0	0	0	0	49	0	0	1156	259	0	0	0	0	0	0	0	0		5274	7004	8779	2331	4993	24711	9368	17996	1245	0	0	0	0	0	0	0	0		9482	7945	15281	14368	24916	22207	43086	34567	18277	39951	47477	35825	35651	57871	66241	63155	124087	
7607	"Aluminium foil, "whether or not printed or backed with paper, paperboard, plastics or similar ..."	0	0	0	0	84	0	0	0	0	13	0	0	0	0	0	0	0		0	0	0	0	4	1	0	0	8	0	1	1	2	231	1	20	3		54039	59487	67290	85265	97396	111591	126818	125099	89853	114642	149060	141366	158835	152911	154838	157942	177694	
7803	"Lead bars, rods, profiles and wire, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0		76	286	183	162	375	374	0	0	0	0	0	0	0	0	0	0	0	
7804	"Lead plates, sheets, strip and foil; lead powders and flakes (excluding grains of lead, and ..."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0		46	115	155	248	313	475	590	494	182	418	397	520	1514	497	1200	457	317	
8107	"Cadmium and articles thereof, n.e.s.; cadmium waste and scrap (excluding ash and residues containing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14	29	39	23	18	47	92	91	77	65	93	49	57	42	145	11	34	
8113	"Cermets and articles thereof, n.e.s.; waste and scrap of cermets (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		250	280	442	889	1136	1443	1299	3480	1841	2924	4989	4973	5614	7200	11019	10183	12391	
8210	"Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		292	580	1676	2839	2187	5663	8601	4918	2979	6158	8928	10781	11649	12494	9550	7966	7754	
8305	"Fittings for loose-leaf binders or files, letter clips, letter corners, paper clips, indexing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2852	4069	4787	6815	8971	9218	11149	13477	11410	14552	15211	14792	14240	16320	13871	13248	12183	
8406	"Steam turbines and other vapour turbines; parts thereof"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	51	6	0	0	0	0	0	0	0	0	0	0	0	0	0		166784	200742	47948	26886	57528	17537	36894	47882	265660	137613	86498	155713	490777	143375	200148	276605	154673	
8485	"Machinery parts not specified or included elsewhere in this chapter (excluding parts containing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	3	3	1	0	10	0	0	0	0	0	0	0	0	0	0	0		29642	14987	31951	33715	53265	46711	0	0	0	0	0	0	0	0	0	0	0	
8502	"Electric generating sets and rotary converters"	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0		0	117	44	313	42	442	180	125	289	1461	468	8	205	177	390	26	40		109110	127661	76660	119128	180320	172873	285313	870771	914147	1176043	894838	1048532	1247394	861170	932830	1457173	633005	
8503	"Parts suitable for use solely or principally with electric motors and generators, electric ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	16	6	115	9	19	1	3	2	2	12	8	0	6	5	54	1		58524	63682	30798	47500	49395	50901	64491	57144	180828	190179	220516	304995	142592	206626	225768	118268	82371	
8509	"Electromechanical domestic appliances, with self-contained electric motor; parts thereof (excluding ..."	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		5	2	0	0	0	0	0	16	1	0	0	0	0	0	0	2	10		29991	25272	43672	75107	116275	129554	53681	58074	48763	70847	77453	67224	70533	68537	60154	42631	41119	
8513	"Portable electric lamps designed to function by their own source of energy, e.g. dry batteries, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0		3732	2617	5775	6325	6741	9371	13153	12474	6806	12351	14515	16011	16809	15487	13973	10118	11135	
8522	"Parts and accessories suitable for use solely or principally with sound reproducing and recording ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5164	15349	35023	52889	37830	26459	26925	22832	26305	21155	26450	24653	17200	13297	7645	7198	8301	
