Product code	Product label	Turkey's imports from Poland-Value in 2001	Turkey's imports from Poland-Value in 2002	Turkey's imports from Poland-Value in 2003	Turkey's imports from Poland-Value in 2004	Turkey's imports from Poland-Value in 2005	Turkey's imports from Poland-Value in 2006	Turkey's imports from Poland-Value in 2007	Turkey's imports from Poland-Value in 2008	Turkey's imports from Poland-Value in 2009	Turkey's imports from Poland-Value in 2010	Turkey's imports from Poland-Value in 2011	Turkey's imports from Poland-Value in 2012	Turkey's imports from Poland-Value in 2013	Turkey's imports from Poland-Value in 2014	Turkey's imports from Poland-Value in 2015	Turkey's imports from Poland-Value in 2016	Turkey's imports from Poland-Value in 2017	Poland's exports to world- 	Poland's exports to world-Value in 2001	Poland's exports to world-Value in 2002	Poland's exports to world-Value in 2003	Poland's exports to world-Value in 2004	Poland's exports to world-Value in 2005	Poland's exports to world-Value in 2006	Poland's exports to world-Value in 2007	Poland's exports to world-Value in 2008	Poland's exports to world-Value in 2009	Poland's exports to world-Value in 2010	Poland's exports to world-Value in 2011	Poland's exports to world-Value in 2012	Poland's exports to world-Value in 2013	Poland's exports to world-Value in 2014	Poland's exports to world-Value in 2015	Poland's exports to world-Value in 2016	Poland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2850	"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	279	601	573	409	79	17	0	79	94	81	5	1	10	18		147	177	228	234	317	345	440	277	678	851	874	553	1228	1190	1009	1186	1378	
2910	"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their ..."	0	0	8	5	11	4	60	39	63	73	147	77	24	0	0	0	0		24750	24575	32161	31444	26816	38899	39356	40236	15462	26512	37580	23391	8691	9039	8336	5676	4430		2728	3774	5017	4611	2274	1159	1619	2302	1284	1595	2608	3087	4599	5237	4123	3180	4150	
2942	"Separate chemically defined organic compounds, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0		526	652	137	867	723	268	443	261	360	293	1400	1187	4788	9004	7052	8403	12269		1063	1020	1703	2260	6354	9667	12594	15093	7511	5527	6292	6238	7198	4591	4497	6135	4731	
3701	"Photographic plates and film in the flat, sensitised, unexposed, of any material other than ..."	0	0	0	0	0	16	0	0	0	1	14	4	0	0	0	0	0		436	566	187	456	2551	2356	2691	2950	2117	2804	11860	10581	14841	13620	17048	19434	19191		41213	49798	65703	82448	96716	105272	131978	129716	129968	138488	147321	133576	133320	122000	97782	90470	82459	
3703	"Photographic paper, paperboard and textiles, sensitised, unexposed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		899	363	266	1478	7504	7873	4929	449	427	574	2170	1626	1551	1731	1611	1312	1586		18143	18181	19687	23369	24027	24523	19634	15425	13551	14937	16184	15010	13756	12331	10898	10756	10323	
3706	"Cinematographic film, exposed and developed, whether or not incorporating soundtrack or consisting ..."	0	0	9	0	0	0	1	0	1	0	0	1	3	0	0	0	0		248	529	966	5484	460	1146	1023	535	105	214	458	46	30	3	3	2	1		1747	2974	3216	6210	8637	7074	8626	9575	8011	5408	6512	4946	3423	185	206	0	1	
3817	"Mixed alkylbenzenes and mixed alkylnaphthalenes produced by the alkylation of benzene and naphthalene ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	62	259	124	46	80	42	111	1	0	1	11	118	34	4	13	1659		46934	52373	59656	68387	86608	88039	88866	102490	90285	103892	120997	136744	162869	148464	106352	99478	106976	
4017	"Hard rubber, e.g. ebonite, in all forms, incl. waste and scrap; articles of hard rubber, n.e.s."	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0		54	95	363	395	143	121	220	283	161	61	235	77	112	58	104	33	133		363	444	612	765	1136	1361	1669	1669	1275	2023	1523	864	1517	1555	1226	1236	1273	
4106	"Tanned or crust hides and skins of goats or kids, pigs, reptiles and other animals, without ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1158	187	461	4041	1957	6015	6171	7017	10857	21691	31808	21580	17631	4726	3675	3315	2706		7766	2316	1905	1973	4165	5079	4423	4096	3420	6800	10291	11030	11110	10981	7601	9528	8409	
4108	"Chamois leather, incl. combination chamois leather(excluding glace-tanned leather subsequently ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4110	"Parings and other waste of leather, parchment-dressed leather or composition leather, not suitable ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4111	"Composition leather based on leather or leather fibre, in slabs, sheets or strip, whether or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4809	"Carbon paper, self-copy paper and other copying or transfer papers, incl. coated or impregnated ..."	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0		3851	3139	3864	5448	7163	8487	10326	9324	5806	18482	20352	17624	19506	21688	14808	15096	15986		8039	17419	20641	29303	29593	32471	38111	42830	34286	52772	54029	47064	46558	51738	44415	34416	36424	
4814	"Wallpaper and similar wallcoverings of paper; window transparencies of paper"	0	0	0	0	0	0	0	6	0	33	89	65	1	34	5	10	0		2785	2573	4642	6680	10199	10401	13947	18207	13055	18115	26073	27245	30848	32934	30272	23155	35035		1415	2006	2507	4084	5643	7847	13665	19332	19515	30959	42862	44137	57716	84607	76084	17571	16270	
5105	"Wool and fine or coarse animal hair, carded or combed, incl. combed wool in fragments"	0	0	0	0	0	0	0	0	0	0	85	0	0	64	421	109	0		1339	922	1084	1893	2485	2868	4677	5568	9760	17773	12739	5831	10804	6296	4780	5242	3434		48616	69810	95583	92230	102632	116574	139445	127747	80779	114134	139725	132195	117377	120372	93495	84494	93180	
5110	"Yarn of coarse animal hair or of horsehair, incl. gimped horsehair yarn, whether or not put ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	17	0	24	10	35	27	26	23	25	0		1	0	128	0	0	0	70	172	140	0	298	620	560	679	597	564	91	
5111	"Woven fabrics of carded wool or of carded fine animal hair (excluding fabrics for technical ..."	0	0	0	0	0	1	0	0	0	0	0	0	0	25	0	0	0		11713	5383	7007	9559	8128	6431	7403	8867	6783	6587	7413	3972	4807	2276	2091	2549	2178		32499	36404	41437	54413	49161	52272	53085	52510	44073	50564	49895	47542	50315	41472	27099	22450	30382	
5305	"Coconut, abaca "Manila hemp or Musa textilis Nee", ramie, agave and other vegetable textile ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		272	413	0	88	135	171	305	545	93	78	101	110	73	195	75	93	68		28	22	15	182	477	467	862	609	295	277	420	601	512	321	480	300	189	
5504	"Artificial staple fibres, not carded, combed or otherwise processed for spinning"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	61	53	130	190	97	28	90	98	85	215	226	650	553	511	788	2654		77934	112770	144441	205902	192504	260699	435972	412925	399497	567085	689956	632905	512921	485351	479219	540988	547377	
5513	"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ..."	0	0	0	218	239	0	4	0	0	0	0	0	0	1	0	0	0		910	1085	653	1643	2307	2671	3676	3595	2451	2167	2644	2324	4061	4508	3535	3749	3772		16825	28046	36305	67820	77830	91247	89570	88103	84508	89439	96250	48092	53444	47145	32804	27376	30168	
5514	"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ..."	0	14	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0		1326	629	648	1432	4913	5388	7022	6291	4220	4741	4969	6144	5925	6759	7685	8952	10815		6645	8515	5933	5561	6712	7335	7635	7125	7990	20511	14529	10800	10759	11522	9938	7234	6987	
5901	"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4301	4614	6303	7207	6764	6971	6766	7069	5705	6590	4778	4060	5313	7727	5581	4392	3899		691	1077	1280	1224	1477	1316	1880	2397	1937	3063	4412	4159	4776	4026	1806	1236	1399	
6003	"Knitted or crocheted fabrics, of a width <= 30 cm (excluding those containing by weight >= ..."	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0		0	141	315	717	432	2309	652	1173	815	1081	987	700	506	795	714	494	569		0	1183	1345	1581	3966	3273	2617	1775	1540	2287	2666	2847	2359	3379	3244	4109	3563	
6901	"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals, e.g. kieselguhr, tripolite ..."	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0		0	137	431	873	273	192	379	270	289	173	278	360	450	403	298	326	220		280	404	560	974	854	919	754	245	70	206	348	363	437	312	207	286	363	
7012	"Glass inners for vacuum flasks or for other vacuum vessels"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1381	2249	2245	2024	1781	1762	0	0	0	0	0	0	0	0	0	0	0		72	129	106	124	72	23	0	0	0	0	0	0	0	0	0	0	0	
7015	"Clock or watch glasses and similar glasses, glasses for non-corrective or corrective spectacles, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		106	110	149	408	452	337	613	545	164	204	156	126	165	66	45	92	68		1444	1911	1676	1604	2300	1714	1827	1869	1853	1387	1913	1397	1060	1579	1687	1233	1009	
6501	"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux ..."	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0		283	496	465	738	397	505	825	1505	1049	537	1079	1419	1006	1046	1172	938	645		1	0	1	3	15	1	7	5	3	1	13	15	34	19	14	4	189	
6502	"Hat-shapes, plaited or made by assembling strips of any material (excluding blocked to shape, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	23	0	17	0	0	4	89	65	30	27	101	70	13	70		0	0	3	0	0	0	0	4	0	4	6	0	10	0	3	1	22	
7503	"Waste and scrap, of nickel (excluding ingots or other similar unwrought shapes, of remelted ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		222	112	321	939	673	893	1511	1271	17058	22237	9067	2875	1109	978	12762	2307	5513		0	0	0	0	0	0	0	0	1	37	66	14	0	0	95	135	298	
7603	"Powder and flakes, of aluminium (excluding pellets of aluminium, and spangles)"	0	0	0	0	0	0	0	0	36	4	0	22	150	169	126	0	0		2951	3993	3363	3397	4114	6403	14994	15939	4607	11047	9165	5307	8037	8966	10027	5578	8570		2004	2643	3776	5369	6222	7939	9879	12488	7948	10844	16900	13003	14954	17022	14193	13755	12705	
7409	"Plates, sheets and strip, of copper, of a thickness of > 0,15 mm (excluding expanded sheet ..."	0	0	0	0	54	0	0	0	0	0	0	374	1	7	0	60	0		62175	44837	50346	98906	120368	195575	175823	109993	20070	27543	27462	23823	36384	44479	39132	25717	29603		10742	19705	23954	34639	41665	49925	69039	68543	31619	66700	71010	88188	81945	78714	76308	62622	69646	
8002	"Tin waste and scrap (excluding ash and residues from the manufacture of tin of heading 2620, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	184	117	98	218	198	132	291	274	361	342	393	591	242	115		0	0	0	3	20	6	0	22	0	0	0	6	8	0	0	32	33	
8005	"Tin foil of a thickness "without any backing" <= 0,2 mm, whether or not printed or backed with ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0		8	5	29	126	66	122	0	0	0	0	0	0	0	0	0	0	0	
8110	"Antimony and articles thereof, n.e.s.; antimony waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		154	0	0	6	65	205	141	177	395	242	776	572	463	565	540	420	1631		35	223	385	237	140	983	1828	2242	2093	2156	3622	3316	2963	2350	2625	1853	1667	
8711	"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with or without side-cars; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		852	983	1403	4599	6925	11514	19972	17341	10555	10793	20213	27524	30936	26034	26634	36210	25017		11838	8518	22218	99995	234084	364033	62577	51783	31290	54755	80826	104046	151445	178278	204341	240832	175092	
9103	"Clocks with watch movements (excluding wrist-watches, pocket-watches and other watches of heading ..."	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0		0	0	0	45	44	60	143	663	355	295	325	319	393	530	674	465	7883		791	855	981	1109	619	276	377	321	235	287	278	316	421	419	270	272	199	
9302	"Revolvers and pistols (excluding those of heading 9303 or 9304 and sub-machine guns for military ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		347	77	238	2213	9306	3067	2395	887	1578	107	1775	676	2547	2084	1239	114	29		1992	5912	845	3256	3101	1675	5776	5199	1807	1936	3204	5948	8024	7486	2380	5633	500	
9305	"Parts and accessories for weapons and the like of heading 9301 to 9304, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		686	563	485	117	1766	3033	5418	4681	2514	1955	3825	3797	5389	6041	9052	9666	7075		4090	17104	23756	41668	2106	2105	4348	4103	4255	5342	15177	7690	11866	10924	18477	9759	10787	
9502	"Dolls representing only human beings"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		155	264	148	926	1227	1037	0	0	0	0	0	0	0	0	0	0	0		4013	3977	7238	13115	15560	16821	0	0	0	0	0	0	0	0	0	0	0	
9604	"Hand sieves and hand riddles (excluding colanders)"	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0		278	431	944	1219	539	909	852	745	212	153	168	136	144	209	228	358	531		72	91	109	86	179	172	180	122	251	312	348	286	238	266	166	150	225	
9612	"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether ..."	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0		6547	6887	11521	12226	16330	68760	18461	14090	2826	4138	3400	5456	21627	47515	43653	46967	33424		11124	11824	14410	21961	21457	20438	23248	22021	20723	22962	24420	22375	23775	23884	20827	21403	20170	
0209	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6169	5097	8871	16739	35084	28063	18593	63144	52871	44600	65026	93624	92773	57927	36308	36561	38212		0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	
0210	"Meat and edible offal, salted, in brine, dried or smoked; edible flours and meals of meat or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2934	1585	1688	8236	15425	9928	61128	108147	105637	109244	114070	109703	142108	181277	122935	101191	126735		16	10	49	7	16	0	0	0	0	0	0	68	2	0	0	0	0	
0305	"Fish, fit for human consumption, dried, salted or in brine; smoked fish, fit for human consumption, ..."	0	0	0	0	0	0	0	43	0	0	0	0	0	0	2	0	0		26991	25048	56735	156975	225274	321228	363675	442618	408550	532209	593789	566101	782178	850483	710661	772002	830825		275	335	255	618	822	1174	1363	1791	959	1336	751	601	423	389	655	544	579	
0402	"Milk and cream, concentrated or containing added sugar or other sweetening matter"	0	1412	1322	1657	0	0	309	2518	2260	2207	0	0	0	0	0	0	0		226856	130790	163306	254578	344380	266355	400695	417952	238017	288109	347391	299226	348088	589833	306188	205990	261807		5683	8733	20660	25229	23049	38724	51663	63994	42403	37869	8388	269	230	457	517	639	539	
0403	"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and ..."	2	321	389	478	416	0	0	0	0	0	0	0	0	2963	874	79	0		10650	12378	19286	44371	89554	112175	134748	167006	144299	165730	170774	146939	157788	174778	122318	109068	127185		55	338	414	502	435	21	76	187	98	253	148	270	599	3064	985	123	303	
0410	"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		85	0	0	12	311	234	214	708	124	554	575	401	427	403	1054	1799	3737		77	209	499	207	188	133	58	171	180	430	476	267	313	456	364	451	336	
0502	"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	70	222	256	205	392	418	199	220	157	109	0	0	4	1		2674	2319	2961	3238	4481	4349	5885	5755	6172	6823	7035	6722	6502	7313	6824	6611	7424	
0506	"Bones and horn-cores and their powder and waste, unworked, defatted, simply prepared, treated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		217	141	0	494	593	399	265	620	331	1626	1698	3413	9208	8261	5068	5759	12072		1	0	0	0	0	0	6	0	1	48	20	9	0	9	0	0	2	
0507	"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		198	265	292	237	101	16	7	13	89	33	0	0	46	67	2285	4446	7062		0	3	0	0	1	0	18	1	4	17	26	24	62	33	0	11	28	
0707	"Cucumbers and gherkins, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2362	4666	5276	8977	14246	10321	12025	13966	9045	7353	9050	10834	11698	9202	6748	10267	12649		6	0	0	18	1	1	16	4	0	0	0	15	0	0	180	534	1	
1206	"Sunflower seeds, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		104	151	157	401	907	959	2967	3207	2184	3765	2865	2471	6976	4784	10646	11155	11335		42707	42008	153335	157376	161759	116520	260166	365145	240620	349690	589577	443959	474002	406155	237984	263005	356471	
1403	"Vegetable materials, such as broom-corn, piassava, couch-grass and istle, of a kind used primarily ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	4	5	10	0	0	0	0	0	0	0	0	0	0	0		53	95	711	776	269	458	0	0	0	0	0	0	0	0	0	0	0	
1506	"Other animal fats and oils and their fractions, whether or not refined, but not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1010	620	417	453	93	960	3913	3834	3979	6880	5594	2482	1614	3491	3150	3665	4166		2	6	5	5	0	0	0	13	1	1	27	41	78	72	667	661	757	
1516	"Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		130	90	0	259	303	2269	7380	8468	2207	2244	5547	5963	14601	10125	7193	5590	2685		7179	10407	11504	10015	7870	12546	16957	23488	22078	21121	49645	51308	42844	51948	40924	32883	57419	
1006	"Rice"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	387	2217	3101	3904	5321	10712	10597	10940	14048	16622	19909	20803	25486	28535	32544		57683	86383	122786	62025	97186	89105	112750	172790	135271	264541	152439	111346	150523	277321	166058	116207	148788	
1007	"Grain sorghum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	139	0	0	1	35	34	34	142	173	173		28	0	0	1	0	0	28	54	9	18	2936	278	26	102	74	0	0	
2518	"Dolomite, whether or not calcined or sintered, incl. dolomite roughly trimmed or merely cut, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0		514	397	437	1497	2043	3245	3755	4861	3959	4790	4197	5358	6419	3675	3663	2867	2542		532	1007	1707	2315	3070	1604	1253	1455	1707	1941	1974	1574	1433	1489	1175	1209	1463	
2605	"Cobalt ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	808	0	0		28	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65	
2618	"Granulated slag "slag sand" from the manufacture of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	285	0	329	504	873	191	7	3	2	1	93	22	10	12	4	48		448	1254	430	0	16	0	3	0	0	0	0	0	0	0	0	0	0	
2621	"Slag and ash, incl. seaweed ash "kelp"; ash and residues from the incineration of municipal ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1221	1374	788	912	1301	227	1442	1011	553	793	3105	1610	746	276	189	434	3138		0	5	33	581	153	10	33	18	13	27	14	0	34	44	509	1029	555	
2206	"Cider, perry, mead and other fermented beverages and mixtures of fermented beverages and non-alcoholic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0		0	57	448	2823	2707	3850	4713	8539	8373	9309	16389	15931	18032	15018	12674	10146	10268		0	0	2	9	17	2	10	6	0	168	557	974	1277	1757	1699	1524	160	
2304	"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	169	282	2143	11333	18193	23938	12043	24313	38432	38094	44473	10054	9156	14087		84251	78913	101650	144863	134366	63853	98175	158425	152392	168923	243029	531424	627954	346499	195513	254558	281252	
2810	"Oxides of boron; boric acids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	284	708	975	1322	1861	1152	2126	2107	1559	1640	1480	1636	1440	1013		19	25	23	61	48	66	86	67	65	62	87	69	96	123	87	116	131	
2820	"Manganese oxides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	180	136	51	227	240	305	863	1385	1134	979	1784	722	818	622		138	318	592	720	1080	1204	1656	2696	2101	2265	3272	1582	1621	1631	879	637	1158	
2827	"Chlorides, chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and ..."	0	25	0	0	0	0	0	1	43	0	0	0	57	40	96	6	0		3113	4372	5883	9556	11213	10229	7701	8115	12675	12574	14627	12372	14261	12371	9519	10327	10458		5347	6497	7192	8796	11304	10970	17911	16400	12205	23785	21670	18054	20508	20240	16947	18655	20024	
2830	"Sulphides; polysulphides, whether or not chemically defined"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	118	0	52	96	76	355	1566	176	427	198	92	95	223	162	131	180		1591	4071	4697	5081	6510	7734	8438	11133	5590	7050	9067	8055	9013	9544	9632	9028	10639	
2840	"Borates; peroxoborates "perborates""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		956	1382	412	179	378	263	332	848	1199	568	812	692	662	588	837	2526	13190		12490	7392	6134	6404	7534	10184	19990	10627	1602	886	738	735	876	1330	1699	813	1088	
2847	"Hydrogen peroxide, whether or not solidified with urea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1090	719	1068	2926	3761	2055	2513	2334	1755	1512	1973	1585	2247	2151	1709	1897	2245		4153	2545	5532	5033	7994	5218	4782	6152	6291	2826	8075	6880	9176	8523	9752	6902	7953	
2907	"Phenols; phenol-alcohols"	26	46	84	141	226	324	1375	428	249	176	37	14	19	0	0	0	0		16703	20377	27934	34881	36270	35255	47054	55278	38997	32208	56472	46153	30255	31816	30168	27038	33210		6982	7734	10669	16119	21664	24012	34438	33095	20349	34354	43443	39807	46294	47993	33537	30565	39868	
2912	"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; parafo ..."	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0		2017	3008	3873	5388	4630	8668	14051	12306	4811	6558	6335	9204	16234	18202	8217	10090	13879		4212	7389	8579	10956	11545	7858	10317	10700	8543	10131	11281	11321	13338	14747	13038	11862	14301	
2940	"Sugars, chemically pure (excluding sucrose, lactose, maltose, glucose and fructose); sugar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		75	0	115	53	150	41	70	343	162	229	257	150	88	248	254	210	430		7412	8738	13701	19052	19879	29066	42254	38949	28227	23703	25071	22953	22925	19796	15210	13655	17723	
3202	"Synthetic organic tanning substances; inorganic tanning substances; tanning preparations, whether ..."	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		240	66	75	292	465	836	887	712	1108	1721	1506	942	680	1134	1316	2699	3577		10980	17097	22205	23311	21913	28124	33280	33110	24912	28193	32231	33561	38818	32325	20256	17411	17657	
3604	"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		468	177	574	1298	2447	2150	4441	7933	6801	6569	8081	9374	11550	16324	7351	7350	8041		889	1147	1476	2652	6468	6016	7706	11109	5626	4541	9153	5628	8439	11938	12742	8499	7353	
3704	"Photographic plates, film, paper, paperboard and textiles, exposed but not developed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		235	271	100	19	67	37	26	97	1	8	57	89	92	52	72	13	10		34	58	30	58	20	26	205	350	443	557	491	187	361	413	562	384	283	
3804	"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0		0	0	0	5	8	0	0	25	66	30	18	105	70	97	100	144	264		3660	4364	6157	7844	9413	13778	24028	21381	17745	22833	28641	29287	33653	31996	23365	21505	20141	
4101	"Raw hides and skins of bovine "incl. buffalo" or equine animals, fresh, or salted, dried, limed, ..."	0	0	0	0	0	0	0	0	19	749	531	280	260	0	40	0	0		20111	19152	19383	19125	21204	27389	22474	27327	26491	56051	76685	81784	108777	101288	88580	74258	73787		21526	37471	58016	51524	53198	54894	74556	47702	29427	51756	83338	54785	45230	42127	33062	42004	46099	
4113	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of goats ..."	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0		0	5133	4567	6055	7192	4910	4123	3409	3045	6632	5579	5467	5011	4930	3884	4278	5925		0	18955	23671	20202	26380	41642	44054	42653	24738	36294	44190	44377	36670	34231	17284	10507	11781	
4201	"Saddlery and harness for any animal, incl. traces, leads, knee pads, muzzles, saddle cloths, ..."	0	3	0	0	0	1	0	0	0	0	3	6	1	1	1	0	0		2120	2778	3794	4963	4892	4948	6373	8013	6679	6400	7644	6999	8502	8131	9603	10806	14409		427	429	495	686	781	862	1126	1241	976	1701	1787	1726	1832	2036	2025	1538	2006	
4416	"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		325	237	94	441	266	401	363	107	113	78	48	21	36	163	224	401	181		392	511	559	653	793	683	1143	970	726	1498	1656	1250	1360	2426	712	1543	1577	
