Product code	Product label	Turkey's imports from Japan-Value in 2001	Turkey's imports from Japan-Value in 2002	Turkey's imports from Japan-Value in 2003	Turkey's imports from Japan-Value in 2004	Turkey's imports from Japan-Value in 2005	Turkey's imports from Japan-Value in 2006	Turkey's imports from Japan-Value in 2007	Turkey's imports from Japan-Value in 2008	Turkey's imports from Japan-Value in 2009	Turkey's imports from Japan-Value in 2010	Turkey's imports from Japan-Value in 2011	Turkey's imports from Japan-Value in 2012	Turkey's imports from Japan-Value in 2013	Turkey's imports from Japan-Value in 2014	Turkey's imports from Japan-Value in 2015	Turkey's imports from Japan-Value in 2016	Turkey's imports from Japan-Value in 2017	Japan's exports to world- 	Japan's exports to world-Value in 2001	Japan's exports to world-Value in 2002	Japan's exports to world-Value in 2003	Japan's exports to world-Value in 2004	Japan's exports to world-Value in 2005	Japan's exports to world-Value in 2006	Japan's exports to world-Value in 2007	Japan's exports to world-Value in 2008	Japan's exports to world-Value in 2009	Japan's exports to world-Value in 2010	Japan's exports to world-Value in 2011	Japan's exports to world-Value in 2012	Japan's exports to world-Value in 2013	Japan's exports to world-Value in 2014	Japan's exports to world-Value in 2015	Japan's exports to world-Value in 2016	Japan's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
7108	"Gold, incl. gold plated with platinum, unwrought or not further worked than semi-manufactured ..."	0	0	0	3	4	7962	3	3	0	0	1270	0	16750	0	0	0	12145		615194	698250	1170289	1188589	1413509	2966831	3563861	4986841	4303823	5951877	8640590	6272009	4633945	4374532	4907749	7344793	8433799		989358	1406156	2598427	3497392	3894766	4012713	5325078	4991021	1632308	2523442	6251532	7636748	15127226	7106855	3425893	6458906	16577308	
8462	"Machine tools, incl. presses, for working metal by forging, hammering or die-stamping; machine ..."	122	6161	7817	15105	31603	6681	7992	22571	954	978	19219	1530	8459	5924	16986	15087	12274		803260	674164	950631	1042232	1144284	1128666	1183921	1374953	818035	965004	1655152	1691931	1508685	1415753	1094706	1002172	1000719		40539	68045	94195	132726	209096	224833	202582	283488	158358	154616	227198	299963	252120	221560	208960	204643	203421	
3920	"Plates, sheets, film, foil and strip, of non-cellular plastics, not reinforced, laminated, ..."	1247	1153	983	1279	2243	3641	4457	6384	4687	5598	6021	5773	7178	5656	6395	11812	12401		1433950	1686004	2117249	2959197	3639133	4387319	4978635	5796141	6047048	8366458	8534383	7759768	6691581	6371873	5267602	5394468	5501365		101430	141179	193852	263423	342920	409477	499504	562015	454264	627738	789809	835382	936861	1003972	922097	907137	998858	
8525	"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception ..."	20024	20790	40220	75209	93441	94559	117382	100944	68152	32671	38832	40235	30211	19011	15074	11405	13159		8803372	10529485	13084600	14663172	13698493	12858496	11899032	12487671	8969474	9318098	8507540	9361317	5916086	4573112	3667173	3596509	3460613		524699	540423	720444	1210863	1435328	1792171	406822	384899	374584	353458	387023	276029	233808	206186	195684	223043	278141	
7228	"Other bars and rods of alloy steel other than stainless, angles, shapes and sections of alloy ..."	353	1734	2657	4367	8199	5716	8579	12577	8293	13089	26213	21346	13935	16481	22002	18955	13267		215495	225906	297504	376605	482451	490927	625571	885442	472053	888687	1099616	1000424	904382	931092	815811	781175	899163		22107	32343	53734	85482	131027	133505	187977	227412	131601	185472	286206	229993	220035	218073	220520	192971	188789	
2933	"Heterocyclic compounds with nitrogen hetero-atom[s] only"	625	1245	1080	924	697	1589	4258	6179	5872	7795	4123	3018	4862	9667	12144	11267	13463		1380405	1536539	1788348	1901594	1986395	2257699	2675769	2521014	2714142	3097216	3221332	3068832	3149305	3009851	1627591	1473248	1361145		242379	273629	323093	424252	460103	481455	474339	522469	401825	433533	417433	325228	355818	425690	382779	408933	452717	
3707	"Chemical preparations for photographic uses (excluding varnishes, glues, adhesives and similar ..."	9217	8566	10895	14750	13262	13227	14035	14102	12480	11785	15504	17303	19078	22175	17890	17017	13627		1288124	1354313	1637129	2018675	2170797	2207896	2082873	2191254	2024878	2656207	2950838	2929540	2853172	2879797	2546986	2777116	2921531		29927	27317	35290	46065	47732	50252	51160	47512	42109	42754	50533	44559	48030	49150	40911	39188	38184	
9401	"Seats, whether or not convertible into beds, and parts thereof, n.e.s. (excluding medical, ..."	93	904	2811	3745	2982	5816	13816	24763	14769	17391	16713	20299	14914	13136	11867	11252	13641		355685	408196	500962	650052	740272	803088	920886	1176224	920571	1306792	1250880	1200513	942033	820394	671891	786471	780927		49818	68456	106624	169693	202992	268434	356109	382573	303823	405370	465425	410228	451414	474932	426783	301892	325505	
8905	"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of ..."	0	0	0	293	975	0	0	0	0	0	0	0	0	0	0	0	13709		25428	36009	108170	416754	156881	105834	179490	248059	279806	157713	116620	490167	38535	185080	250183	159565	21609		64976	30261	7760	17122	19189	199	2409	11779	1358	12306	514	9160	135308	3730	13896	45288	43403	
8537	"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus ..."	727	8617	18975	3259	3810	7617	7196	9691	7061	16895	10233	10050	19622	10816	13442	12333	13957		1529242	1431887	1783506	2454579	2461398	2501073	2642846	2930602	2192859	3450821	3985399	3533453	3032096	3002213	2495866	2753886	3395898		78029	127932	136927	152660	161004	222503	347690	441167	382259	508221	555179	547648	820926	776583	733931	816437	944664	
4016	"Articles of vulcanised rubber (excluding hard rubber), n.e.s."	2580	4269	5554	8176	10411	14427	15687	16326	10286	12993	14333	16236	14611	13284	12511	11122	14078		900259	935550	1018252	1197139	1240265	1306240	1440569	1569290	1252985	1778722	1928512	1879589	1657047	1590204	1423391	1514737	1584867		46624	63469	91158	128556	137839	165740	206115	232288	191686	238597	290111	296228	336400	359731	343696	337998	372586	
7502	"Unwrought nickel"	0	0	0	0	0	0	7	7	0	0	150	1693	798	1024	10178	13106	14093		7123	3432	8937	21442	28324	16478	42604	59847	32306	232415	295242	240455	189883	301656	381028	281897	249919		11121	14164	23712	49308	51345	76576	146565	99304	41677	77963	100514	75239	67317	75581	68631	51461	52243	
8544	"Insulated "incl. enamelled or anodised" wire, cable "incl. coaxial cable" and other insulated ..."	2414	10994	5398	8003	6910	7211	8435	8213	4061	5518	6309	5539	9329	8129	8777	9186	14237		2302063	1272226	1322771	1672102	1938948	2014964	2320291	2799621	2216027	2381074	2480043	2465254	2229736	1949301	1680336	1820193	1949599		89461	142440	150109	233984	289949	417597	535061	579367	449050	545269	661226	622917	698771	753778	761551	868276	910837	
3004	"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put ..."	16972	15959	24076	38619	36438	32519	30509	41581	43611	40148	36517	28824	22520	23980	16227	9648	14578		1432064	1492760	1823442	2102928	1883903	1794420	1683300	1995955	2499264	2552345	2517125	2043340	1927039	1868838	2373194	2780102	3031251		814187	1128723	1579342	2146260	2235372	2344586	2684062	3354230	3124980	3292926	3240021	2738872	2822853	2875248	2642577	2610787	2717837	
8430	"Moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring ..."	1010	912	2062	2033	13770	37816	18958	15539	5079	11676	12337	12559	10094	7945	10243	6627	14612		150460	200769	228974	290517	327583	381917	442212	497673	295005	430729	518238	438968	367994	366892	249243	334284	262130		16797	35991	26180	24054	112322	199380	217807	169135	132785	224816	258477	344936	344797	243627	168493	258937	332571	
8452	"Sewing machines (other than book-sewing machines of heading 8440); furniture, bases and covers ..."	22229	66205	82078	40936	37957	30058	31738	21945	11996	17868	18967	20806	19502	16639	13860	12988	14723		778760	792949	781481	781285	790891	747094	741933	580388	351116	684733	760933	547230	523549	544362	477157	490058	470972		53904	139035	201255	140676	137787	127441	147913	108625	58724	105296	131157	153317	137879	125509	96503	108063	116267	
8543	"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts ..."	2851	2430	2591	9476	12346	11945	19568	14653	10536	13943	19404	11818	18965	10021	6747	5294	14892		2976775	2600687	2985438	3679392	3782012	4094782	3758188	3595841	2768652	3585268	3366955	3241254	3099168	2995558	3247746	3337856	3383679		70898	69422	122935	159406	187272	202272	248360	249489	206227	245472	317256	317840	341704	335405	306896	337190	261012	
9026	"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables ..."	287	488	1089	2047	2294	2316	2609	2076	3237	4186	6721	4829	6107	8082	11225	13602	14901		313156	319904	386609	475478	502624	504143	591606	643507	551662	827714	958296	942840	852416	855764	809860	829367	967183		30008	37466	48030	59021	78378	89677	113644	133734	108907	135864	182210	182780	208285	211556	226267	235352	247148	
8419	"Machinery, plant or laboratory equipment whether or not electrically heated (excluding furnaces, ..."	952	2316	7226	2456	9070	1348	1946	10494	1164	1787	2100	3037	20167	10080	2480	40091	15176		1297146	1182609	1466758	2258191	2306534	2582470	1657456	2237507	2325565	2261653	2433750	2008648	1795852	1719996	1578217	1712491	1800294		155302	121674	146282	191696	210270	240806	314669	398857	300824	288319	466551	517540	652439	481960	512745	746770	575221	
8547	"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly ..."	2084	3367	4362	5634	5570	8561	10802	7977	4097	3796	3884	4208	4592	3783	3550	6265	15859		378801	401144	456640	530442	590551	607055	612853	623213	507792	674585	684413	740385	720516	656130	626664	664275	732770		41929	34276	35587	41973	41301	67848	93907	91583	63231	72122	83634	72672	83873	68636	72119	80158	95431	
3002	"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses; antisera ..."	550	861	1447	2820	5096	3873	6653	5672	2848	3184	2563	3299	4332	3880	9300	12273	15871		103807	104800	103761	121538	147830	168462	180895	250677	299650	392237	526477	585488	632975	496951	502097	616267	819126		147179	160506	247106	329686	360295	427961	540852	698786	683602	828438	1139242	972409	1052351	1267887	1384170	1320145	1431163	
7210	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ..."	845	3853	8364	16548	17501	17946	12012	9277	4246	4163	11234	18226	15536	17324	19937	15483	16873		1776967	2063044	2592566	3242910	3703068	3696534	4137485	5434647	3361031	5141524	5118147	4541311	3885774	3410704	2686690	2300629	2458690		187323	233513	314778	420915	513847	582250	662014	896759	576642	777504	812672	671902	836631	892962	781408	740702	738681	
8471	"Automatic data-processing machines and units thereof; magnetic or optical readers, machines ..."	36598	35724	37778	48410	39588	34549	19534	24402	18296	28890	25996	20298	21858	14574	15260	9264	17221		12642973	11140794	8344279	8453311	7259388	7055500	4180255	3599750	2502453	2646117	2544299	2411990	2149919	1912889	1683787	1690708	1896581		539124	671213	865075	1211720	1730788	1996913	1775477	1698739	1752441	2105032	2198098	2361053	2651023	2715739	2200125	1894931	2008041	
8415	"Air conditioning machines comprising a motor-driven fan and elements for changing the temperature ..."	21143	14705	18788	23576	26021	29718	46156	58440	35782	36517	45380	32310	28702	21559	20155	20750	18141		982496	817355	907762	1162216	1131496	1283437	1584919	1636546	1240221	1933517	2083202	1916483	1582709	1537766	1182351	1228128	1243361		140276	126884	181407	247886	317355	375859	471837	515219	309715	383827	615388	557350	700444	544960	550041	633957	691274	
8511	"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition ..."	2675	3173	4476	9474	12611	15257	24925	27185	17971	22059	24555	20884	19668	16591	14994	16646	18665		1534012	1700599	1891851	2238355	2478003	2517152	2773147	2820769	2124812	3053156	3572570	3781586	3643231	3589590	3266090	3309950	3416754		50317	73518	98658	142607	155038	158219	172056	197509	157887	201164	247675	229994	229961	222596	221264	231753	260472	
9022	"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not ..."	3838	6855	8704	10705	16647	17044	17760	36705	15642	17414	21136	17780	25050	28970	22076	21220	19189		803871	755609	855237	1041163	1282609	1423123	1526394	1522898	1424452	1624375	1804108	1834885	1703074	1670542	1537798	1574016	1702754		46341	49994	64922	105484	151439	192572	212241	247762	189404	207277	238809	220030	241218	249956	270155	248577	277606	
8406	"Steam turbines and other vapour turbines; parts thereof"	10972	42412	17878	1962	1109	1374	175	755	56374	1145	3060	18946	10171	129	11030	11976	19869		893176	873320	760468	954718	1255554	1248045	1357101	1229657	1564909	1824271	1849353	1570358	1617598	1680280	1451825	1247136	1323435		166784	200742	47948	26886	57528	17537	36894	47882	265660	137613	86498	155713	490777	143375	200148	276605	154673	
9031	"Measuring or checking instruments, appliances and machines not elsewhere specified in chapter ..."	6725	8311	11433	4308	9128	17929	10121	29939	5085	6500	11522	14880	11227	13182	16938	19640	20164		1792280	1736364	2115505	2945484	3069774	3037162	2799671	3142783	1894117	2980340	3718776	3876652	3350785	3557428	3227704	3416742	4121213		76209	71129	102454	149249	164689	182493	204740	307177	193641	210793	296682	344112	339764	369796	359324	325972	383885	
8711	"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with or without side-cars; ..."	4618	3024	4558	11516	18210	24571	13789	8430	3534	3950	6688	10663	15261	23573	27152	28715	20181		4726278	4483490	4612400	5511892	6106949	6403408	6289419	5762206	3176954	3132705	3340116	3123075	2838142	2985761	2430388	2407479	2847944		11838	8518	22218	99995	234084	364033	62577	51783	31290	54755	80826	104046	151445	178278	204341	240832	175092	
8908	"Vessels and other floating structures for breaking up"	0	663	0	0	0	0	480	0	0	0	0	0	25	1824	2519	9645	21331		245	1393	401	1024	72	75	2068	530	0	1153	0	0	128	0	0	0	0		9205	17599	19442	24424	23767	23889	37639	52728	54493	112792	207713	286959	253837	198953	154100	109615	195749	
4011	"New pneumatic tyres, of rubber"	7187	14613	16141	27016	30267	49368	51430	57523	57804	67789	81355	82791	103715	90483	61229	54736	23728		2922914	3281773	3951335	4436161	4953992	5315038	5987752	6714930	5510758	6928216	8245552	8085905	7278593	6496494	5387441	4784154	4849729		93720	146993	233855	323570	328314	436808	532115	601342	444979	611771	833015	940004	1027562	936361	824499	917323	937456	
8445	"Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery ..."	9352	25280	29341	27309	12253	18252	25965	10984	637	24941	53086	25214	57189	58796	17350	17555	24614		434768	371247	502654	589857	511955	583784	670315	641880	327455	854639	1262105	976857	1041243	872404	527499	467769	701260		195294	413870	555042	484805	389520	230731	675834	211651	74051	220604	534508	378357	565910	654871	290083	276399	333237	
8501	"Electric motors and generators (excluding generating sets)"	2527	12837	16313	7906	10413	14584	12621	14172	27911	9621	12643	16390	13916	12117	11200	15996	24639		1662561	1586135	1538693	1830117	1955472	2118603	2263315	2724690	2229085	2839933	2979384	3182094	2702812	2754790	2441062	2393451	2764523		89877	181990	212167	278384	336871	396849	522843	581441	506704	588959	793028	704614	824942	778229	731024	737109	767887	
5502	"Artificial filament tow as specified in Note 1 to chapter 55"	6852	10710	2438	0	1818	4896	5657	11365	19667	19168	9526	7587	6726	19434	26732	29777	25670		190999	204979	205567	206937	207692	209318	253451	306825	340409	419320	447537	457361	494687	549606	521483	115413	27758		58781	65970	36072	55609	45060	51626	81043	60299	70764	69529	73375	94799	98798	111281	112084	103440	108014	
8541	"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, ..."	3787	5880	8875	12171	12219	11890	12920	12637	7700	8258	11715	11345	14135	14981	35003	150361	26523		5791952	6335843	7664688	9395858	9374899	10200942	10715682	11263085	8879915	12444736	12257232	10848204	9062402	9046187	8420382	8857461	8857030		56448	72058	86007	117950	111498	130138	182071	186968	163014	204073	260140	269003	314664	410827	630440	2963839	3789458	
8515	"Electric, incl. electrically heated gas, laser or other light or photon beam, ultrasonic, electron ..."	720	1922	6225	3786	18992	47718	4710	19167	3462	2672	7949	10117	9983	9963	19413	27420	27208		895833	790374	960383	1192996	1200871	1310411	1211967	1341147	726980	981806	1172534	1379442	1160248	1094511	1006177	1087118	1130386		28805	37564	62548	133565	104702	174263	137704	152809	70554	107745	156503	160556	155757	169771	170287	172617	187682	
7208	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled, not clad, ..."	471	2859	8879	466	618	2097	3350	4952	4460	12220	79352	31234	82723	42118	27108	40320	28901		2174283	2693041	3089369	4358985	5300939	5480359	6149014	9011317	6927333	8904012	9950554	9639743	8979740	8381516	7183500	6249391	7353829		373751	573910	864469	1602720	2258760	2652463	3548918	4649930	1926608	2443772	2565426	2210567	2460236	1996889	1823976	1552978	2395750	
8701	"Tractors (other than tractors of heading 8709)"	0	0	0	321	0	0	0	2361	4668	3693	9223	7327	10889	14136	20046	28551	29242		899483	1068290	1288959	1776411	1915838	2068041	2083330	2709392	1470411	1968789	2220281	2313609	1894529	2102227	1893469	1694300	1660106		59233	108660	354649	580361	625391	727492	698971	676357	202700	724838	1223230	757190	646331	874958	1039328	681165	593257	
8512	"Electrical lighting or signalling equipment (excluding lamps of heading 8539), windscreen wipers, ..."	2559	3646	6165	8379	9648	13455	18639	23594	12524	13932	13473	14547	11152	10612	10381	19732	29364		460183	498641	560646	696841	792332	846552	934083	1036707	820444	1098058	1083255	1155784	1103101	1095320	1037597	1396477	1754431		29240	37836	72834	131815	146792	170429	218337	245539	166427	226327	246025	242141	271964	286299	308701	341561	414214	
8411	"Turbojets, turbopropellers and other gas turbines"	1199	454	295	1013	3872	10972	1775	19468	102949	74737	27201	14791	3888	8644	26680	21661	29701		2356387	1649732	1422929	1885631	2306444	2594424	2786585	3235908	3775158	3439234	3869098	4606230	4518514	3883347	4212914	4574527	4659485		780990	380019	237616	276709	345952	196778	207389	390549	598276	928994	532821	660236	576726	773408	786211	1104469	1413173	
