Product code	Product label	Turkey's imports from Belgium-Value in 2001	Turkey's imports from Belgium-Value in 2002	Turkey's imports from Belgium-Value in 2003	Turkey's imports from Belgium-Value in 2004	Turkey's imports from Belgium-Value in 2005	Turkey's imports from Belgium-Value in 2006	Turkey's imports from Belgium-Value in 2007	Turkey's imports from Belgium-Value in 2008	Turkey's imports from Belgium-Value in 2009	Turkey's imports from Belgium-Value in 2010	Turkey's imports from Belgium-Value in 2011	Turkey's imports from Belgium-Value in 2012	Turkey's imports from Belgium-Value in 2013	Turkey's imports from Belgium-Value in 2014	Turkey's imports from Belgium-Value in 2015	Turkey's imports from Belgium-Value in 2016	Turkey's imports from Belgium-Value in 2017	Belgium's exports to world- 	Belgium's exports to world-Value in 2001	Belgium's exports to world-Value in 2002	Belgium's exports to world-Value in 2003	Belgium's exports to world-Value in 2004	Belgium's exports to world-Value in 2005	Belgium's exports to world-Value in 2006	Belgium's exports to world-Value in 2007	Belgium's exports to world-Value in 2008	Belgium's exports to world-Value in 2009	Belgium's exports to world-Value in 2010	Belgium's exports to world-Value in 2011	Belgium's exports to world-Value in 2012	Belgium's exports to world-Value in 2013	Belgium's exports to world-Value in 2014	Belgium's exports to world-Value in 2015	Belgium's exports to world-Value in 2016	Belgium's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
2707	"Oils and other products of the distillation of high temperature coal tar; similar products ..."	431	421	748	1672	1760	1621	1809	2305	1007	1147	2193	2806	3061	3390	3466	1607	2849		212755	236896	387679	740508	653517	707805	867897	1112330	691638	1030810	1298514	1254869	1414299	1321621	805254	1243542	1993341		2242	2576	4424	8709	12857	14254	9583	13628	8095	14008	40175	23169	45892	74323	84949	47406	54360	
5402	"Synthetic filament yarn, incl. synthetic monofilaments of < 67 decitex (excluding sewing thread ..."	2937	2642	3657	2048	1474	1494	777	1085	267	382	3087	7220	17196	5620	2961	1877	2949		307373	325474	234540	257091	263245	258325	270920	237619	172265	229181	253265	206450	232689	207727	172093	157100	168748		277827	408095	471813	546500	663487	735153	1014497	975743	772655	1064000	1296297	1485221	1436204	1614849	1481530	1561588	1684357	
1109	"Wheat gluten, whether or not dried"	13	198	164	42	0	376	444	285	1413	2634	3024	845	1253	1057	2034	1831	2964		0	0	0	0	0	0	0	0	0	0	0	0	0	256009	207679	256206	317372		646	1215	1444	1225	2189	3492	3576	3236	5370	11565	17104	18766	20969	23466	27320	20312	17429	
2505	"Natural sands of all kinds, whether or not coloured (excluding gold- and platinum-bearing sands, ..."	306	671	1155	310	397	351	216	140	143	208	283	318	360	1403	1884	1890	3042		69447	70831	85089	101718	100280	108662	131762	146698	119719	129467	148410	129708	132346	126275	105586	121408	118962		3990	5012	5993	6473	8431	9491	12065	18830	12729	13615	20168	16801	25472	33403	27532	33936	37260	
7606	"Plates, sheets and strip, of aluminium, of a thickness of > 0,2 mm (excluding expanded plates, ..."	1339	947	1101	992	4560	3838	4471	4245	3462	4306	6758	4814	3913	3392	7793	4104	3051		450814	494539	534991	669351	746412	1003752	1244470	1138137	601588	856391	1004049	871605	1059345	991336	979491	922998	950326		74628	96900	108540	143404	186049	257131	334826	347732	208923	297625	362872	350467	409789	395446	417080	419129	475494	
1901	"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ..."	1566	1288	1258	1251	816	258	218	464	641	1098	1277	1573	1743	2018	1855	2209	3113		268514	278305	326771	381101	397225	376493	425971	512118	515072	577692	743697	739791	848942	836772	654495	771306	846706		18356	16844	28484	32827	41700	55037	69149	86707	76925	83213	104786	111741	129035	136107	134363	126448	134444	
3302	"Mixtures of odoriferous substances and mixtures, incl. alcoholic solutions, based on one or ..."	585	1124	1383	1862	1711	2152	2314	687	378	1076	868	1018	1435	1883	1658	2130	3121		80896	92900	115189	126154	123286	122061	132101	151157	168133	180715	198729	212590	200011	147501	128898	153959	173777		96197	119901	139697	187177	199911	233070	280646	341111	336681	382612	412094	406418	432044	435388	390966	394623	415572	
9018	"Instruments and appliances used in medical, surgical, dental or veterinary sciences, incl. ..."	1581	2507	3447	2912	2734	3211	2412	1956	3925	5298	3239	2373	2834	3972	3599	3294	3139		1323161	1232005	1611175	1937597	2189963	2408831	3068402	4256977	4279899	4529853	5142831	5341329	6303329	7018684	6261413	6512254	7099383		237883	247355	314033	465113	614655	674294	802572	859569	718524	816758	971585	915456	993186	1112584	925433	946463	927466	
3926	"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s."	11776	2051	2154	2400	11065	5080	4383	5513	3903	4202	4839	3965	5066	5291	5356	4934	3166		805028	816603	947207	1179587	1245008	1234686	1412461	1489320	1231671	1216043	1421470	1298903	1468949	1401380	1277750	1332022	1425634		156112	188727	241172	317215	348979	379313	444679	507656	396644	500372	616881	577665	642420	702630	657907	667837	683883	
5407	"Woven fabrics of synthetic filament yarn, incl. monofilament of >= 67 decitex and with a cross ..."	3356	2995	3513	3499	3003	3872	3168	3754	3791	3218	4758	5906	6349	6524	3628	3941	3225		364517	379298	421696	459560	431604	450439	501320	477312	338173	334794	384724	354490	417807	384889	326119	324906	334538		187480	204835	237291	296105	308067	308631	353280	356894	343368	469684	522791	526911	484640	548712	462740	429763	445359	
8716	"Trailers and semi-trailers; other vehicles, not mechanically propelled (excluding railway and ..."	70	226	684	838	780	881	1430	938	791	3985	4411	7078	7084	12442	4245	5758	3310		318694	341636	411524	511534	581908	595604	799305	837174	564612	497658	619576	556256	647992	670033	626598	604905	640473		18399	33356	74099	121150	102045	149624	194697	195115	69484	128407	260935	208174	205574	197319	162081	142934	152017	
3209	"Paints and varnishes, incl. enamels and lacquers, based on synthetic polymers or chemically ..."	2404	2207	2208	2938	1827	1465	1896	1856	1745	2252	5282	1539	3219	3301	2801	1945	3331		86009	94553	116358	107640	135094	198664	316566	336346	282273	371626	432579	382518	377090	352142	289919	294735	308043		16783	26734	35756	43449	56509	67964	85818	91519	69415	78228	92965	93086	106986	108078	95225	87887	93971	
9401	"Seats, whether or not convertible into beds, and parts thereof, n.e.s. (excluding medical, ..."	192	159	650	1946	1058	934	1201	2520	805	1156	1377	1526	1949	1475	1957	3205	3383		598880	621483	686622	730742	699694	722236	851236	884248	693456	674264	630393	546512	625711	539034	472230	525054	563791		49818	68456	106624	169693	202992	268434	356109	382573	303823	405370	465425	410228	451414	474932	426783	301892	325505	
8482	"Ball or roller bearings (excluding steel balls of heading 7326); parts thereof"	750	249	407	824	582	990	990	898	297	554	980	946	1404	2250	764	1621	3383		412774	400504	470598	563434	597669	624456	759469	859184	608993	739506	987967	908317	1015924	892902	783069	684375	607729		69710	101679	143594	205510	230041	270337	313021	367983	245756	347276	420926	411227	412179	414814	374095	371963	448924	
2844	"Radioactive chemical elements and radioactive isotopes, incl. their fissile or fertile chemical ..."	449	571	533	730	642	784	897	1017	768	526	658	526	1231	1319	1044	2534	3444		90914	87795	88806	104212	157042	122246	133249	136244	126693	117921	103480	149938	97170	94513	90765	105486	124549		4476	4347	4628	6380	8016	6792	7275	11397	13170	15483	18940	18624	19920	20122	19063	22543	21194	
3702	"Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard ..."	3284	4155	4516	5027	7095	8636	7705	14293	13824	10933	7249	6400	5841	5005	4021	3056	3490		545891	529072	518689	544496	485005	496152	468025	563714	470169	432010	492565	511713	474718	371702	280610	245685	237282		29151	34602	35870	38904	36257	34369	31452	31537	22932	21482	18442	15595	15589	9086	6045	4302	4490	
6109	"T-shirts, singlets and other vests, knitted or crocheted"	72	186	109	947	986	1950	3001	2739	1382	1418	1531	1297	11862	9799	3947	7675	3510		431104	475411	537083	754292	843670	1058547	1257215	1333832	1146243	1071869	1225321	1129763	1432225	1421868	1360039	1507501	1506407		15225	21004	32758	46098	53011	76634	101865	145938	133296	166159	194208	127569	168520	186262	163657	166827	159260	
4810	"Paper and paperboard, coated on one or both sides with kaolin "China clay" or other inorganic ..."	2113	1300	637	1450	2764	1079	1246	8605	11934	7511	6996	4257	4203	3556	3469	2990	3563		878067	848013	1006585	1166401	1148296	1204061	1292878	1417026	1176748	1295478	1360518	1280588	1369966	1350486	1200751	1152041	1424885		142615	200354	260113	317445	377416	423712	584147	569897	512287	600850	689025	640682	712272	777643	622262	618048	715827	
9619	"Sanitary towels (pads) and tampons, napkins and napkin liners for babies, and similar articles, ..."	0	0	0	0	0	0	0	0	0	0	0	7955	5564	8787	9904	10282	3727		0	0	0	0	0	0	0	0	0	0	0	703362	855204	794199	637088	604433	729255		0	0	0	0	0	0	0	0	0	0	0	79925	78970	98947	96448	136569	104563	
3104	"Mineral or chemical potassic fertilisers (excluding those in tablets or similar forms, or in ..."	1600	1487	3116	5094	6440	8366	15531	7843	2156	8899	7117	3317	2019	4053	7137	3397	3868		22794	28065	22247	24638	24470	38022	59093	117955	141384	227741	208019	226793	231559	113254	91687	96489	100506		15818	19515	23965	32762	38582	33135	57918	57052	40317	54420	63095	72599	63762	65396	82589	57950	59886	
8436	"Agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, incl. germination ..."	1165	3292	1236	1175	2074	403	1891	4162	5024	3920	3015	2463	4832	1457	2005	489	3875		54084	56534	66057	76537	97389	116533	125035	122488	115063	135986	191041	165325	154727	155225	136703	136982	143077		6600	6786	6178	9588	10822	11115	17961	20636	18615	46138	49441	41791	52937	42287	37477	28234	49050	
4411	"Fibreboard of wood or other ligneous materials, whether or not agglomerated with resins or ..."	621	795	1002	2359	2543	3948	5996	5177	3964	5074	6650	6658	6382	4674	5201	7679	3959		234505	495414	631628	770324	748041	786107	905771	842617	626115	606876	664219	575521	604835	675716	555063	565783	626332		26353	54218	88739	132613	248116	238061	335173	274492	150219	238788	289802	323336	301876	195293	164079	128583	89142	
3918	"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; ..."	1058	1046	1382	4661	5822	6533	6861	7594	4836	4621	5049	5558	6934	5381	4263	2737	4157		117330	137362	177952	222932	254653	313623	390522	449140	346475	319979	399751	439957	558443	616205	631827	662327	643388		13737	14651	19509	33094	41088	47038	56105	57089	41676	47788	58911	56946	72558	76273	69164	88605	88043	
8536	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	2137	1637	2694	3962	3886	4434	5958	6422	4998	5659	7257	6060	8342	8150	4729	3651	4162		545689	511825	654796	831021	822201	841612	970059	986906	730244	917655	943444	874499	1074401	999471	876364	868833	981139		177174	235030	335031	445295	487230	622221	907882	889048	672957	857610	1064535	982496	1118676	1093935	1074207	1029851	1176400	
2704	"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon"	0	0	0	0	0	0	2170	0	3188	0	0	1439	0	51	0	0	4238		61262	67005	55300	239289	118259	155392	179105	458925	186048	339769	394496	393932	144078	49094	41593	32659	55793		48372	60020	56742	94738	107591	76638	95719	96879	58367	54984	128276	115869	131467	73004	110419	100617	468781	
8444	"Machines for extruding, drawing, texturing or cutting man-made textile materials"	78	0	699	177	151	40	515	1018	196	260	204	370	1998	346	4253	1975	4253		1557	698	2441	3849	6377	1462	1846	3238	1947	3119	5725	6481	7907	7394	4419	4699	10240		13527	76367	76096	39114	23737	20345	54493	42825	22024	48333	58863	110063	132462	68792	98053	91250	89957	
8451	"Machinery (excluding of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing ..."	979	892	1623	2458	3334	3298	3487	3132	724	2964	5968	8411	5384	3056	2924	1218	4436		46254	44823	54660	63139	70545	63691	80040	76988	129534	233113	77303	77953	83794	80349	77613	81896	81392		97161	254608	302325	272387	298842	218338	199338	149816	82678	174191	211253	262530	249128	241504	196181	197288	202100	
1704	"Sugar confectionery not containing cocoa, incl. white chocolate"	73	41	503	209	114	304	609	623	528	646	821	1111	1440	2139	2368	3050	4446		252119	285385	337026	374358	412384	458139	555286	597136	567216	562244	620118	611672	745087	766261	661831	711404	715210		4762	2523	3212	4166	4771	5015	7394	16627	15224	10074	13011	10719	13623	16895	16214	15503	17761	
3912	"Cellulose and its chemical derivatives, n.e.s., in primary forms"	4687	7769	9999	13368	11845	11237	10673	9929	8292	8771	15190	14419	14661	9446	7577	5961	4670		243086	291183	346094	384703	362722	342547	372502	395214	325375	348474	408822	403371	466862	394201	383056	405876	397345		33624	45843	57897	75423	81751	92526	111982	119656	96818	120591	162974	164122	162108	165594	150473	148607	163949	
4008	"Plates, sheets, strip, rods and profile shapes, of vulcanised rubber (excluding hard rubber)"	3620	1538	3209	4393	4133	4074	3759	1973	1768	1896	2292	3296	3917	3922	3425	3507	4679		120431	121936	139527	221203	208001	191570	219923	240624	200118	220839	258443	252949	191979	186538	170932	184829	191610		14806	16438	20317	27565	31002	37514	53328	54109	38706	50310	73454	71533	85627	82967	59752	58275	59946	
2914	"Ketones and quinones, whether or not with other oxygen function, and their halogenated, sulphonated, ..."	271	935	1228	2745	3008	3421	4817	3516	4062	5210	6715	543	674	4861	6379	621	4722		238003	270494	363393	357564	471837	513649	485843	576363	388151	604991	776258	718524	775768	885288	593616	468999	654107		12641	16781	21937	28721	40606	38251	42165	49325	38933	50911	62592	62395	60009	63098	57847	42682	62651	
3915	"Waste, parings and scrap, of plastics"	2	0	0	0	0	21	75	12	78	63	43	643	467	595	468	932	4731		51948	51473	74720	104490	125539	161199	187650	176625	165957	171067	197852	205820	234836	205605	175283	168877	185132		10	27	101	788	5506	2395	13052	7738	3790	12985	33583	30774	30928	45342	35641	49575	76239	
8483	"Transmission shafts, incl. camshafts and crankshafts, and cranks; bearing housings and plain ..."	3304	2493	1698	1792	2166	2149	4647	3097	6832	9664	5845	5254	5161	4242	4392	4882	4782		463302	557240	719221	948112	1143385	1271833	1543620	2040514	1650082	1488631	1645077	1596863	1622603	1391909	1326085	1462586	1584082		82932	119100	155709	218750	257265	319619	406417	541093	452766	532454	618560	568285	639074	655650	627152	642063	704213	
8421	"Centrifuges, incl. centrifugal dryers (excluding those for isotope separation); filtering or ..."	10591	9038	5364	6435	6240	4863	5671	5033	3783	4306	3288	7340	3766	4431	8469	6337	4789		1103064	532985	948150	1049512	871655	985605	1323427	1505377	1301972	1496300	1571133	1516793	1707311	1657992	1573583	1687113	1869974		151026	250699	266274	339869	382319	532201	732520	808791	698784	743053	921241	880763	1106874	958780	1012030	1015701	1142297	
4005	"Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip (excluding ..."	619	780	706	544	1829	2227	1221	1885	2489	3457	5340	3552	2901	3636	3189	4504	4854		148350	175741	206953	239024	248174	253214	291316	319151	239919	281984	311635	263674	336677	316733	286318	286346	317814		8380	10548	18387	26624	31611	39147	57935	65212	46453	53616	79916	76860	91903	85943	77055	79876	88661	
3905	"Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers, ..."	675	824	1385	1943	2177	1584	2718	2260	2311	2190	3337	4779	5564	5497	5233	3704	5361		172007	201385	275190	298804	314343	334790	374916	385897	323350	363432	364852	336683	368080	337909	325327	347000	344742		16222	22361	28643	41719	48792	57345	69767	78639	60899	76153	98431	95777	99461	103121	99522	106076	111302	
2847	"Hydrogen peroxide, whether or not solidified with urea"	594	325	1839	644	2899	1183	772	2876	2195	999	3570	2661	3856	5543	5755	4072	5361		0	0	0	0	0	72268	0	122764	75836	0	94434	84302	84713	99633	82384	81752	78838		4153	2545	5532	5033	7994	5218	4782	6152	6291	2826	8075	6880	9176	8523	9752	6902	7953	
2903	"Halogenated derivatives of hydrocarbons"	484	451	257	1015	209	193	565	355	299	350	1351	1865	1837	2085	1343	3803	5390		169741	154813	193066	282939	255778	228399	221850	228634	180392	207844	213694	327183	232495	231436	193355	225980	362031		26025	51069	32576	52904	58911	51775	65597	64049	55832	79949	127594	89226	74623	86238	76105	99150	111424	
3822	"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents ..."	258	321	444	624	1084	1616	4039	3418	3016	3933	4614	4273	5818	6444	5824	6841	5485		268141	428926	555903	705746	752296	805780	999282	1219599	1121295	925261	1015585	947414	1096444	966567	819393	779062	787226		50939	65197	73474	105997	110976	139186	189361	223938	190391	204966	224536	226499	235595	255168	238745	244166	249749	
2933	"Heterocyclic compounds with nitrogen hetero-atom[s] only"	3656	4001	5432	23717	22817	24333	28404	21871	5628	7664	8664	8406	7022	7193	7737	4579	5750		2376684	6026654	7909078	9856299	11018175	10851533	11806210	9842516	9882673	9225485	9395720	10793952	10982513	8101218	8953270	8683470	7655055		242379	273629	323093	424252	460103	481455	474339	522469	401825	433533	417433	325228	355818	425690	382779	408933	452717	
3204	"Synthetic organic colouring matter, whether or not chemically defined; preparations based on ..."	3769	4076	6337	8853	8374	9076	8083	7209	4452	3769	4443	6877	5500	5207	5274	5304	5921		318158	315413	391998	412719	395667	460817	495254	521971	490998	457219	490790	465232	480502	458891	428288	433976	484715		209405	284097	323354	349617	352375	390483	452943	446673	367471	427910	442898	478751	550120	656983	548520	499776	544334	
3820	"Anti-freezing preparations and prepared de-icing fluids (excluding prepared additives for mineral ..."	2227	2787	3269	4140	2705	2014	5709	3155	1529	2136	2905	3680	3059	3373	4349	4685	5980		90994	100710	132520	169643	186369	182141	211811	250311	196499	290167	331277	307166	355428	300855	270192	261838	288395		3026	4203	6406	8953	9540	10053	12728	11281	7340	11678	12197	15570	12928	12772	15248	17107	21871	
2207	"Undenatured ethyl alcohol of an alcoholic strength of >= 80%; ethyl alcohol and other spirits, ..."	0	0	0	0	0	1302	6112	826	3479	1252	636	3276	3416	560	1492	5145	6037		18557	58167	50982	39336	49204	77831	123872	104318	240619	305790	405447	413178	454793	358047	357818	355219	323481		63	96	2960	17978	28116	33827	41356	46744	48764	56824	61684	62262	67921	73227	63074	58716	64508	
8512	"Electrical lighting or signalling equipment (excluding lamps of heading 8539), windscreen wipers, ..."	392	724	1968	4712	6088	5284	4025	3071	2823	3460	2773	2525	2855	2542	3512	4700	6205		360267	378744	464416	594634	613707	657102	739934	759970	599570	652043	657418	575200	686334	609285	498949	508137	518563		29240	37836	72834	131815	146792	170429	218337	245539	166427	226327	246025	242141	271964	286299	308701	341561	414214	
8419	"Machinery, plant or laboratory equipment whether or not electrically heated (excluding furnaces, ..."	19088	11255	1833	3485	2722	3191	5029	5228	3442	3613	6132	6712	9972	7559	7716	12199	6233		219849	258686	269999	353892	402474	464944	603474	671180	753196	575005	651673	720421	870693	742441	657036	836969	875833		155302	121674	146282	191696	210270	240806	314669	398857	300824	288319	466551	517540	652439	481960	512745	746770	575221	
2309	"Preparations of a kind used in animal feeding"	2041	1738	2405	2322	3086	3577	4632	4348	3350	4729	5668	4698	6219	7582	7681	6624	6343		565680	517263	508610	620700	616028	662517	866956	1020850	963403	1281907	1508397	1495278	1818119	1788263	1589316	1654042	1751805		23935	31817	38716	54561	61082	72707	87563	113479	90056	91206	118475	121297	131224	132021	135029	136430	146186	
3403	"Lubricant preparations, incl. cutting-oil preparations, bolt or nut release preparations, anti-rust ..."	1064	1692	2368	2998	4337	8733	12190	18209	11398	6902	7837	7737	7457	7611	6387	6335	6386		181441	197230	236555	307429	366711	433116	522749	563975	448046	553252	701458	668263	802276	780142	668577	676735	755748		35496	46553	61886	78975	86295	108534	151624	182741	123649	137549	167671	144388	169061	162748	141443	136005	150734	
8481	"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, ..."	2899	1805	1558	2077	2369	2667	3930	5770	3287	4338	3836	4546	5790	6220	5093	5032	6459		321500	350705	453087	499113	555950	597151	808027	1006621	764040	855423	1047028	977138	1082922	1060978	955814	998502	1077975		158455	197916	275621	388540	420211	564667	694232	742847	549057	709186	962655	927653	1106145	1056526	1005408	1132064	1184064	
8445	"Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery ..."	6	1887	1304	1566	926	648	1345	1222	191	1163	2698	2205	5651	3016	1287	1049	6471		22630	21088	35264	33744	27752	31669	39722	31983	21856	23472	44720	28943	64655	23522	18475	22906	35949		195294	413870	555042	484805	389520	230731	675834	211651	74051	220604	534508	378357	565910	654871	290083	276399	333237	
2106	"Food preparations, n.e.s."	694	459	795	2014	3379	6322	9312	12975	9854	4844	5319	2792	5896	8610	5866	6324	6491		296369	318429	377676	512598	513957	513020	584708	667808	572219	586297	750169	802444	1026963	1008620	874550	903630	932442		66857	96563	111909	169215	206998	242179	270133	265507	241539	269350	334928	336613	399792	437012	422162	406623	458934	
2921	"Amine-function compounds"	1880	2174	2907	2845	4570	6082	7940	8165	5593	7254	8319	7168	5711	5543	4902	7238	6590		589420	663839	933891	1143521	1307988	1180929	1387105	1528886	1197079	1397058	1692084	1414657	1879845	1438970	1081109	1033634	1173828		54498	58044	65935	71365	84045	80130	89925	105642	98071	117154	122894	104944	100110	100699	86384	72981	105391	
5703	"Carpets and other textile floor coverings, tufted "needle punched", whether or not made up"	8283	10245	10196	14635	15944	15710	13345	13120	7929	8674	9338	9918	11398	10781	8678	7334	6732		1090247	1167678	1322569	1490448	1505127	1551907	1717818	1530063	1159006	1092217	1082570	1024560	1143934	1159630	1068724	1062504	1081349		16937	21658	26582	43888	61307	56231	52603	57154	30253	42806	48481	42465	45887	45671	43872	31309	31145	
3910	"Silicones in primary forms"	2130	2715	2630	2179	2432	3122	5390	6726	9808	8934	8929	9999	9039	10071	6971	6595	6756		183707	215841	273051	346420	345478	398800	456637	454225	469198	627889	651837	589770	652492	552693	471667	515670	535103		20461	32463	40576	55248	62268	67328	79499	92848	83403	93625	106685	105342	116845	127153	111129	117045	141464	
8506	"Primary cells and primary batteries, electrical; parts thereof (excluding spent)"	1415	938	1349	3195	6790	7243	8603	10096	9944	9943	13065	11464	11897	11008	7550	5576	6768		453252	568736	738838	778560	750275	693290	639565	766297	702508	721040	777205	725566	857584	764229	639980	654811	606680		18149	24571	25050	35360	39585	41658	48348	50265	41592	53897	62410	57483	61066	62863	54890	52168	52086	
8422	"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery ..."	278	535	889	1297	564	1243	909	2861	376	906	1806	8249	2519	5302	2103	1915	6774		116958	128700	118146	147753	156692	170729	208529	248710	210092	215892	274535	301174	361246	349363	315281	320926	432857		112418	133313	194431	251785	314836	423534	403224	461696	330960	411874	554283	500366	651382	612683	586700	501869	497987	
8448	"Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447, e.g. dobbies, ..."	2305	3804	8167	11061	8423	5541	9303	6221	6002	5910	9175	13028	9291	8462	6654	7074	6920		110214	136102	190159	199031	266803	184263	164353	163604	118705	150557	144880	139494	162219	164845	147036	152835	167730		91190	155465	220955	226006	191996	181386	212733	155441	107694	156040	187256	182140	202176	211332	165348	170876	159902	
8479	"Machines and mechanical appliances having individual functions, not specified or included elsewhere ..."	8330	19466	46355	9735	10805	6037	7998	4762	29708	6925	14888	15470	10937	26696	13661	4911	6943		335797	357515	447162	591149	565865	580026	658579	908711	760078	764785	774772	733515	905863	993007	739867	866097	966837		279835	367671	427793	538739	624654	649777	893082	909142	657392	739214	1077434	1065127	1071952	1151202	1058581	1508990	1089006	
7408	"Copper wire (excluding surgical sutures, stranded wire, cables, plaited bands and the like ..."	4267	1247	994	94	2526	4538	3	4	19271	1401	1676	14543	13815	17311	15418	11752	7168		439497	371951	226127	515944	563437	1095865	1500164	1348935	907041	1672483	1828717	1416105	1492965	1554356	1302842	1090581	1326744		24274	17925	20084	89347	138417	272277	375050	483792	277025	313089	536020	591825	574890	574513	303950	292204	402693	
7102	"Diamonds, whether or not worked, but not mounted or set (excluding unmounted stones for pick-up ..."	1593	2932	6003	10740	12837	7145	11750	9479	3726	7653	5079	4067	3099	7986	11054	10319	7738		11490049	13536656	11828535	14352617	16174418	15722429	18318805	15341421	11092185	16318184	20402914	18076131	20865999	20562669	15509708	15866813	15262191		2262	4374	7711	15684	25412	23424	32991	27540	11076	26828	30583	24645	19599	38082	56125	80749	77404	
4707	"Recovered "waste and scrap" paper or paperboard (excluding paper wool)"	0	10	17	50	0	0	23	44	681	188	53	0	50	0	1578	1233	7749		112832	146341	180274	228222	240647	265700	373149	403710	284103	384170	516469	358057	313588	267024	234239	236063	292517		6986	23815	12211	9412	5482	8984	4631	15334	11526	17277	16100	8991	13198	33277	47526	73192	145881	
2815	"Sodium hydroxide "caustic soda", potassium hydroxide "caustic potash"; peroxides of sodium ..."	253	964	544	607	52	95	563	367	3110	1732	1475	2996	7711	2838	1658	5091	7963		220418	137385	116223	124843	167096	200520	245805	301384	197740	187481	241104	191919	275570	233919	161885	239698	269458		32398	22525	28274	30282	61841	71622	81478	120722	80060	79916	109557	126296	130503	106254	98692	113407	169465	
4811	"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, ..."	2270	1976	2524	3278	3034	1726	2401	4262	4741	5951	9579	7278	9002	7619	5807	7557	8362		324647	349770	423916	431422	432134	418831	464397	451438	351659	405283	443613	407878	425141	366328	310556	272797	314342		79468	113137	143865	198084	220445	241333	275057	304235	282258	326117	356126	343317	364944	384448	342314	332813	382856	
3305	"Preparations for use on the hair"	2535	2163	2229	2859	2940	3738	5039	6892	5082	4842	5764	5196	6604	8735	8607	7166	8420		263334	290454	361733	382508	363676	366543	430673	489489	457284	458746	497378	513940	655734	618330	545314	561763	629740		41018	48144	59177	81316	90915	125710	138746	159282	156974	194081	171443	154638	184822	188884	164798	168656	190646	
9602	"Worked vegetable or mineral carving material and articles of these materials n.e.s; moulded ..."	1317	2298	3094	4278	4456	4034	3788	4912	4152	4757	4961	6149	7411	8105	9503	8000	9260		85725	106055	134688	150118	148658	162702	190432	205474	192766	200957	221899	207265	257267	242043	196614	193095	203547		2743	3647	4875	6886	7082	8032	8438	9508	8455	8401	9447	10337	13871	12847	14962	12589	14017	
3921	"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ..."	3604	5330	6375	6577	5438	5853	7191	6024	5506	8146	9514	9297	8810	13001	9497	8645	9315		498943	504326	613189	716297	753857	862909	1023388	1077435	866137	880754	1047591	1000293	1041708	990883	810197	880746	912534		61058	75574	100469	129469	121380	142662	175936	175266	138079	188726	237330	217826	236538	276879	253818	249631	269583	
3208	"Paints and varnishes, incl. enamels and lacquers, based on synthetic polymers or chemically ..."	5325	6073	8168	7784	8274	12940	18176	15143	10339	8237	9735	11052	9365	8206	7495	9954	10481		323755	335126	391456	442698	479737	520596	720638	843467	628244	766576	855790	785307	798795	723875	561856	563570	570397		50622	72227	99291	125421	150306	164999	211866	241005	194465	215659	244437	248448	279585	302909	267023	260868	285480	
2915	"Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; ..."	1857	1772	3138	7822	9610	15097	18416	19968	16775	15662	11202	10424	8305	9826	8956	9340	10792		394194	634591	762689	875123	937069	1127535	1450524	1607280	1247039	1553673	1908383	1691161	1910067	1993257	1662386	1479244	1713503		83664	93653	115144	143808	177232	197975	230614	246691	180353	219275	293539	275589	295376	347329	292357	246999	280387	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	2384	3219	4853	3764	3384	3930	5536	4505	4893	6142	8984	7226	8079	11758	10761	9039	10883		327653	339223	420259	486220	503128	575287	664819	683072	513876	597463	621373	566480	643824	630283	581453	503495	541080		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
