Product code	Product label	Turkey's imports from Russian Federation-Value in 2001	Turkey's imports from Russian Federation-Value in 2002	Turkey's imports from Russian Federation-Value in 2003	Turkey's imports from Russian Federation-Value in 2004	Turkey's imports from Russian Federation-Value in 2005	Turkey's imports from Russian Federation-Value in 2006	Turkey's imports from Russian Federation-Value in 2007	Turkey's imports from Russian Federation-Value in 2008	Turkey's imports from Russian Federation-Value in 2009	Turkey's imports from Russian Federation-Value in 2010	Turkey's imports from Russian Federation-Value in 2011	Turkey's imports from Russian Federation-Value in 2012	Turkey's imports from Russian Federation-Value in 2013	Turkey's imports from Russian Federation-Value in 2014	Turkey's imports from Russian Federation-Value in 2015	Turkey's imports from Russian Federation-Value in 2016	Turkey's imports from Russian Federation-Value in 2017	Russian Federation's exports to world- 	Russian Federation's exports to world-Value in 2001	Russian Federation's exports to world-Value in 2002	Russian Federation's exports to world-Value in 2003	Russian Federation's exports to world-Value in 2004	Russian Federation's exports to world-Value in 2005	Russian Federation's exports to world-Value in 2006	Russian Federation's exports to world-Value in 2007	Russian Federation's exports to world-Value in 2008	Russian Federation's exports to world-Value in 2009	Russian Federation's exports to world-Value in 2010	Russian Federation's exports to world-Value in 2011	Russian Federation's exports to world-Value in 2012	Russian Federation's exports to world-Value in 2013	Russian Federation's exports to world-Value in 2014	Russian Federation's exports to world-Value in 2015	Russian Federation's exports to world-Value in 2016	Russian Federation's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8481	"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, ..."	286	16	15	37	236	2568	18	6	192	390	428	52	342	295	1065	1722	182		315592	124914	135383	181802	179976	201640	256257	312801	239673	190921	213676	379912	370797	298228	373122	253318	293255		158455	197916	275621	388540	420211	564667	694232	742847	549057	709186	962655	927653	1106145	1056526	1005408	1132064	1184064	
2812	"Halides and halide oxides of non-metals"	0	0	14	72	201	388	179	109	282	78	0	71	248	460	124	314	182		2957	2427	3942	4685	7476	12630	9144	10181	8817	12602	13534	14693	12408	13282	13160	10041	13093		828	466	306	451	525	1093	997	1338	1621	890	1168	1358	1925	2020	1506	1327	1874	
7608	"Aluminium tubes and pipes (excluding hollow profiles)"	0	0	0	0	2	104	102	203	244	383	263	401	291	216	216	97	183		13203	24692	16538	20738	21777	31027	49380	50349	19354	59910	24187	25768	19531	16895	17262	17515	23765		5864	9670	13393	12262	9691	8070	17449	31330	18572	34638	53252	43479	41767	40540	35079	35928	41158	
2922	"Oxygen-function amino-compounds"	14	75	27	178	270	185	89	67	493	1316	3625	2460	2945	791	1212	693	192		7146	5384	6221	11506	16590	25893	29839	56568	25953	28553	39331	38280	48764	31175	29284	27932	32348		49772	59702	72276	86543	93329	106305	130879	171978	140328	177222	185731	146007	162998	152254	162635	160148	183930	
3823	"Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols"	0	0	0	0	0	0	0	118	13	51	90	1363	515	3679	769	49	196		853	205	180	581	781	994	1246	1915	2699	4902	9316	11898	16544	24883	11333	15774	27270		12384	18702	28989	38249	38361	42419	57586	73162	58599	85787	115136	117302	103988	114712	93477	100429	108255	
3404	"Artificial waxes and prepared waxes"	0	0	0	0	0	0	39	97	101	236	450	305	612	235	446	393	202		240	100	66	50	171	172	121	161	144	254	312	373	1011	738	557	611	1848		15633	15306	18382	22545	26269	29619	36156	40729	31784	41214	53578	51845	56844	65920	59304	59290	76081	
2816	"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium"	0	0	0	0	0	0	0	0	21	0	0	0	0	0	45	143	213		43	71	57	160	47	188	438	311	506	617	916	1422	1448	1312	1741	5884	18875		458	615	732	881	729	1014	1820	1318	1715	1720	2369	2079	2196	2858	3121	3532	2243	
8413	"Pumps for liquids, whether or not fitted with a measuring device (excluding ceramic pumps and ..."	25	28	37	52	149	101	81	93	230	81	90	256	147	250	335	293	214		102857	107419	122520	147517	171463	227670	250437	498137	193221	130412	191200	318185	379175	328111	247977	264188	360960		161666	215639	275663	375431	421154	513470	611304	715898	553150	750269	876009	792653	968562	881495	851527	889133	975186	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	0	6	0	0	13	1	10	11	35	1	4	84	19	9	8	7	216		8732	3073	5650	4567	3917	5495	9968	14879	14155	6943	7638	18605	20214	23297	17046	16905	20547		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
2845	"Non-radioactive isotopes; inorganic or organic compounds of such isotopes, whether or not chemically ..."	0	0	0	0	0	0	0	0	0	0	100	0	17	394	272	154	216		12291	17248	19465	18418	16162	16451	13665	16183	15403	20916	59733	27807	34867	21230	26889	0	36272		78	73	688	410	313	284	476	500	503	607	1940	2025	2501	2794	1887	1461	1760	
0504	"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, ..."	69	273	246	219	168	60	0	34	0	24	39	0	0	0	220	177	217		56	50	118	242	504	517	936	1242	319	84	499	2107	7785	9372	7654	14385	27243		11501	22173	26407	23532	18580	15094	12685	10610	11896	17940	29474	21580	25219	31025	22704	16997	24293	
3806	"Rosin, resin acids and derivatives thereof; rosin spirit and rosin oils; run gums"	277	417	644	414	266	245	269	1082	523	573	1576	746	469	763	333	63	223		4570	4047	4058	2734	2246	5907	6153	5610	5278	8619	14352	10200	9480	19445	15827	9170	9484		7396	9398	9852	14066	16056	22052	21592	22489	18795	33855	56860	43148	44367	55137	47523	41644	45170	
8461	"Machine tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear ..."	7	0	41	20	76	179	84	125	0	72	230	481	412	323	219	562	231		2953	3837	2299	8062	6371	8710	9808	8675	7762	5366	5735	4437	3601	2951	2327	3868	2955		14426	16006	12887	28849	26568	38287	33709	31245	41175	28633	42635	38951	33262	43572	36352	48940	46855	
5309	"Woven fabrics of flax"	3954	6169	13972	28347	27680	23925	15824	7423	3778	3859	3159	1117	531	410	195	174	233		50496	58529	76299	85716	74827	66560	40201	17044	16312	15479	16577	20608	16378	9065	8520	7690	6838		20224	28802	46849	64362	70247	66428	58006	44229	25845	26902	31152	34190	36720	29815	20794	18953	20483	
8477	"Machinery for working rubber or plastics or for the manufacture of products from these materials, ..."	188	34	102	18	49	105	63	73	91	69	619	91	418	175	357	553	235		10381	3778	7697	18427	12341	17073	25512	27240	22345	25210	14766	23845	22162	20836	24319	22196	16592		141275	167977	257641	408299	421706	460149	486685	507079	315484	451863	691676	596366	526824	641009	576890	580682	583247	
8405	"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243		39984	1846	971	2371	2066	3812	5247	3458	2467	1513	8811	5712	1837	5408	11454	4415	7660		125438	23690	3014	12550	16921	10667	21980	41655	14621	17711	29108	16127	16846	18532	16821	21104	25370	
4303	"Articles of apparel, clothing accessories and other furskin articles (excluding gloves made ..."	297	176	901	34	1080	1606	30	25	0	0	2	2	22	69	0	9	245		2370	855	1379	1636	619	513	408	960	1188	394	1106	25382	27925	19066	29131	14183	7343		1976	1495	4219	3281	7048	6294	5636	10121	7442	11907	16438	17738	21927	23918	8319	5154	5382	
2844	"Radioactive chemical elements and radioactive isotopes, incl. their fissile or fertile chemical ..."	3	0	13	0	41	153	133	162	566	259	989	877	1241	664	207	1049	246		133233	87175	52905	52244	56133	47371	77528	74834	212543	111922	134581	152251	154660	224359	289827	124139	114264		4476	4347	4628	6380	8016	6792	7275	11397	13170	15483	18940	18624	19920	20122	19063	22543	21194	
9030	"Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking ..."	14	13	25	3	2	0	1	6	188	25	16	138	164	6	293	46	249		148398	81027	50762	65855	47513	46665	57112	115409	73568	83884	95635	75513	129144	104649	88957	86677	118779		30216	26915	27402	36816	44053	52588	77624	101476	65432	80581	97264	88305	91741	93373	99575	92584	122143	
8607	"Parts of railway or tramway locomotives or rolling stock, n.e.s."	395	839	32	6	68	0	5	0	0	0	55	0	272	0	1168	269	251		76752	82273	104132	149493	201199	242647	335112	398138	159504	249033	337325	494577	365191	262872	166533	145696	224183		11062	21860	11351	50566	44036	33979	55618	76558	57697	74581	103737	86498	94247	96559	80854	105234	69697	
8516	"Electric instantaneous or storage water heaters and immersion heaters; electric space-heating ..."	1	0	65	211	391	155	143	118	70	38	189	6	169	1878	2332	2137	251		8400	7975	11287	13754	20656	35658	44147	48716	49113	45993	61366	103253	161262	167183	111988	115114	142910		60937	73084	110144	176496	238454	302230	368794	459461	335931	404419	466728	450467	546480	540797	485402	377943	411666	
2707	"Oils and other products of the distillation of high temperature coal tar; similar products ..."	0	7	0	0	0	0	0	0	337	371	84	0	0	0	0	341	264		12328	16098	17921	19861	17825	21057	37267	68116	45436	79360	195243	207715	291736	399417	379100	421067	1210246		2242	2576	4424	8709	12857	14254	9583	13628	8095	14008	40175	23169	45892	74323	84949	47406	54360	
2833	"Sulphates; alums; peroxosulphates "persulphates""	152	148	828	551	2551	2093	1464	1702	3445	4041	2311	2916	3001	1676	630	830	291		19356	18533	20271	29754	38211	60694	81249	94174	80004	88385	108470	120684	123463	128867	113349	92988	88759		4839	4962	6707	10736	15467	17725	23610	26695	21503	29327	46374	34577	36145	38187	34421	27870	29879	
4004	"Waste, parings and scrap of soft rubber and powders and granules obtained therefrom"	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	26	300		71	157	50	128	28	226	153	113	81	22	0	56	44	172	82	58	235		467	120	293	517	585	1314	1015	1023	68	1261	1251	2550	6235	5294	3494	3267	5295	
4823	"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ..."	4623	1609	14	343	406	121	556	1110	83	55	8	54	1	6446	2492	168	301		50596	3272	3891	6546	10812	9421	13294	13637	13685	13052	15939	23347	26095	28488	22477	21098	27979		38259	43405	46123	62444	54832	48450	52793	57122	44875	39699	63170	60715	69419	82773	67386	59964	52161	
2827	"Chlorides, chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and ..."	16	0	0	13	108	0	105	368	90	412	1013	235	319	198	194	163	306		23537	5551	4579	6564	7351	8144	7789	10473	6358	7498	10857	16374	18699	23899	18821	15759	16162		5347	6497	7192	8796	11304	10970	17911	16400	12205	23785	21670	18054	20508	20240	16947	18655	20024	
8702	"Motor vehicles for the transport of >= 10 persons, incl. driver"	17	0	20	32	35	79	106	0	0	31	0	0	15	24	0	0	327		40259	63337	73817	101810	121679	146729	165710	173956	54185	28978	65305	88566	88108	68797	33820	40438	82175		32279	24877	37386	66688	103390	257924	248608	320658	207086	166638	266514	261081	249108	268831	253092	186208	116557	
7019	"Glass fibres, incl. glass wool, and articles thereof (excluding mineral wools and articles ..."	0	132	299	448	507	459	283	527	350	141	193	363	222	66	350	44	328		16819	15070	20724	31768	31806	52268	83651	70166	69446	61289	93897	113964	130847	128510	98827	99935	132473		23575	32673	44906	53905	66041	72839	107412	120288	96641	117230	147390	158276	175036	195357	193303	217616	233789	
9603	"Brooms, brushes, incl. brushes constituting parts of machines, appliances or vehicles, hand-operated ..."	0	4	6	0	0	2	3	12	15	8	34	66	111	137	195	291	332		694	722	1383	1578	1838	3649	5229	4202	33454	219923	2777	7820	10298	11615	10753	16422	24686		8020	10134	13542	18118	27102	26958	36884	40328	35658	50306	54530	60387	69602	75220	79825	78363	79554	
2925	"Carboxyimide-function compounds, incl. saccharin and its salts, and imine-function compounds"	0	0	17	25	2	4	233	216	207	305	424	293	195	332	287	346	345		2895	2466	2360	4357	2128	4499	3590	4127	3734	4683	4780	4931	4510	3722	3754	5504	6638		6017	9508	14912	17313	12113	9976	11153	13493	11296	12518	16902	29926	42603	39683	23779	21763	22377	
8544	"Insulated "incl. enamelled or anodised" wire, cable "incl. coaxial cable" and other insulated ..."	5	13	14	5	22	54	26	32	85	74	56	1176	149	341	200	194	347		117505	91916	114308	154481	172338	255545	397745	402394	254025	175305	251212	444220	444538	412024	353625	268325	335394		89461	142440	150109	233984	289949	417597	535061	579367	449050	545269	661226	622917	698771	753778	761551	868276	910837	
3002	"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses; antisera ..."	0	0	0	52	194	32	0	0	72	116	175	73	11	283	42	40	363		13614	27674	77439	17368	19455	25223	35757	42229	41327	38173	56717	108107	133566	161353	130198	160517	207403		147179	160506	247106	329686	360295	427961	540852	698786	683602	828438	1139242	972409	1052351	1267887	1384170	1320145	1431163	
8541	"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, ..."	223	453	124	267	126	1	56	161	85	240	450	161	251	246	284	283	364		35884	28117	37917	58646	32162	37606	43562	48804	44839	50313	67806	67441	69548	68150	57196	61861	65755		56448	72058	86007	117950	111498	130138	182071	186968	163014	204073	260140	269003	314664	410827	630440	2963839	3789458	
3819	"Hydraulic brake fluids and other prepared liquids for hydraulic transmission not containing ..."	0	0	0	0	0	0	0	52	0	0	0	0	423	748	885	857	392		3344	4669	6299	9406	10060	11495	13410	12499	10717	9432	10534	13782	14450	15134	18457	16402	17354		4955	5197	5627	7062	6394	7736	8927	10830	7746	10200	12837	12018	12837	16501	10725	11600	17261	
8501	"Electric motors and generators (excluding generating sets)"	8	8	137	45	4232	123	507	93	223	340	37	67	8	4	7410	144	395		104130	78241	77427	106229	153781	186434	222333	201947	144977	190902	163076	253849	274981	211002	179146	208702	253582		89877	181990	212167	278384	336871	396849	522843	581441	506704	588959	793028	704614	824942	778229	731024	737109	767887	
8105	"Cobalt mattes and other intermediate products of cobalt metallurgy; cobalt and articles thereof, ..."	260	397	592	1740	1419	1410	210	5625	1231	684	207	488	249	61	0	0	400		85528	54108	98328	236196	128727	162882	284528	332154	121925	149837	116773	90515	84315	94331	83818	74901	61940		2167	2387	4386	8883	7811	9670	14549	15971	7078	7967	8834	8393	9000	9075	8398	9079	11822	
8479	"Machines and mechanical appliances having individual functions, not specified or included elsewhere ..."	4	33	0	24	16	0	331	145	68	122	661	69	219	130	153	3989	403		44786	42617	53255	59547	60196	94542	122995	219766	107836	112414	108680	159384	154657	165846	109225	146825	196409		279835	367671	427793	538739	624654	649777	893082	909142	657392	739214	1077434	1065127	1071952	1151202	1058581	1508990	1089006	
1905	"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion ..."	7	0	0	0	0	0	7	0	0	0	0	0	1	0	2	0	404		31035	35836	59694	88902	112551	135775	193708	227397	170641	107294	121359	266742	344001	360595	305999	323042	340883		5757	5909	7231	13468	15440	18745	24265	36591	39198	48554	56400	63101	75091	60175	61465	63257	64569	
8421	"Centrifuges, incl. centrifugal dryers (excluding those for isotope separation); filtering or ..."	103	4	17	94	71	207	120	172	37	78	56	79	88	210	285	173	411		44857	45068	48943	47939	62124	75340	96398	130705	95778	59115	76788	140492	208674	174521	143406	149969	211938		151026	250699	266274	339869	382319	532201	732520	808791	698784	743053	921241	880763	1106874	958780	1012030	1015701	1142297	
4016	"Articles of vulcanised rubber (excluding hard rubber), n.e.s."	6	19	23	89	80	90	150	115	130	136	192	292	240	218	681	505	412		22010	18797	25708	31680	28293	54740	67729	74216	49312	37467	47887	63338	80320	64381	43353	59132	65028		46624	63469	91158	128556	137839	165740	206115	232288	191686	238597	290111	296228	336400	359731	343696	337998	372586	
3921	"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ..."	1	1	14	23	19	56	181	346	245	343	288	221	348	278	288	237	415		8669	8681	14133	23066	32415	45040	56253	65030	34748	23602	36384	101712	129481	126337	113602	122958	144539		61058	75574	100469	129469	121380	142662	175936	175266	138079	188726	237330	217826	236538	276879	253818	249631	269583	
8543	"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts ..."	9	5	45	94	15	63	129	83	73	1	219	87	183	135	219	731	417		40269	62651	61267	66052	99467	129804	71470	173580	71313	60369	98933	266391	202027	184662	141709	191890	275652		70898	69422	122935	159406	187272	202272	248360	249489	206227	245472	317256	317840	341704	335405	306896	337190	261012	
8474	"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading ..."	79	0	0	22	486	1062	480	61	51	42	257	212	1	0	0	10	431		32432	36136	32508	55607	84138	109188	149164	169537	147438	65116	82900	136561	173030	128306	81525	78105	96828		38554	70805	82216	120975	144993	263898	380693	313534	218071	237585	342302	316639	359951	284782	228828	332485	251545	
8901	"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the ..."	0	0	0	2026	0	0	0	0	0	20340	170	0	0	0	0	765	433		194711	327128	193101	323298	395252	655996	625947	917915	425421	908239	460073	420085	942741	372104	401321	283937	786591		487984	259729	59777	209363	734628	177085	544897	741008	622729	853556	1113558	664397	357382	212008	317837	139844	565685	
8112	"Beryllium, chromium, germanium, vanadium, gallium, hafnium "celtium", indium, niobium "columbium", ..."	7	0	0	57	44	50	110	450	788	574	942	881	364	604	514	162	458		35299	34621	36501	56334	64260	77890	104782	126347	78012	150970	193579	180156	120897	155482	134820	140422	166010		249	277	566	1058	982	1295	1597	4349	4624	1746	2628	2298	2612	3145	3879	4433	4030	
7606	"Plates, sheets and strip, of aluminium, of a thickness of > 0,2 mm (excluding expanded plates, ..."	6970	0	1971	1193	1335	2162	5977	5151	1291	4825	27560	17919	2170	79	103	219	459		200802	257230	249919	232709	281846	406685	457351	389788	180730	220016	315108	226035	207777	233350	241577	250060	329710		74628	96900	108540	143404	186049	257131	334826	347732	208923	297625	362872	350467	409789	395446	417080	419129	475494	
2208	"Undenatured ethyl alcohol of an alcoholic strength of < 80%; spirits, liqueurs and other spirituous ..."	0	0	9	173	267	109	245	384	188	395	486	463	546	604	484	466	479		46583	63922	72472	42468	62391	86096	135271	163539	145953	150772	179818	224649	251714	229035	128503	130718	147256		5960	7415	9130	9313	7056	13205	14682	19729	43231	40007	85996	87684	108358	132298	125055	98122	127074	
8707	"Bodies, incl. cabs, for tractors, motor vehicles for the transport of ten or more persons, ..."	0	0	0	3	0	0	0	0	7	0	0	684	481	682	274	0	495		29776	32842	53025	94166	92876	139422	131291	101919	9736	7729	7076	28045	45688	27965	32494	40368	108242		5208	3293	7243	12833	13178	10957	14142	21627	12684	4531	24473	20240	28500	14746	5962	4423	7619	
8903	"Yachts and other vessels for pleasure or sports; rowing boats and canoes"	151	71	26	134	4	0	19	0	114	0	0	0	0	0	433	0	500		3277	2678	2932	4505	5644	8588	10111	31852	30338	26537	3235	15394	35866	28768	16867	6316	5720		16957	17179	10045	7688	19613	26704	31537	28641	510062	38222	54642	19333	59449	27810	30736	33346	1754451	
6307	"Made-up articles of textile materials, incl. dress patterns, n.e.s."	0	3	0	1	5	1	10	14	7	4	3	1	2	0	385	637	500		4466	5049	3751	3797	5332	6781	7995	9201	14314	10386	14041	20391	16989	16583	13903	16957	21613		4672	6416	7721	12077	16316	22754	42543	41449	37712	50227	68514	66412	80266	84646	79510	80073	77432	
2835	"Phosphinates "hypophosphites", phosphonates "phosphites" and phosphates; polyphosphates, whether ..."	0	628	1310	11938	22139	19480	13426	25175	5316	646	231	0	556	300	377	388	501		19364	29227	23277	42720	67133	65798	87693	266480	110450	159023	204682	213508	235718	216316	212722	173665	159025		48513	53941	61985	79016	96830	95661	98843	145571	68532	50314	49024	42945	45210	48818	46976	40211	44437	
8302	"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, ..."	8	6	6	13	72	46	2	22	23	50	54	84	303	238	847	186	518		3202	2362	9073	3233	4628	31961	32970	34986	14577	17001	9200	20037	31070	42499	32987	36995	50670		43794	62779	95105	150241	178210	217879	276466	302822	219382	316019	371464	356694	403659	444765	401401	386091	426597	
8422	"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery ..."	53	127	44	0	124	34	36	10	60	30	0	64	8	68	50	156	528		15616	9140	32989	24502	26560	33824	27798	27282	26807	14070	20321	26471	47494	50150	44100	45216	46004		112418	133313	194431	251785	314836	423534	403224	461696	330960	411874	554283	500366	651382	612683	586700	501869	497987	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	42	132	521	563	542	726	646	849	1236	848	993	843	809	620	576	912	542		16309	16457	24296	30046	36996	42821	97653	91788	87834	53998	67625	127348	139832	162921	116060	110280	144251		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
