Product code	Product label	Turkey's imports from Switzerland-Value in 2001	Turkey's imports from Switzerland-Value in 2002	Turkey's imports from Switzerland-Value in 2003	Turkey's imports from Switzerland-Value in 2004	Turkey's imports from Switzerland-Value in 2005	Turkey's imports from Switzerland-Value in 2006	Turkey's imports from Switzerland-Value in 2007	Turkey's imports from Switzerland-Value in 2008	Turkey's imports from Switzerland-Value in 2009	Turkey's imports from Switzerland-Value in 2010	Turkey's imports from Switzerland-Value in 2011	Turkey's imports from Switzerland-Value in 2012	Turkey's imports from Switzerland-Value in 2013	Turkey's imports from Switzerland-Value in 2014	Turkey's imports from Switzerland-Value in 2015	Turkey's imports from Switzerland-Value in 2016	Turkey's imports from Switzerland-Value in 2017	Switzerland's exports to world- 	Switzerland's exports to world-Value in 2001	Switzerland's exports to world-Value in 2002	Switzerland's exports to world-Value in 2003	Switzerland's exports to world-Value in 2004	Switzerland's exports to world-Value in 2005	Switzerland's exports to world-Value in 2006	Switzerland's exports to world-Value in 2007	Switzerland's exports to world-Value in 2008	Switzerland's exports to world-Value in 2009	Switzerland's exports to world-Value in 2010	Switzerland's exports to world-Value in 2011	Switzerland's exports to world-Value in 2012	Switzerland's exports to world-Value in 2013	Switzerland's exports to world-Value in 2014	Switzerland's exports to world-Value in 2015	Switzerland's exports to world-Value in 2016	Switzerland's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
7418	"Table, kitchen or other household articles, sanitary ware, and parts thereof, of copper; pot ..."	0	0	0	0	1	5	0	7	0	0	0	0	22	1	1	2	0		2038	1273	1425	1812	2105	2085	2759	2027	1420	1012	1125	1690	1739	2200	1536	1395	1289		269	525	548	515	919	629	2101	2327	1856	2470	5056	4101	6018	6660	6640	5095	5036	
7503	"Waste and scrap, of nickel (excluding ingots or other similar unwrought shapes, of remelted ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1028	1109	2743	4009	5505	8869	14417	11708	7106	8011	7466	6128	4869	8182	3813	4699	4979		0	0	0	0	0	0	0	0	1	37	66	14	0	0	95	135	298	
7904	"Zinc bars, rods, profiles and wire, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		224	235	429	265	108	188	165	212	141	305	305	415	498	90	72	64	35		1066	1062	852	740	698	801	1589	1506	1640	1614	1073	1556	1621	1301	1227	2131	2778	
7907	"Articles of zinc, n.e.s."	1	8	0	15	0	5	2	17	2	3	95	5	6	3	4	0	0		4760	5671	7118	8366	8583	8838	11617	14327	11842	9841	10368	8551	8926	9570	9600	11433	17834		8224	1348	3274	6413	7289	6158	5104	7056	4195	5121	7296	6327	7753	7157	6946	7272	9726	
8002	"Tin waste and scrap (excluding ash and residues from the manufacture of tin of heading 2620, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		315	98	164	509	538	609	907	854	847	1192	2104	1818	1437	1468	742	1490	1646		0	0	0	3	20	6	0	22	0	0	0	6	8	0	0	32	33	
8005	"Tin foil of a thickness "without any backing" <= 0,2 mm, whether or not printed or backed with ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		39	23	18	21	12	40	0	0	0	0	0	0	0	0	0	0	0		8	5	29	126	66	122	0	0	0	0	0	0	0	0	0	0	0	
8110	"Antimony and articles thereof, n.e.s.; antimony waste and scrap (excluding ash and residues ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		481	434	582	510	221	126	61	18	17	6	40	4	2	8	3	2	69		35	223	385	237	140	983	1828	2242	2093	2156	3622	3316	2963	2350	2625	1853	1667	
8601	"Rail locomotives powered from an external source of electricity or by electric accumulators"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28	0	2204	26112	78222	4398	8688	7556	52734	4478	43246	78246	27688	6295	45552	31641	27200		718	0	0	58	175	439	125	4781	593	339	367	533	125000	62740	47128	1195	1218	
8711	"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with or without side-cars; ..."	0	0	0	0	3	2	0	15	0	0	0	0	0	0	0	3	0		6410	16613	10015	11191	15619	16703	19176	35663	49353	63784	87459	85065	74890	94877	76562	73172	77848		11838	8518	22218	99995	234084	364033	62577	51783	31290	54755	80826	104046	151445	178278	204341	240832	175092	
9502	"Dolls representing only human beings"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2507	1812	1712	1512	1111	809	0	0	0	0	0	0	0	0	0	0	0		4013	3977	7238	13115	15560	16821	0	0	0	0	0	0	0	0	0	0	0	
9604	"Hand sieves and hand riddles (excluding colanders)"	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0		41	28	37	93	63	14	27	27	21	19	48	29	44	61	42	44	116		72	91	109	86	179	172	180	122	251	312	348	286	238	266	166	150	225	
9612	"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether ..."	210	99	56	15	7	10	7	13	2	3	4	0	23	4	2	3	0		4037	4560	5416	5890	5729	6407	7467	8444	7150	7299	8638	7966	7874	8442	6153	4458	2641		11124	11824	14410	21961	21457	20438	23248	22021	20723	22962	24420	22375	23775	23884	20827	21403	20170	
0410	"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29	50	152	145	59	218	114	81	68	155	125	96	133	108	439	108	49		77	209	499	207	188	133	58	171	180	430	476	267	313	456	364	451	336	
0502	"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		47	38	61	180	17	38	61	348	76	166	57	65	31	4	0	0	7		2674	2319	2961	3238	4481	4349	5885	5755	6172	6823	7035	6722	6502	7313	6824	6611	7424	
0506	"Bones and horn-cores and their powder and waste, unworked, defatted, simply prepared, treated ..."	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8	259	4818	4445	4401	5248	5147	6572	4810	5743	6963	5955	6975	7911	7133	7887	8321		1	0	0	0	0	0	6	0	1	48	20	9	0	9	0	0	2	
0507	"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13	14	4	0	25	7	4	3	19	0	42	200	365	211	34	42	16		0	3	0	0	1	0	18	1	4	17	26	24	62	33	0	11	28	
0602	"Live plants incl. their roots, cuttings and slips; mushroom spawn (excluding bulbs, tubers, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1692	1996	2359	2590	2021	2046	2374	3084	3385	3938	4517	6417	4981	5675	4755	5492	5750		8980	10885	13975	21262	30664	43739	46468	51538	31412	42958	59620	59216	82203	78447	65804	73287	71935	
0707	"Cucumbers and gherkins, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30	25	38	32	21	4	14	139	164	66	14	20	12	15	15	9	12		6	0	0	18	1	1	16	4	0	0	0	15	0	0	180	534	1	
0713	"Dried leguminous vegetables, shelled, whether or not skinned or split"	0	35	0	65	1	0	0	0	0	0	0	0	0	0	0	0	0		63	77	90	215	113	129	131	213	166	260	442	232	247	560	576	466	366		64113	36985	14327	15201	58853	66880	78709	332831	207428	257844	282654	215283	260920	384320	370825	380383	439412	
0902	"Tea, whether or not flavoured"	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0		4217	5146	6246	6572	7226	4074	2605	6538	5253	8443	17242	20088	32149	26036	23826	24799	27639		8375	2684	3941	5205	6438	7735	8158	11322	13538	21530	17732	13710	17554	16045	17015	41089	59929	
1006	"Rice"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		430	473	513	996	483	626	885	937	1462	1299	2428	1381	1598	4589	3919	5450	4677		57683	86383	122786	62025	97186	89105	112750	172790	135271	264541	152439	111346	150523	277321	166058	116207	148788	
1007	"Grain sorghum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1		28	0	0	1	0	0	28	54	9	18	2936	278	26	102	74	0	0	
1107	"Malt, whether or not roasted"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	44	21	69	8	31	81	134	162	50	67	80	394	98	62	42	17		454	289	236	2410	1701	2794	1087	2246	875	4471	3401	3045	15079	15927	17865	23292	26866	
1206	"Sunflower seeds, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	78	121	132	187	105	187	141	195	135	113	379	46	50	102	115	52		42707	42008	153335	157376	161759	116520	260166	365145	240620	349690	589577	443959	474002	406155	237984	263005	356471	
1403	"Vegetable materials, such as broom-corn, piassava, couch-grass and istle, of a kind used primarily ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	4	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0		53	95	711	776	269	458	0	0	0	0	0	0	0	0	0	0	0	
1506	"Other animal fats and oils and their fractions, whether or not refined, but not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15	42	0	65	0	126	269	15	3	513	711	11	494	241	144	526	392		2	6	5	5	0	0	0	13	1	1	27	41	78	72	667	661	757	
2102	"Yeasts, active or inactive; other dead single-cell micro-organisms, prepared baking powders ..."	23	34	0	52	57	18	43	5	16	0	0	0	0	0	0	0	0		6692	7045	8261	9176	9627	11417	13719	17438	10409	13083	15194	8830	6008	6524	6680	8023	8545		2581	2722	3547	3751	4510	5634	7266	7069	5560	8592	11485	12044	12702	14094	18206	18838	20752	
2206	"Cider, perry, mead and other fermented beverages and mixtures of fermented beverages and non-alcoholic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		150	320	390	493	235	178	326	327	176	288	445	273	356	501	1433	2594	1912		0	0	2	9	17	2	10	6	0	168	557	974	1277	1757	1699	1524	160	
2304	"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ..."	447	0	0	0	0	0	0	0	0	0	1906	0	0	0	0	0	0		103	60	1	241	67	0	89	414	138	11	32	630	417	1295	1306	253	369		84251	78913	101650	144863	134366	63853	98175	158425	152392	168923	243029	531424	627954	346499	195513	254558	281252	
2503	"Sulphur of all kinds (excluding sublimed sulphur, precipitated sulphur and colloidal sulphur)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18	6	17	10	20	0	0	145	628	157	45	11	13	0	266	330	163		5296	6385	10306	10202	13511	15152	14544	52142	8106	15024	30790	28503	17903	22469	27298	26958	32497	
2518	"Dolomite, whether or not calcined or sintered, incl. dolomite roughly trimmed or merely cut, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	2	12	10	24	22	1	20	5	0	6	4	11	36	29	10	11		532	1007	1707	2315	3070	1604	1253	1455	1707	1941	1974	1574	1433	1489	1175	1209	1463	
2605	"Cobalt ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0		28	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65	
2618	"Granulated slag "slag sand" from the manufacture of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2	6	16	4	129	108	26	0	93	514	668	595	312	233	276		448	1254	430	0	16	0	3	0	0	0	0	0	0	0	0	0	0	
2621	"Slag and ash, incl. seaweed ash "kelp"; ash and residues from the incineration of municipal ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8	9	38	77	133	168	381	695	300	759	2211	1521	594	195	1242	1566	1168		0	5	33	581	153	10	33	18	13	27	14	0	34	44	509	1029	555	
0202	"Meat of bovine animals, frozen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	6124	2	20	14	1	0	61	4	150	55	411	1058	824	840	406	428		0	0	0	74	0	0	0	0	0	19004	2754	5762	3966	0	49824	0	39594	
0209	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	4	0	241	245	147	189	88	54	108	338	251	369	2095	1153	762	875		0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	
0210	"Meat and edible offal, salted, in brine, dried or smoked; edible flours and meals of meat or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10769	13264	15624	20559	20531	23411	25347	33240	41089	49672	71553	53226	46742	49438	41850	48573	45079		16	10	49	7	16	0	0	0	0	0	0	68	2	0	0	0	0	
0402	"Milk and cream, concentrated or containing added sugar or other sweetening matter"	239	0	658	3514	5391	5963	588	0	9212	11098	1673	23	20	0	0	0	0		9438	30579	49696	35881	43003	34707	35156	42973	72080	76191	62870	61148	30266	52864	32713	39083	29269		5683	8733	20660	25229	23049	38724	51663	63994	42403	37869	8388	269	230	457	517	639	539	
2810	"Oxides of boron; boric acids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		55	80	160	100	115	132	121	77	49	100	161	137	142	136	266	122	238		19	25	23	61	48	66	86	67	65	62	87	69	96	123	87	116	131	
2820	"Manganese oxides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	3	28	5	13	18	42	76	26	34	496	51	14	47	14	7	0		138	318	592	720	1080	1204	1656	2696	2101	2265	3272	1582	1621	1631	879	637	1158	
2830	"Sulphides; polysulphides, whether or not chemically defined"	0	0	14	4	3	8	4	21	0	0	0	0	0	0	0	0	0		215	210	198	248	298	355	334	331	377	284	396	393	456	1048	1126	1646	928		1591	4071	4697	5081	6510	7734	8438	11133	5590	7050	9067	8055	9013	9544	9632	9028	10639	
2847	"Hydrogen peroxide, whether or not solidified with urea"	0	0	1	0	0	0	0	0	0	0	28	1	0	0	0	0	0		197	252	300	720	498	427	546	639	498	816	1102	868	779	661	757	943	877		4153	2545	5532	5033	7994	5218	4782	6152	6291	2826	8075	6880	9176	8523	9752	6902	7953	
3202	"Synthetic organic tanning substances; inorganic tanning substances; tanning preparations, whether ..."	0	13	81	149	126	36	0	0	0	0	0	71	75	286	0	0	0		1004	3140	3964	4486	4340	6180	665	487	194	117	134	270	202	418	169	177	251		10980	17097	22205	23311	21913	28124	33280	33110	24912	28193	32231	33561	38818	32325	20256	17411	17657	
3604	"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles (excluding ..."	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0		792	780	1183	1419	1179	924	1049	1583	1620	2863	1574	1644	1289	2655	3723	2649	3707		889	1147	1476	2652	6468	6016	7706	11109	5626	4541	9153	5628	8439	11938	12742	8499	7353	
3702	"Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard ..."	1495	1740	1841	2520	967	141	0	0	0	0	0	1	0	0	0	0	0		50927	57023	47741	39799	21772	14395	10988	6545	4521	3367	3910	3826	1649	414	583	165	89		29151	34602	35870	38904	36257	34369	31452	31537	22932	21482	18442	15595	15589	9086	6045	4302	4490	
3704	"Photographic plates, film, paper, paperboard and textiles, exposed but not developed"	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0		2232	2504	3226	2656	2362	1313	651	360	318	130	158	113	181	48	55	30	44		34	58	30	58	20	26	205	350	443	557	491	187	361	413	562	384	283	
3804	"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ..."	3	0	5	152	28	0	0	0	0	0	0	0	0	0	0	0	0		5303	4761	6780	6483	7839	7720	8452	8297	333	142	409	123	331	154	106	273	294		3660	4364	6157	7844	9413	13778	24028	21381	17745	22833	28641	29287	33653	31996	23365	21505	20141	
4101	"Raw hides and skins of bovine "incl. buffalo" or equine animals, fresh, or salted, dried, limed, ..."	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0		41132	42833	39212	40267	41382	44362	47188	46264	33970	51006	68943	64783	75120	85313	66243	61886	61575		21526	37471	58016	51524	53198	54894	74556	47702	29427	51756	83338	54785	45230	42127	33062	42004	46099	
4113	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of goats ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2527	3595	4451	4897	7294	9778	7193	5753	8836	13590	16935	13989	14267	14475	8580	12828		0	18955	23671	20202	26380	41642	44054	42653	24738	36294	44190	44377	36670	34231	17284	10507	11781	
4201	"Saddlery and harness for any animal, incl. traces, leads, knee pads, muzzles, saddle cloths, ..."	15	26	17	29	10	0	0	0	0	3	8	0	0	0	0	1	0		10743	9982	11086	11649	10693	9852	11670	11180	6324	6131	7741	7743	8016	8198	6879	5540	4758		427	429	495	686	781	862	1126	1241	976	1701	1787	1726	1832	2036	2025	1538	2006	
4407	"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, ..."	78	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		26578	30792	37674	41554	45543	55999	85606	109693	93789	104979	59050	50266	49095	50642	42052	42523	48571		21539	25839	27641	46722	66032	99675	113248	159720	99440	132290	210967	222298	238438	278957	281418	236491	240147	
4416	"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves"	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		160	200	396	196	283	214	217	345	329	140	252	379	399	424	488	529	262		392	511	559	653	793	683	1143	970	726	1498	1656	1250	1360	2426	712	1543	1577	
4908	"Transfers "decalcomanias""	11	17	4	42	36	43	19	7	27	1	23	2	21	17	1	1	0		2062	968	944	1131	1904	2776	2011	1992	1719	2995	2771	3206	4156	4197	4985	4693	3262		8804	13965	16514	19420	18977	17223	17881	16834	11782	12045	17064	20782	27876	30417	21046	18598	14320	
5003	"Silk waste, incl. cocoons unsuitable for reeling, yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1400	748	620	449	686	772	11	16	15	24	6	11	5	125	13	9	56		0	2	1	33	65	163	177	286	383	190	338	710	830	685	864	601	410	
5006	"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut"	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0		227	67	40	122	86	47	83	164	174	192	252	380	258	277	490	254	188		16	310	87	445	148	189	218	115	104	135	107	110	54	74	37	166	89	
5102	"Fine or coarse animal hair, neither carded nor combed (excluding wool, hair and bristles used ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7282	4405	4432	7167	8536	6203	26	18	142	139	49	16	28	20	128	21	42		98	617	332	552	655	562	656	1364	2098	2881	4724	3771	3004	2774	1656	1719	1021	
5508	"Sewing thread of man-made staple fibres, whether or not put up for retail sale"	1	0	0	0	10	0	0	3	1	1	0	0	0	0	0	0	0		151	291	276	367	179	317	295	360	276	259	361	144	93	117	200	93	87		9016	12022	11585	12506	16058	22092	27827	29436	36085	43764	49660	50174	50933	50449	46508	46259	50184	
5811	"Quilted textile products in the piece, composed of one or more layers of textile materials ..."	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		178	228	254	399	291	390	306	336	218	165	136	242	167	42	60	198	199		51051	77464	76637	31816	21186	19668	28181	26420	2509	1477	1162	1515	2209	5583	11541	17475	5573	
5902	"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, polyesters or viscose ..."	0	0	0	0	8	0	4	2	2	0	0	0	0	0	0	0	0		123	130	108	187	413	693	364	45	151	151	64	68	39	38	38	14	14		17539	14650	14449	11909	15272	17284	29288	42537	36821	55474	67519	51533	49676	60681	50422	43163	47443	
6002	"Knitted or crocheted fabrics, of a width <=  30 cm, containing by weight >= 5% of elastomeric ..."	64	18	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0		66578	3653	3636	3419	2979	3346	3429	2794	1923	1860	2231	1730	2360	2116	1834	1717	1759		63870	5641	4067	2990	6639	7466	6741	5059	4591	6405	6013	6307	5677	5542	4555	4686	6946	
5403	"Artificial filament yarn, incl. artificial monofilament of < 67 decitex (excluding sewing thread ..."	114	47	0	38	2	0	0	0	0	0	0	0	0	0	0	0	0		4128	3358	2573	2494	1931	1317	2018	2401	1819	1871	1900	1491	1625	1305	1361	134	89		49701	58251	58109	59504	62125	64799	93761	66981	46235	52308	65366	61902	59404	86726	58035	66700	69348	
6216	"Gloves, mittens and mitts, of all types of textile materials (excluding knitted or crocheted ..."	11	8	2	0	1	1	1	2	3	1	1	1	2	1	2	3	0		294	436	594	604	539	609	593	755	769	780	811	844	894	1049	982	1132	1361		522	684	1302	1428	2665	2444	2679	1863	2077	2481	3432	3241	5035	3316	3182	3495	6140	
6404	"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ..."	0	0	0	0	2	4	38	3	1	0	1	0	2	2	0	0	0		2774	3178	4839	10602	10092	7222	9837	17086	19196	12836	10971	20876	22168	27443	65558	102522	161997		13951	17400	27587	51110	76453	84147	96598	113990	98689	124158	171549	182103	244949	263062	258741	273233	258738	
6603	"Parts, trimmings and accessories for umbrellas and sun umbrellas of heading 6601 or for walking ..."	0	0	0	0	2	0	4	0	2	1	0	0	7	0	6	0	0		383	387	964	341	437	615	1142	989	566	1476	3721	5341	22469	25731	22347	11698	10213		737	1076	1878	3247	3798	3979	4190	7333	5428	3827	5009	2644	2999	3876	5127	1914	1104	
6703	"Human hair, dressed, thinned, bleached or otherwise worked; wool, other animal hair or other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9	51	56	51	170	24	43	53	41	113	96	17	25	338	53	90	70		68	169	236	432	589	1032	758	894	1506	2090	2029	2220	3270	2595	2551	3058	3175	
6906	"Ceramic pipes, conduits, guttering and pipe fittings (excluding of siliceous fossil meals or ..."	0	5	5	0	2	0	0	0	0	0	0	0	1	0	0	3	0		9	12	8	59	32	21	93	80	73	71	26	222	46	67	15	115	14		305	63	159	226	145	95	206	140	97	8	158	76	53	88	89	508	386	
7111	"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured"	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0		885	2345	2462	3178	2667	3049	4144	3187	2445	3454	4996	3856	3773	3783	3067	2835	2777		13	1	8	8	27	43	43	30	7	16	1	2	0	27	29	12	8	
7112	"Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0		151970	124660	102155	133681	133496	208364	265841	432915	326340	580051	703024	701520	531678	580771	399915	391030	361997		14	0	272	67	0	0	0	0	0	1	2361	38	4	4435	4293	942	255	
7201	"Pig iron and spiegeleisen, in pigs, blocks or other primary forms"	621	1	0	0	2069	2699	0	0	0	0	0	0	0	0	0	0	0		10	24	34	68	93	121	205	75	104	376	292	614	475	26	34	32	45		22448	40738	49682	88572	120293	119362	317312	468674	227954	253575	598263	623942	414088	391691	342938	274005	361045	
7208	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled, not clad, ..."	14	1321	180	250	3156	95	967	16	44	0	45	0	984	390	800	339	0		7769	7858	10919	17184	17093	22465	29199	31950	16244	18099	19517	17209	11826	10444	9682	7267	6691		373751	573910	864469	1602720	2258760	2652463	3548918	4649930	1926608	2443772	2565426	2210567	2460236	1996889	1823976	1552978	2395750	
7305	"Tubes and pipes, having circular cross-sections and an external diameter of > 406,4 mm, of ..."	0	0	0	0	0	1	0	218	0	0	0	0	0	0	0	1	0		1200	378	682	337	553	1631	2023	1092	493	923	1745	594	862	1038	1024	436	663		361970	79826	180049	8766	4812	17367	7350	4494	4059	12938	4396	6060	7636	10731	152279	125030	80446	
7311	"Containers of iron or steel, for compressed or liquefied gas (excluding containers specifically ..."	14	0	3	139	5	0	0	0	0	0	0	0	0	0	1	1	0		2179	1774	2001	2216	2652	2728	3607	3201	6052	6078	6779	6496	6268	8631	8346	4748	4363		2415	2524	5416	13553	23888	59299	55894	35661	21032	33268	40017	33083	75732	38913	38695	43980	36850	
7401	"Copper mattes; cement copper "precipitated copper""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		501	342	1071	752	329	2219	1862	2763	1673	2480	3837	2786	2807	2831	3191	4995	5674		33	0	83	59	0	21	0	1	0	0	0	0	16	2	7324	13	30	
7504	"Powders and flakes, of nickel (excluding nickel oxide sinters)"	99	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		2469	340	78	18	70	241	62	67	16	25	103	6	41	37	17	123	184		596	594	837	1413	1883	2965	3949	4249	2135	3126	4089	3127	3588	2901	3558	2555	3009	
7611	"Reservoirs, tanks, vats and similar containers, of aluminium, for any material (other than ..."	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		829	688	655	951	1902	1263	814	1639	1768	1481	2521	1549	1930	248	126	464	429		473	273	333	996	875	1071	929	1658	1279	761	519	1093	1012	1857	192	519	2230	
7906	"Zinc tubes, pipes and tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		231	188	251	101	45	190	0	0	0	0	0	0	0	0	0	0	0		18	14	15	38	145	227	0	0	0	0	0	0	0	0	0	0	0	
8105	"Cobalt mattes and other intermediate products of cobalt metallurgy; cobalt and articles thereof, ..."	2	0	6	2	19	9	14	10	72	15	7	0	2	22	0	9	0		3451	1838	2342	4389	5408	4650	5867	6518	4389	5617	6622	7649	7903	8961	6100	5256	5994		2167	2387	4386	8883	7811	9670	14549	15971	7078	7967	8834	8393	9000	9075	8398	9079	11822	
8212	"Non-electric razors and razor blades of base metal, incl. razor blade blanks in strips"	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0		519	224	130	172	251	129	4037	5113	4631	5069	6597	7210	5087	6583	2801	1813	634		16626	18833	20325	31452	41725	48827	44632	52250	60651	68789	68386	77108	69146	100418	80174	68941	67528	
8429	"Self-propelled bulldozers, angledozers, graders, levellers, scrapers, mechanical shovels, excavators, ..."	556	14	852	0	0	55	464	237	1565	302	625	375	553	371	7385	276	0		49389	47581	58850	67301	72515	92929	107301	93466	63076	73055	100017	88086	94472	104845	81881	80911	85226		138882	130680	231161	468897	817429	1076342	1188379	619935	437989	785606	1266183	1339147	1267814	1027980	995529	1067584	1028993	
8472	"Office machines, e.g. hectograph or stencil duplicating machines, addressing machines, automatic ..."	248	3	23	368	471	855	774	12	4918	1210	445	308	0	0	1	1	0		73760	55628	47777	52523	45625	60458	62499	46399	46123	44771	45656	38879	35544	27670	27540	22903	30643		19455	20376	19529	31917	90741	102033	109307	138073	95442	132456	155202	147911	192315	136367	141544	81680	122214	
8524	"Records, tapes and other recorded media for sound or other similarly recorded phenomena, incl. ..."	699	1040	1512	1239	1195	7915	0	0	0	0	0	0	0	0	0	0	0		240719	264050	273239	308977	256497	260371	0	0	0	0	0	0	0	0	0	0	0		141296	100128	132400	128662	236238	200487	0	0	0	0	0	0	0	0	0	0	0	
8606	"Railway or tramway goods vans and wagons (excluding self-propelled and luggage vans and post ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		921	678	1440	13567	19066	19575	9498	14383	23421	28252	22225	19953	40124	20992	16469	18363	28040		1458	333	2259	9372	13924	30740	12535	11789	6110	5904	19189	5187	7610	30301	3068	4415	1442	
