Product code	Product label	Turkey's imports from Netherlands-Value in 2001	Turkey's imports from Netherlands-Value in 2002	Turkey's imports from Netherlands-Value in 2003	Turkey's imports from Netherlands-Value in 2004	Turkey's imports from Netherlands-Value in 2005	Turkey's imports from Netherlands-Value in 2006	Turkey's imports from Netherlands-Value in 2007	Turkey's imports from Netherlands-Value in 2008	Turkey's imports from Netherlands-Value in 2009	Turkey's imports from Netherlands-Value in 2010	Turkey's imports from Netherlands-Value in 2011	Turkey's imports from Netherlands-Value in 2012	Turkey's imports from Netherlands-Value in 2013	Turkey's imports from Netherlands-Value in 2014	Turkey's imports from Netherlands-Value in 2015	Turkey's imports from Netherlands-Value in 2016	Turkey's imports from Netherlands-Value in 2017	Netherlands's exports to world- 	Netherlands's exports to world-Value in 2001	Netherlands's exports to world-Value in 2002	Netherlands's exports to world-Value in 2003	Netherlands's exports to world-Value in 2004	Netherlands's exports to world-Value in 2005	Netherlands's exports to world-Value in 2006	Netherlands's exports to world-Value in 2007	Netherlands's exports to world-Value in 2008	Netherlands's exports to world-Value in 2009	Netherlands's exports to world-Value in 2010	Netherlands's exports to world-Value in 2011	Netherlands's exports to world-Value in 2012	Netherlands's exports to world-Value in 2013	Netherlands's exports to world-Value in 2014	Netherlands's exports to world-Value in 2015	Netherlands's exports to world-Value in 2016	Netherlands's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
4001	"Natural rubber, balata, gutta-percha, guayule, chicle and similar natural gums, in primary ..."	664	0	60	62	36	62	231	62	0	1	844	2078	0	35	218	80	91		2651	4276	5050	3996	4214	9582	15137	20055	16326	273936	288988	113178	77362	73210	66085	71598	98440		55959	76729	117162	167595	192590	287709	321855	397758	202531	432165	724018	461134	396084	326238	256518	228051	345116	
8442	"Machinery, apparatus and equipment (other than the machine-tools of headings 8456 to 8465) ..."	255	247	124	424	334	1062	1043	1571	620	923	394	323	431	320	356	208	92		25878	21239	30459	38873	51010	59209	70037	59985	60932	44097	59287	58281	52232	40744	39772	47946	46697		4894	9794	15320	18804	14840	19202	34594	55103	35400	43016	34627	32899	32966	28921	29184	28759	23970	
5607	"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, ..."	108	84	2422	2500	1848	204	213	423	145	219	271	252	175	263	140	93	92		24003	26000	30850	35555	46973	51778	61408	62680	47737	48327	44720	43882	37306	42875	35427	34062	41910		2072	3858	7284	9678	9886	9490	13031	18547	8038	10289	12954	12093	14539	14309	15268	15517	16118	
7415	"Nails, tacks, drawing pins, staples and similar articles, of copper or with shafts of iron ..."	5	0	2	6	6	10	20	18	12	14	20	8	11	10	57	46	93		1922	2793	4280	5175	3507	10826	8816	12522	7360	9552	14548	13322	13617	12659	10561	11840	13439		604	992	1602	2172	2648	3656	4749	5147	3961	6714	8774	9056	11118	12898	13878	11063	10831	
7411	"Copper tubes and pipes"	185	12	0	33	22	13	170	93	42	55	51	19	189	190	84	120	93		39698	27113	44771	34274	26398	28746	48178	46991	34525	36767	61491	45296	34044	38148	26128	21608	28696		13663	18204	25716	49938	53300	109338	148973	151653	76629	127538	172700	149029	156512	143851	145433	124421	152013	
6302	"Bedlinen, table linen, toilet linen and kitchen linen of all types of textile materials (excluding ..."	6	51	9	79	113	315	257	64	38	5	75	12	37	376	140	75	93		41451	55077	71797	81042	76192	89887	98806	120865	187614	198442	298575	199237	242323	290669	248427	278139	360978		3199	2996	5682	9970	14872	21380	22549	24731	21618	34611	59640	24030	26705	29097	23663	16608	16754	
4806	"Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent ..."	5	24	2	2	0	63	201	198	286	127	56	100	123	44	80	215	94		2117	2394	3108	3732	3541	16874	10074	19224	7267	6739	11557	12761	11823	12636	10532	7231	7942		6129	8957	9844	11318	12011	13756	17458	19982	21244	27191	33309	27730	29991	31994	30905	29356	33438	
8609	"Containers, incl. containers for the transport of fluids, specially designed and equipped for ..."	151	101	193	1	95	389	313	422	270	388	369	376	478	146	53	129	95		8990	11430	22307	28919	43439	56087	68268	57478	73280	156360	191970	193854	192954	187542	209167	177558	266129		1406	7374	1601	8333	5251	2245	1975	5315	2912	7843	8804	8169	7710	19301	5287	6066	14089	
3303	"Perfumes and toilet waters (excluding aftershave lotions, personal deodorants and hair lotions)"	30	212	218	0	24	9	25	214	85	75	124	56	133	129	64	85	96		95775	108604	164453	220311	236680	275200	409026	447595	426965	472802	520082	533998	573268	554281	611147	714758	865169		25062	31299	35847	34165	43812	41868	50980	57880	63720	77647	93019	89684	103198	99853	92120	89670	95213	
8205	"Hand tools, incl. glaziers' diamonds, of base metal, n.e.s.; blowlamps and the like; vices, ..."	268	65	112	100	175	201	284	220	147	152	185	194	179	209	246	78	96		63435	63189	66463	74581	76743	72547	94485	114095	108363	124384	129462	119375	111543	113093	112120	126691	163868		9721	9159	10575	16446	20815	27705	33942	38854	27412	40903	58931	48101	52221	58520	52019	34928	35566	
9504	"Video game consoles and machines, articles for funfair, table or parlour games, incl. pintables, ..."	45	7	36	23	27	175	45	79	88	256	31	149	376	84	143	59	96		1183454	129730	206719	272530	345063	473400	629407	2715991	2106623	1785188	792277	475164	2185161	3265309	2197968	2795270	3003702		6374	7472	12072	17804	20185	20143	26231	39434	39034	53120	55838	47313	32581	50864	50750	42633	51286	
8519	"Sound recording or sound reproducing apparatus"	5	72	27	20	37	16	70	48	57	21	46	17	75	197	64	162	97		96004	57010	115220	88498	62022	31241	1516263	194714	129309	141954	165065	150011	328028	322162	341057	312238	454919		2751	4949	11460	13380	5969	4541	23238	19109	16620	22508	18098	15415	12053	11166	8250	6694	8940	
8507	"Electric accumulators, incl. separators therefor, whether or not square or rectangular; parts ..."	134	140	98	63	756	381	393	515	212	314	278	131	190	39	171	52	99		76224	73217	101944	119103	127395	156942	258823	318697	284123	389651	520812	518838	559880	572402	667246	688317	923450		26591	42138	48983	69347	83605	95503	133666	168409	140117	187421	275251	275260	268206	263467	267695	337103	428943	
0804	"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried"	56	142	297	295	48	38	165	30	220	34	7	10	134	70	146	108	100		100747	98242	151938	186758	231750	309952	370889	461947	403105	418614	565031	586039	772704	886324	934442	1238868	1470197		4108	5194	3565	3904	6515	8285	11748	19848	19899	20950	27283	22907	25255	28580	30923	45874	62649	
7007	"Safety glass, toughened "tempered", laminated safety glass (excluding multiple-walled insulating ..."	433	581	1003	1217	959	1044	1479	1303	950	768	495	447	396	275	85	70	101		78798	73633	77678	78281	87053	93723	114452	96897	93863	91140	96517	76595	85986	82232	83981	96564	142632		18852	20028	30102	51133	45077	47152	46824	61501	56003	66427	72040	75918	82893	84195	97286	105815	154781	
6105	"Men's or boys' shirts, knitted or crocheted (excluding nightshirts, T-shirts, singlets and ..."	3	17	53	14	26	165	140	118	57	271	85	103	17	42	12	50	101		59639	52855	56052	37369	48825	68025	113015	156976	140349	148107	180070	181578	187604	188970	168395	181862	220439		1968	1388	3010	2641	3276	6941	9896	24316	31549	40991	47105	33058	35683	39541	42633	26865	26806	
8308	"Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base ..."	72	91	116	313	359	351	384	755	262	255	260	234	242	251	165	171	101		14613	13423	16696	24354	25758	30059	52347	35852	24461	31893	89357	81860	72433	105257	88027	83638	99384		9836	14360	17944	25785	29009	31401	40851	43178	35444	48576	51762	55191	57458	54948	42634	37589	44202	
3502	"Albumins, incl. concentrates of two or more whey proteins containing by weight > 80% whey proteins, ..."	0	1	0	0	5	15	18	0	1	0	6	37	64	78	60	116	101		29092	24510	30998	42348	37599	42752	59642	83089	108493	116429	174721	181645	269453	279215	213297	196542	272077		1237	1375	1285	2133	1811	2930	3221	3339	3203	3800	3132	4356	5854	7444	5463	3914	4788	
3924	"Tableware, kitchenware, other household articles and toilet articles, of plastics (excluding ..."	286	449	241	219	517	279	390	441	456	230	327	304	152	148	104	165	101		104600	123011	145429	168904	172976	194624	231521	272310	259457	263910	336607	279734	315618	316631	308527	324232	411558		6529	8630	12415	18791	27970	34027	49250	59911	51352	66151	90617	81860	91128	93346	80982	68253	60142	
9402	"Medical, surgical, dental or veterinary furniture, e.g. operating tables, examination tables, ..."	403	177	231	511	501	335	380	624	167	106	153	139	208	71	132	274	101		28325	34045	52586	60742	80621	63604	49445	53372	59313	73994	101893	127309	97432	90670	84451	83142	130159		7410	4471	12013	13311	24051	26190	31110	42455	19491	27218	32296	26977	26470	37285	29815	32656	24519	
8547	"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly ..."	9	15	36	75	97	91	130	90	81	48	155	47	156	46	8	54	103		13643	20367	24055	28528	25560	29702	34262	57191	48088	52623	63572	67985	67704	68046	57332	62482	70992		41929	34276	35587	41973	41301	67848	93907	91583	63231	72122	83634	72672	83873	68636	72119	80158	95431	
7218	"Stainless steel in ingots or other primary forms (excluding remelting scrap ingots and products ..."	0	0	0	0	0	0	47	18	0	0	0	0	0	0	6	174	103		989	1887	3531	1420	3725	8816	20911	16705	6856	10006	18198	23405	18146	11052	14141	8696	31802		49	46	82	659	546	389	899	1882	472	685	1108	1179	1781	1792	724	345	363	
8437	"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery ..."	54	160	210	957	779	669	821	1263	390	220	885	4171	4249	193	144	224	103		32099	35394	39839	49897	66692	65948	80740	74028	46699	50161	74190	73359	72073	77252	89797	82856	115333		4607	8330	10537	12367	17611	23549	15881	23235	19240	23356	37215	33617	33119	28140	24883	25994	35000	
5609	"Articles of yarn, strip or the like of heading 5404 or 5405, or of twine, cordage, ropes or ..."	0	2	0	1	1	5	5	8	2	3	17	3	6	1	1	1	103		3774	3637	5741	6238	6218	7841	13156	9040	5499	5329	7324	6352	7547	7566	5768	8355	10793		372	394	506	701	837	1341	1890	1906	1576	1828	2064	2188	2753	2203	2039	2097	2898	
4203	"Articles of apparel and clothing accessories, of leather or composition leather (excluding ..."	300	317	370	427	453	665	989	532	768	946	889	154	102	279	150	259	104		71716	78758	99523	99249	115725	132236	169958	193379	174286	202155	257982	213236	203645	200608	154179	135114	168338		23108	23419	23074	23111	31983	56886	64427	112165	128704	126233	107618	132195	118188	107281	117319	81323	43087	
8533	"Electrical resistors, incl. rheostats and potentiometers (excluding heating resistors); parts ..."	252	580	619	535	47	47	87	530	75	127	115	118	205	446	143	82	105		10487	25211	52807	74558	70155	80102	103173	85369	53820	67330	83511	91418	152811	289281	248931	280566	203268		15728	21985	27502	35813	29836	28122	29891	28853	22273	27048	33156	34599	37403	41190	39630	39572	47381	
2811	"Inorganic acids and inorganic oxygen compounds of non-metals (excluding hydrogen chloride "hydrochloric ..."	265	243	333	671	168	40	29	36	28	30	41	9	39	190	137	68	105		49718	52055	63455	61355	64142	93175	110906	114064	126233	144794	131071	146297	185736	229068	187905	182704	220280		6876	10057	13266	18202	18424	22553	29495	31560	25020	30514	38072	35065	38837	42508	39862	39160	46732	
4818	"Toilet paper and similar paper, cellulose wadding or webs of cellulose fibres, of a kind used ..."	93	53	158	207	209	313	472	822	639	713	550	334	425	314	89	123	105		463629	516646	652257	693470	514036	828135	833494	1035563	932463	954367	1044903	280376	242224	295986	251953	253886	287560		26394	23589	25639	28307	37131	40216	42664	50614	72790	67500	79322	27999	25787	25698	18533	15973	17186	
9404	"Mattress supports (excluding spring interiors for seats); articles of bedding and similar furnishing, ..."	10	37	25	74	71	145	197	126	32	79	94	144	99	59	281	280	106		65874	69775	109438	125089	134055	168252	213492	219425	179950	193560	272592	270966	239312	253950	230550	283201	380897		3434	2776	6541	12895	22284	34360	39058	45356	36089	63825	94937	90406	116099	127363	88189	59222	57701	
2821	"Iron oxides and hydroxides; earth colours containing >= 70% by weight of combined iron evaluated ..."	1	105	270	0	37	1	19	27	40	76	121	51	63	35	74	95	108		5398	4366	6119	4445	1921	4166	4075	3766	2735	4609	5938	7421	10821	12036	10580	9039	14713		2585	5240	6492	7291	8268	10299	15466	18198	15222	15581	18319	18057	19887	17289	14918	14124	13789	
8407	"Spark-ignition reciprocating or rotary internal combustion piston engine"	42	964	352	341	54	109	242	3	68	87	13	42	196	49	55	130	110		103122	103489	146695	137628	128998	80147	93963	94150	131226	118428	81875	81960	77789	63455	51740	50522	95340		98128	68903	128673	213171	191285	248156	331501	363323	424755	434508	451885	458114	662895	662083	617072	824284	1134781	
7907	"Articles of zinc, n.e.s."	6	1	1	0	1	22	109	159	13	1	1	18	13	52	49	61	111		4003	2729	6343	5916	7734	7608	7776	4369	3864	5703	9901	6872	10319	37900	38924	30085	26031		8224	1348	3274	6413	7289	6158	5104	7056	4195	5121	7296	6327	7753	7157	6946	7272	9726	
0713	"Dried leguminous vegetables, shelled, whether or not skinned or split"	161	276	130	228	267	292	398	601	652	66	17	111	132	208	189	36	111		42975	50418	50545	55237	51363	45916	61989	81119	53841	52584	61688	62466	61162	76963	45641	57544	82009		64113	36985	14327	15201	58853	66880	78709	332831	207428	257844	282654	215283	260920	384320	370825	380383	439412	
0101	"Live horses, asses, mules and hinnies"	101	85	76	218	66	31	70	151	228	133	180	153	172	184	143	96	113		52520	64989	68932	92729	109296	116141	139303	103050	101727	134271	165544	217238	224074	293144	272910	285556	380550		12912	6605	1512	1351	1568	4265	7684	8554	5190	14660	4235	2674	8628	4506	3010	1770	1618	
1515	"Fixed vegetable fats and oils, incl. jojoba oil, and their fractions, whether or not refined, ..."	475	309	1826	582	247	189	74	185	91	1265	256	181	665	867	560	32	114		40593	56403	67204	133041	135866	117578	111204	83101	85651	110934	121569	129011	128443	159290	161542	177671	217062		40630	65725	75264	75171	95586	93726	107832	150775	80218	68277	69777	53437	57063	36601	41644	60217	46003	
2920	"Esters of other inorganic acids of non-metals and their salts; their halogenated, sulphonated, ..."	40	76	35	103	86	93	147	25	105	155	96	21	56	82	200	123	119		31676	27483	20339	14221	35948	26568	30348	26495	29173	32159	34643	31600	37126	29946	32787	28690	25578		3746	4287	4346	5862	5401	6668	8279	11113	6411	8075	9501	9074	8052	8940	8354	8278	9941	
4412	"Plywood, veneered panel and similar laminated wood (excluding sheets of compressed wood, cellular ..."	0	66	70	68	297	358	94	120	37	17	41	32	20	130	59	117	119		30019	28147	20417	33051	33833	40438	49186	48317	37331	37576	68851	54409	55389	74878	72464	70786	95573		8391	12209	21919	39863	65268	90672	110367	126214	69863	179878	272389	298861	325750	335490	311830	310815	269012	
8508	"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners"	478	0	0	0	0	0	14	123	0	26	27	33	70	42	76	154	121		179822	0	0	0	0	0	65771	60628	53336	76260	123390	97302	290261	325971	362476	366712	443976		21252	0	0	0	0	0	93762	103299	80039	102493	136810	134031	194837	195886	155434	110218	136919	
6001	"Pile fabrics, incl. "long pile" fabrics and terry fabrics, knitted or crocheted"	21	116	104	146	188	305	316	132	21	34	8	3	27	6	31	82	121		14865	24046	30253	22262	13383	11046	11070	12060	12855	12741	17931	14072	17264	17369	26700	23464	47944		10391	18618	29362	39330	35717	32138	35811	47366	48028	78946	159394	123210	168664	213834	197711	147784	167590	
5516	"Woven fabrics of artificial staple fibres"	496	681	640	231	608	108	265	291	160	148	296	427	136	325	245	316	121		31771	34133	29892	25306	13771	13754	14147	14024	7535	9786	15740	13830	9147	11996	12276	13362	16868		54359	76424	65022	68603	47842	73261	95608	83388	67594	91881	122983	108868	122254	125084	110802	98239	89062	
6104	"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, ..."	126	126	313	17	79	87	308	243	134	135	635	493	272	196	239	179	122		51240	37868	44625	51289	49471	95620	162696	175279	175176	238575	342564	352298	379040	476798	447607	514517	599678		4602	9663	9651	21391	12532	20891	38754	57793	57419	77604	76755	68352	72559	86825	85613	81051	77559	
5604	"Textile-covered rubber thread and cord; textile yarn, strip and the like of heading 5404 and ..."	1	6	26	73	1	65	104	47	12	14	2	18	61	55	98	62	126		1777	1335	1735	3653	4089	4856	4197	7051	3834	3555	5147	5518	3478	4148	4898	4040	9381		1842	1709	2556	2369	2586	4236	3631	3773	5963	8087	7984	4212	5340	5733	4450	4252	4615	
5801	"Woven pile fabrics and chenille fabrics (excluding terry towelling and similar woven terry ..."	177	329	322	360	527	842	924	936	456	774	618	467	387	358	173	179	126		25568	24090	31040	32850	33167	43673	51140	44938	35557	36105	40179	37851	35602	37923	27960	33202	45058		31186	71519	120415	118791	130163	143430	81345	37289	32654	40135	59682	42282	46281	33746	24765	21963	31657	
5702	"Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made ..."	80	121	108	84	224	202	123	319	111	23	319	363	307	123	172	93	126		45435	51334	61857	45422	57746	57169	66236	51363	39206	58378	89004	68332	75286	73822	61147	69553	83685		4962	8103	10783	23170	21227	20510	21518	22137	15404	19564	23516	21940	28823	26881	21635	15135	13753	
3804	"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ..."	0	0	1	53	0	0	0	28	159	47	1	20	62	94	52	80	127		1989	1876	2262	860	3292	950	2921	11103	9080	7304	14511	21346	16195	21495	17483	17964	22371		3660	4364	6157	7844	9413	13778	24028	21381	17745	22833	28641	29287	33653	31996	23365	21505	20141	
8545	"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite ..."	10	17	33	32	22	27	37	23	161	110	239	91	80	103	279	59	128		21191	17663	188839	239821	243460	283664	335078	418142	353159	296840	438491	368026	343490	376082	336957	344942	404247		52844	60841	74674	88296	90526	120591	168113	186209	144342	172443	210324	213786	192405	164538	119137	110576	225002	
7222	"Other bars and rods of stainless steel; angles, shapes and sections of stainless steel, n.e.s."	100	49	183	163	102	86	416	400	19	194	165	286	182	316	166	286	129		18556	22627	27021	38672	45866	63965	109406	99157	49722	65310	75753	61867	67310	87566	54208	47516	73984		12438	17125	26948	36839	52372	54266	90170	90497	56401	70403	106926	100748	97566	115389	108049	87295	97222	
2817	"Zinc oxide; zinc peroxide"	493	368	499	879	925	1659	2552	358	909	1180	1433	199	1775	455	90	124	130		0	0	0	3318	2324	4861	52224	29544	13742	21184	50271	16723	167424	176782	176324	166412	241910		4594	4383	3585	4669	4222	9503	16471	12058	8146	12200	12358	9112	11423	10756	9117	8566	12033	
9607	"Slide fasteners and parts thereof"	97	127	140	53	87	99	215	116	50	137	226	217	176	217	191	114	130		7739	6941	8501	6293	4403	3010	2488	2621	1818	2052	3431	2347	4015	4192	5503	6808	10328		27526	44017	57386	65182	63606	71695	85311	64770	49749	71160	71059	71632	75817	79726	64263	64713	71921	
9023	"Instruments, apparatus and models designed for demonstrational purposes, e.g. in education ..."	18	36	56	30	95	1800	60	94	83	164	530	352	748	1290	2091	4894	131		22589	36397	46987	40018	32893	38033	38804	67173	62849	68194	74597	67590	69401	73956	77466	89981	121602		5719	7674	11964	13713	13350	20831	12596	15308	13153	18310	15551	19302	30191	30088	42042	29506	16454	
8512	"Electrical lighting or signalling equipment (excluding lamps of heading 8539), windscreen wipers, ..."	188	306	742	621	687	632	471	602	545	357	265	241	242	257	216	284	133		56086	69950	68918	88106	104875	136427	188875	240270	209283	205621	243480	174480	190016	193760	153245	158875	196429		29240	37836	72834	131815	146792	170429	218337	245539	166427	226327	246025	242141	271964	286299	308701	341561	414214	
5906	"Rubberised textile fabrics (excluding tyre cord fabric of high-tenacity yarn of nylon or other ..."	1	19	30	1	12	16	38	36	41	36	69	59	113	195	111	105	134		5549	5956	6353	8441	4531	6605	5515	5328	5031	6803	11419	13130	16998	19046	15451	18914	25606		7237	8392	7840	7910	7243	8939	10436	11686	9738	16517	22189	21663	24809	23544	22210	21607	26714	
6903	"Retorts, crucibles, mufflers, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods ..."	80	417	178	126	42	19	19	16	7	19	26	46	67	11	33	32	135		4181	4922	5967	5280	5012	7400	11364	12082	12128	21745	54549	45415	34575	34622	24433	22144	24205		17619	22228	26329	30167	30355	36886	52584	47839	36889	50308	58033	57021	56850	63567	49801	45872	58888	
