Product code	Product label	Turkey's imports from Brazil-Value in 2001	Turkey's imports from Brazil-Value in 2002	Turkey's imports from Brazil-Value in 2003	Turkey's imports from Brazil-Value in 2004	Turkey's imports from Brazil-Value in 2005	Turkey's imports from Brazil-Value in 2006	Turkey's imports from Brazil-Value in 2007	Turkey's imports from Brazil-Value in 2008	Turkey's imports from Brazil-Value in 2009	Turkey's imports from Brazil-Value in 2010	Turkey's imports from Brazil-Value in 2011	Turkey's imports from Brazil-Value in 2012	Turkey's imports from Brazil-Value in 2013	Turkey's imports from Brazil-Value in 2014	Turkey's imports from Brazil-Value in 2015	Turkey's imports from Brazil-Value in 2016	Turkey's imports from Brazil-Value in 2017	Brazil's exports to world- 	Brazil's exports to world-Value in 2001	Brazil's exports to world-Value in 2002	Brazil's exports to world-Value in 2003	Brazil's exports to world-Value in 2004	Brazil's exports to world-Value in 2005	Brazil's exports to world-Value in 2006	Brazil's exports to world-Value in 2007	Brazil's exports to world-Value in 2008	Brazil's exports to world-Value in 2009	Brazil's exports to world-Value in 2010	Brazil's exports to world-Value in 2011	Brazil's exports to world-Value in 2012	Brazil's exports to world-Value in 2013	Brazil's exports to world-Value in 2014	Brazil's exports to world-Value in 2015	Brazil's exports to world-Value in 2016	Brazil's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
9604	"Hand sieves and hand riddles (excluding colanders)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		41	41	37	119	121	145	268	344	254	218	319	281	332	247	217	263	320		72	91	109	86	179	172	180	122	251	312	348	286	238	266	166	150	225	
9608	"Ball-point pens; felt tipped and other porous-tipped pens and markers; fountain pens, stylograph ..."	9	13	0	2	1	0	0	4	42	1	15	14	11	1	0	0	0		7853	5855	7424	9527	9781	10131	9659	10559	9550	11040	14612	12881	11712	15061	9329	7999	5947		21583	33516	38206	48104	55214	62613	67271	74391	52680	76533	96513	81763	88550	93021	82410	83783	64794	
9612	"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether ..."	0	44	62	4	0	0	21	26	92	162	295	104	80	0	0	0	0		741	1033	1850	1813	1801	2186	3391	3061	2221	5093	8381	7420	6011	4742	2576	2516	2377		11124	11824	14410	21961	21457	20438	23248	22021	20723	22962	24420	22375	23775	23884	20827	21403	20170	
8528	"Monitors and projectors, not incorporating television reception apparatus; reception apparatus ..."	0	0	1	0	0	0	1	0	3	0	0	0	1	21	68	44	0		178126	127211	93868	130410	101417	81354	56154	148338	145516	145772	46450	11637	22891	52627	29247	12234	13154		97091	90839	119425	193849	221869	324402	770666	845534	705699	971851	1106548	1149011	1049010	1106476	884199	799420	736959	
8535	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	0	0	28	4	1	0	0	4	19	61	2	2	16	26	1	0	0		11542	11744	15425	18885	23626	26618	34333	42167	41528	45475	54997	60443	50317	48944	45136	55881	52775		32934	41143	31336	52649	46048	66540	94884	118446	124029	97611	145770	157278	195496	146356	137071	123278	126355	
0202	"Meat of bovine animals, frozen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		501449	508302	726582	1370942	1791967	2467947	2705989	3710161	2655312	3376278	3517740	3674543	4503918	4960235	3973388	3587608	4385481		0	0	0	74	0	0	0	0	0	19004	2754	5762	3966	0	49824	0	39594	
0209	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5013	3773	7556	7728	9260	6438	6554	9727	5665	5320	4096	4496	1159	708	5994	5255	4066		0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	
0210	"Meat and edible offal, salted, in brine, dried or smoked; edible flours and meals of meat or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5357	6277	7936	11291	9294	20899	411010	640901	530954	564146	658573	522723	543436	591735	463354	420475	356742		16	10	49	7	16	0	0	0	0	0	0	68	2	0	0	0	0	
0305	"Fish, fit for human consumption, dried, salted or in brine; smoked fish, fit for human consumption, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2911	3460	4441	3786	3258	2706	3390	3951	3390	2011	2762	14721	19461	20588	20403	19918	16605		275	335	255	618	822	1174	1363	1791	959	1336	751	601	423	389	655	544	579	
0402	"Milk and cream, concentrated or containing added sugar or other sweetening matter"	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0		8291	25214	35862	74245	93849	107587	224889	452632	107497	75378	56945	55258	58329	275753	278045	127420	64051		5683	8733	20660	25229	23049	38724	51663	63994	42403	37869	8388	269	230	457	517	639	539	
0403	"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5018	5877	1670	1850	1567	1255	2858	3129	3861	3658	3193	3880	2673	2577	1065	368	931		55	338	414	502	435	21	76	187	98	253	148	270	599	3064	985	123	303	
0410	"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s."	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0		191	330	468	1099	2048	1989	1743	2221	2798	4883	7892	10313	10603	9552	8404	9767	4264		77	209	499	207	188	133	58	171	180	430	476	267	313	456	364	451	336	
0502	"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25	93	155	30	12	0	50	55	48	66	161	111	90	0	0	0	0		2674	2319	2961	3238	4481	4349	5885	5755	6172	6823	7035	6722	6502	7313	6824	6611	7424	
0506	"Bones and horn-cores and their powder and waste, unworked, defatted, simply prepared, treated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		866	648	1905	2093	2355	2237	2447	2875	2666	5872	5405	3532	1856	2405	2590	2834	3295		1	0	0	0	0	0	6	0	1	48	20	9	0	9	0	0	2	
0507	"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1922	2104	3031	2944	2077	2900	2977	3352	3374	3286	2870	2934	2641	4127	3826	4682	4119		0	3	0	0	1	0	18	1	4	17	26	24	62	33	0	11	28	
0602	"Live plants incl. their roots, cuttings and slips; mushroom spawn (excluding bulbs, tubers, ..."	0	0	0	0	0	0	1	6	4	0	0	0	0	0	0	0	0		7561	8447	10239	11830	12426	14405	15317	15192	13859	12319	9261	9377	9411	9071	7431	5992	5395		8980	10885	13975	21262	30664	43739	46468	51538	31412	42958	59620	59216	82203	78447	65804	73287	71935	
0707	"Cucumbers and gherkins, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		51	8	13	0	0	1	0	0	0	1	0	2	1	5	2	1	2		6	0	0	18	1	1	16	4	0	0	0	15	0	0	180	534	1	
0902	"Tea, whether or not flavoured"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6457	5568	5726	5475	5819	5781	6385	6708	6531	8563	8595	6893	3972	4030	3488	2954	2656		8375	2684	3941	5205	6438	7735	8158	11322	13538	21530	17732	13710	17554	16045	17015	41089	59929	
1006	"Rice"	0	0	0	0	0	0	0	0	1230	173	1015	4251	1054	2090	1784	9301	0		5545	6109	4962	7660	56777	59872	53360	311635	267552	162758	612754	545956	400594	396799	350179	251941	244570		57683	86383	122786	62025	97186	89105	112750	172790	135271	264541	152439	111346	150523	277321	166058	116207	148788	
1007	"Grain sorghum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		120	789	29812	14527	2783	1495	39860	1115	391	212	1028	7	1624	6725	5454	898	674		28	0	0	1	0	0	28	54	9	18	2936	278	26	102	74	0	0	
1107	"Malt, whether or not roasted"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		115	492	3419	2104	317	3494	4120	1183	156	6	0	0	633	1873	3498	4145	4459		454	289	236	2410	1701	2794	1087	2246	875	4471	3401	3045	15079	15927	17865	23292	26866	
1206	"Sunflower seeds, whether or not broken"	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0		1	4	4	2	27	127	444	6	94	35	92	11	12	6	39	593	17		42707	42008	153335	157376	161759	116520	260166	365145	240620	349690	589577	443959	474002	406155	237984	263005	356471	
1403	"Vegetable materials, such as broom-corn, piassava, couch-grass and istle, of a kind used primarily ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		321	112	273	134	114	218	0	0	0	0	0	0	0	0	0	0	0		53	95	711	776	269	458	0	0	0	0	0	0	0	0	0	0	0	
1506	"Other animal fats and oils and their fractions, whether or not refined, but not chemically ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		67	71	22	4	41	51	63	26	38	31	26	0	0	3	32	9	7		2	6	5	5	0	0	0	13	1	1	27	41	78	72	667	661	757	
1516	"Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, ..."	274	248	38	6	575	219	31	329	137	87	429	100	2	12	0	0	0		16171	13912	17880	22430	20903	14145	15482	14350	9538	15128	16391	13848	10421	8690	9167	5435	6875		7179	10407	11504	10015	7870	12546	16957	23488	22078	21121	49645	51308	42844	51948	40924	32883	57419	
1704	"Sugar confectionery not containing cocoa, incl. white chocolate"	0	0	0	201	293	64	536	615	0	42	0	0	0	0	0	0	0		114673	100460	133574	166160	169094	164146	171805	191573	173505	179072	196138	171921	164948	147411	129410	138278	140165		4762	2523	3212	4166	4771	5015	7394	16627	15224	10074	13011	10719	13623	16895	16214	15503	17761	
2503	"Sulphur of all kinds (excluding sublimed sulphur, precipitated sulphur and colloidal sulphur)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	66	21	14	60	101	72	214	45	240	293	728	1529	1600	2195	1993	2152		5296	6385	10306	10202	13511	15152	14544	52142	8106	15024	30790	28503	17903	22469	27298	26958	32497	
2518	"Dolomite, whether or not calcined or sintered, incl. dolomite roughly trimmed or merely cut, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		311	204	421	274	590	613	881	2349	2457	3099	3507	4100	5912	6710	3440	4062	5299		532	1007	1707	2315	3070	1604	1253	1455	1707	1941	1974	1574	1433	1489	1175	1209	1463	
2605	"Cobalt ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	892	135	0	0	302		28	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65	
2618	"Granulated slag "slag sand" from the manufacture of iron or steel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3497	827	2	14	1	257	0	0	0	0	11	0	0	7	0	5	6988		448	1254	430	0	16	0	3	0	0	0	0	0	0	0	0	0	0	
2621	"Slag and ash, incl. seaweed ash "kelp"; ash and residues from the incineration of municipal ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		184	90	107	150	155	95	136	200	70	624	333	12	163	321	458	133	165		0	5	33	581	153	10	33	18	13	27	14	0	34	44	509	1029	555	
2708	"Pitch and pitch coke, obtained from coal tar or from other mineral tars"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		181	206	151	151	138	235	223	253	209	232	313	105	57	12	45	0	6		4104	1933	3180	3260	4459	1367	6979	3511	2092	6154	4298	5960	4931	995	679	1476	1071	
2712	"Petroleum jelly, paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite ..."	0	0	0	0	0	7	0	0	0	0	0	57	107	0	181	133	0		3340	8802	8713	4818	7160	12603	10850	12160	8590	9767	9624	9191	10091	10883	13458	25407	19407		5660	7140	9610	13159	12355	15665	18831	27355	29322	37556	33467	37238	54336	54508	46864	42554	39780	
2809	"Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined"	0	0	0	0	0	0	0	0	0	86	0	274	0	0	0	0	0		1260	1578	3730	2940	5645	7074	9966	32667	13115	21497	20516	22894	30092	24794	17437	16756	22057		36406	56627	74664	90894	98889	73283	108277	327672	135850	220159	238353	211783	152458	207520	228625	127709	131189	
2810	"Oxides of boron; boric acids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3	15	12	31	10	8	7	34	19	127	140	118	103	43	30	8	71		19	25	23	61	48	66	86	67	65	62	87	69	96	123	87	116	131	
2811	"Inorganic acids and inorganic oxygen compounds of non-metals (excluding hydrogen chloride "hydrochloric ..."	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0	0	0		8882	8151	9103	10124	9247	12286	15667	20788	17397	18451	18956	18261	15435	17604	16512	17341	22390		6876	10057	13266	18202	18424	22553	29495	31560	25020	30514	38072	35065	38837	42508	39862	39160	46732	
2815	"Sodium hydroxide "caustic soda", potassium hydroxide "caustic potash"; peroxides of sodium ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8229	4974	7168	9852	22960	19358	16336	24674	32098	17755	17907	20799	14960	19456	10430	10579	22192		32398	22525	28274	30282	61841	71622	81478	120722	80060	79916	109557	126296	130503	106254	98692	113407	169465	
2206	"Cider, perry, mead and other fermented beverages and mixtures of fermented beverages and non-alcoholic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		874	901	810	1405	1726	2529	3584	5250	4369	6405	5091	5617	5496	5293	3185	3118	3893		0	0	2	9	17	2	10	6	0	168	557	974	1277	1757	1699	1524	160	
2847	"Hydrogen peroxide, whether or not solidified with urea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8239	7215	11624	14310	15561	18764	22551	31058	26231	29556	40182	43018	42435	41550	47750	46343	53342		4153	2545	5532	5033	7994	5218	4782	6152	6291	2826	8075	6880	9176	8523	9752	6902	7953	
2907	"Phenols; phenol-alcohols"	0	0	0	0	0	0	0	0	42	0	0	0	0	2	0	0	0		5924	5731	4740	7085	19969	15658	18362	8479	24839	37773	66502	45532	34323	46260	31940	27661	14754		6982	7734	10669	16119	21664	24012	34438	33095	20349	34354	43443	39807	46294	47993	33537	30565	39868	
2912	"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; parafo ..."	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0		336	1289	1118	1726	2052	3398	2618	2282	1453	1674	2841	2350	2110	4327	2948	2429	3324		4212	7389	8579	10956	11545	7858	10317	10700	8543	10131	11281	11321	13338	14747	13038	11862	14301	
2919	"Phosphoric esters and their salts, incl. lactophosphates; their halogenated, sulphonated, nitrated ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	136	33	52	103	182	88	158	178	182	332	235	388	451	859	894	638		2024	3179	3614	4483	6563	7680	9823	10815	9471	8133	12764	16154	18900	22488	19495	15066	18858	
2926	"Nitrile-function compounds"	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27164	37703	27859	42124	44080	51899	63566	54397	43063	119543	94912	154640	140625	164733	85311	80866	112842		4098	6178	7099	7340	7296	8402	8419	13432	11204	15247	19407	15729	16502	22803	21449	23602	29236	
3202	"Synthetic organic tanning substances; inorganic tanning substances; tanning preparations, whether ..."	46	1	4	41	78	36	15	57	31	4	12	9	58	1	1	0	0		4315	5825	7144	6107	7080	6249	6316	6708	6660	9503	8058	8739	8207	10260	8853	9700	8930		10980	17097	22205	23311	21913	28124	33280	33110	24912	28193	32231	33561	38818	32325	20256	17411	17657	
3209	"Paints and varnishes, incl. enamels and lacquers, based on synthetic polymers or chemically ..."	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0		8700	7971	10853	16292	18041	21136	30146	36099	28864	35933	39434	43916	39595	38230	36203	33327	31763		16783	26734	35756	43449	56509	67964	85818	91519	69415	78228	92965	93086	106986	108078	95225	87887	93971	
3604	"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1426	750	838	687	547	809	1760	3472	2603	1892	7436	19212	15824	43780	21068	8821	24303		889	1147	1476	2652	6468	6016	7706	11109	5626	4541	9153	5628	8439	11938	12742	8499	7353	
3702	"Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard ..."	0	0	0	0	1	0	705	741	98	0	620	0	0	0	0	0	0		27872	19977	24771	31909	29666	16665	20435	9176	5097	7087	9466	4463	3586	2685	981	928	518		29151	34602	35870	38904	36257	34369	31452	31537	22932	21482	18442	15595	15589	9086	6045	4302	4490	
3704	"Photographic plates, film, paper, paperboard and textiles, exposed but not developed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	1	0	1	4	0	1	0	1	0	0	0	4	0		34	58	30	58	20	26	205	350	443	557	491	187	361	413	562	384	283	
3802	"Activated carbon; activated natural mineral products; animal black, whether or not spent"	0	0	0	0	1	1	0	0	0	0	0	0	11	0	2	5	0		2274	2870	3633	3543	4633	4503	4607	4616	4987	3247	4246	4900	3555	5347	9140	7632	6783		5616	6997	8336	10879	11624	12842	15284	17676	16172	19243	23854	29005	31976	33754	32188	28123	28717	
3804	"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		260	305	766	1392	1576	2316	2494	3016	3468	3168	3378	1636	419	19	14	35	181		3660	4364	6157	7844	9413	13778	24028	21381	17745	22833	28641	29287	33653	31996	23365	21505	20141	
3812	"Prepared rubber accelerators; compound plasticisers for rubber or plastics, n.e.s.; anti-oxidising ..."	0	7	0	0	0	0	0	0	0	2	0	33	0	0	0	1	0		5047	6212	5897	6016	9004	7107	9855	11119	11494	14107	20365	21186	24389	22461	22089	18799	18733		19643	29279	39983	47459	52878	58204	63007	67181	55049	67773	84349	74620	74657	77611	83134	80378	94046	
3819	"Hydraulic brake fluids and other prepared liquids for hydraulic transmission not containing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0		2112	2072	2679	3519	4138	4025	5329	5847	5445	6017	7023	4519	4697	5037	5473	4754	4905		4955	5197	5627	7062	6394	7736	8927	10830	7746	10200	12837	12018	12837	16501	10725	11600	17261	
2830	"Sulphides; polysulphides, whether or not chemically defined"	0	0	0	13	15	12	0	13	31	0	5	0	0	0	0	0	0		357	401	639	794	823	1928	2621	2426	3465	5054	5294	4885	6214	6975	7569	2700	3489		1591	4071	4697	5081	6510	7734	8438	11133	5590	7050	9067	8055	9013	9544	9632	9028	10639	
2839	"Silicates; commercial alkali metal silicates (excluding inorganic or organic compounds of mercury)"	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0		567	715	872	1274	1893	1700	3662	4199	3320	3745	5338	4329	4523	4899	5720	3679	5209		1151	1425	1840	2580	3581	3955	4767	6073	7095	8344	9272	9783	14841	11929	9415	10024	14662	
2939	"Vegetable alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and ..."	15	29	78	50	37	23	44	18	16	47	26	18	9	10	39	22	0		4331	3954	5064	15923	9703	11531	16297	17946	20141	7412	8613	7883	8418	7721	4654	8889	10085		14616	15910	17239	16902	16254	17997	26260	32018	39686	35552	39119	37538	31887	28612	31881	35106	46859	
2940	"Sugars, chemically pure (excluding sucrose, lactose, maltose, glucose and fructose); sugar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		497	891	778	202	473	441	1012	907	146	215	418	368	605	643	776	435	596		7412	8738	13701	19052	19879	29066	42254	38949	28227	23703	25071	22953	22925	19796	15210	13655	17723	
4013	"Inner tubes, of rubber"	14	0	18	554	200	334	176	90	313	555	569	0	0	0	0	0	0		8306	6699	10819	12149	12588	13433	13444	14846	11909	12543	12424	9177	7296	7059	5133	5188	4581		5444	6572	7336	8982	12775	14114	13052	19341	13665	17497	19212	19930	17846	17635	18683	18435	16329	
4101	"Raw hides and skins of bovine "incl. buffalo" or equine animals, fresh, or salted, dried, limed, ..."	114	0	0	0	12	68	0	0	0	0	27	1	0	0	0	25	0		5535	4839	2499	2349	5251	2693	992	2436	1558	5813	961	4264	13822	8418	7303	4699	3700		21526	37471	58016	51524	53198	54894	74556	47702	29427	51756	83338	54785	45230	42127	33062	42004	46099	
4908	"Transfers "decalcomanias""	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0		751	618	902	1044	2875	3079	2253	3098	1884	1702	1539	1427	1471	2231	3032	2566	3666		8804	13965	16514	19420	18977	17223	17881	16834	11782	12045	17064	20782	27876	30417	21046	18598	14320	
5003	"Silk waste, incl. cocoons unsuitable for reeling, yarn waste and garnetted stock"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		751	1359	1700	1327	1075	1094	337	641	363	842	704	441	833	672	731	1070	1023		0	2	1	33	65	163	177	286	383	190	338	710	830	685	864	601	410	
5006	"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut"	7	0	0	0	0	0	0	5	27	25	30	6	0	0	0	0	0		3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16	310	87	445	148	189	218	115	104	135	107	110	54	74	37	166	89	
5102	"Fine or coarse animal hair, neither carded nor combed (excluding wool, hair and bristles used ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		98	617	332	552	655	562	656	1364	2098	2881	4724	3771	3004	2774	1656	1719	1021	
5205	"Cotton yarn other than sewing thread, containing >= 85% cotton by weight (excluding that put ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		36145	53027	99373	73086	56346	35691	26108	12332	3983	4405	2434	2626	3430	1870	3975	18187	6356		81461	127453	232316	249014	258543	286348	547003	407478	276276	545001	495057	334389	435078	439525	383812	444396	571180	
5403	"Artificial filament yarn, incl. artificial monofilament of < 67 decitex (excluding sewing thread ..."	0	0	416	6	2	0	0	0	0	0	0	0	0	0	0	0	0		5458	7764	6459	5109	3540	769	396	100	125	158	54	45	91	69	5	4	3		49701	58251	58109	59504	62125	64799	93761	66981	46235	52308	65366	61902	59404	86726	58035	66700	69348	
5501	"Synthetic filament tow as specified in Note 1 to chapter 55"	0	596	0	0	0	726	0	0	810	837	0	0	61	0	0	0	0		1549	4811	5508	17540	13709	37435	43592	42413	9036	66174	40572	36842	61637	29414	21316	14550	21028		46191	93462	95649	107523	118722	126490	121888	133384	94370	129394	129876	146794	143517	145140	98592	99956	125455	
5508	"Sewing thread of man-made staple fibres, whether or not put up for retail sale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		429	351	861	1745	2009	2015	2081	2186	1543	1833	1669	1482	1783	1431	1549	1700	1554		9016	12022	11585	12506	16058	22092	27827	29436	36085	43764	49660	50174	50933	50449	46508	46259	50184	
5604	"Textile-covered rubber thread and cord; textile yarn, strip and the like of heading 5404 and ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		338	267	293	862	1593	1706	1258	935	865	1138	1014	927	803	874	586	416	513		1842	1709	2556	2369	2586	4236	3631	3773	5963	8087	7984	4212	5340	5733	4450	4252	4615	
5606	"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3665	1778	2791	2084	2079	2425	3006	3871	2612	3509	3524	1728	2795	3618	1551	1453	1890		5861	5884	7576	7159	9283	8331	9711	11778	8009	13299	15903	15566	18157	24614	24166	21303	29835	
5802	"Terry towelling and similar woven terry fabrics, tufted textile fabrics (excluding narrow woven ..."	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2924	3026	2589	9829	2882	26168	62472	34608	3235	1788	8962	9861	9047	6918	5923	4874	3064		79	136	655	901	2092	1467	1178	769	726	8479	4591	2873	1219	394	363	180	449	
5811	"Quilted textile products in the piece, composed of one or more layers of textile materials ..."	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		228	357	692	1124	450	26	206	14	2023	1830	1594	789	452	223	326	509	749		51051	77464	76637	31816	21186	19668	28181	26420	2509	1477	1162	1515	2209	5583	11541	17475	5573	
5902	"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, polyesters or viscose ..."	0	0	735	0	0	1	0	0	0	0	0	13	0	1	0	0	0		9698	12423	16553	25592	37474	33590	30323	24038	29450	43978	59601	61707	29097	20606	11475	9198	7502		17539	14650	14449	11909	15272	17284	29288	42537	36821	55474	67519	51533	49676	60681	50422	43163	47443	
6002	"Knitted or crocheted fabrics, of a width <=  30 cm, containing by weight >= 5% of elastomeric ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20208	425	469	749	633	454	440	419	789	867	1205	1026	1028	911	570	620	466		63870	5641	4067	2990	6639	7466	6741	5059	4591	6405	6013	6307	5677	5542	4555	4686	6946	
6004	"Knitted or crocheted fabrics, of a width >  30 cm, containing by weight >= 5% of elastomeric ..."	0	0	0	9	53	127	15	230	25	17	0	0	0	0	0	0	0		0	10380	20102	23174	21914	23641	22946	24840	13764	16407	17385	17531	20507	21320	20947	21991	22946		0	21621	34315	58192	52747	50098	80812	84344	70805	133673	158814	94485	116001	105025	82902	75137	96887	
4416	"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	22	80	91	56	69	183	330	29	105	74	53	150	190	74	13	23		392	511	559	653	793	683	1143	970	726	1498	1656	1250	1360	2426	712	1543	1577	
