Product code	Product label	Turkey's imports from Italy-Value in 2001	Turkey's imports from Italy-Value in 2002	Turkey's imports from Italy-Value in 2003	Turkey's imports from Italy-Value in 2004	Turkey's imports from Italy-Value in 2005	Turkey's imports from Italy-Value in 2006	Turkey's imports from Italy-Value in 2007	Turkey's imports from Italy-Value in 2008	Turkey's imports from Italy-Value in 2009	Turkey's imports from Italy-Value in 2010	Turkey's imports from Italy-Value in 2011	Turkey's imports from Italy-Value in 2012	Turkey's imports from Italy-Value in 2013	Turkey's imports from Italy-Value in 2014	Turkey's imports from Italy-Value in 2015	Turkey's imports from Italy-Value in 2016	Turkey's imports from Italy-Value in 2017	Italy's exports to world- 	Italy's exports to world-Value in 2001	Italy's exports to world-Value in 2002	Italy's exports to world-Value in 2003	Italy's exports to world-Value in 2004	Italy's exports to world-Value in 2005	Italy's exports to world-Value in 2006	Italy's exports to world-Value in 2007	Italy's exports to world-Value in 2008	Italy's exports to world-Value in 2009	Italy's exports to world-Value in 2010	Italy's exports to world-Value in 2011	Italy's exports to world-Value in 2012	Italy's exports to world-Value in 2013	Italy's exports to world-Value in 2014	Italy's exports to world-Value in 2015	Italy's exports to world-Value in 2016	Italy's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
0910	"Ginger, saffron, turmeric "curcuma", thyme, bay leaves, curry and other spices (excluding pepper ..."	0	21	55	36	44	53	24	1	0	0	0	27	37	0	0	97	13		3932	3481	4069	4456	3120	5932	5745	5496	6555	8320	8366	10524	10153	19108	15940	18289	17561		780	2055	1228	1026	1895	2094	6767	5120	4259	8005	5869	9297	10636	11660	14348	14494	16112	
4812	"Filter blocks, slabs and plates, of paper pulp"	82	233	342	467	453	238	172	169	41	79	31	24	28	5	18	15	13		365	365	552	939	1307	1205	1104	1108	875	1072	1293	1057	1352	1901	1672	1864	1569		447	514	870	1270	1753	1869	1896	1828	1256	2546	2744	2602	2786	2640	1715	1475	2265	
9102	"Wrist-watches, pocket-watches and other watches, incl. stop-watches (excluding of precious ..."	141	642	1524	3299	2297	1915	2952	3334	250	637	769	794	988	448	62	76	13		75284	115322	166491	262404	263992	281372	329013	351357	280698	321780	459962	602918	667175	681944	624343	538826	562933		26470	39654	48491	78608	86565	95641	119070	149903	114186	174975	226111	201887	240993	236569	221112	190281	207896	
4503	"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ..."	88	108	108	75	92	70	51	78	81	98	240	235	108	18	26	54	13		28679	25864	29902	23286	24383	25512	29902	37603	30654	29923	33784	27637	28816	25951	22507	18634	19833		1212	711	900	1911	2612	1730	1971	1841	1819	2397	2776	2971	2515	2167	2160	1634	1245	
9109	"Clock movements, complete and assembled (excluding watch movements)"	0	0	0	2	0	6	7	8	1	2	7	4	1	0	0	0	13		1082	1230	1177	1400	2224	1924	2372	1824	2174	2146	1954	1725	2293	2630	1036	989	1098		333	443	566	687	884	1022	1285	1466	1454	1548	2861	2226	2210	3028	1967	1769	2122	
7804	"Lead plates, sheets, strip and foil; lead powders and flakes (excluding grains of lead, and ..."	1	15	6	0	9	15	40	40	8	0	0	11	276	9	36	15	13		1069	2475	3243	4687	7383	6516	10233	3060	1313	1843	3875	6949	8154	1408	1082	3592	3566		46	115	155	248	313	475	590	494	182	418	397	520	1514	497	1200	457	317	
5605	"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading ..."	29	9	80	42	183	444	471	257	66	123	51	88	151	187	62	54	13		2816	1315	1734	1990	2872	8441	5265	3823	2518	2942	13994	13025	10427	10862	5743	3292	2696		3581	2672	2758	3420	4550	8279	12517	9680	5370	7009	7372	10217	19591	19015	19476	6891	7755	
6602	"Walking sticks, seat-sticks, whips, riding-crops and the like (excluding measure walking sticks, ..."	0	1	5	8	7	12	18	2	12	20	28	27	51	60	45	4	13		2266	2533	4835	8433	7248	7001	6696	7214	9384	9880	11238	10996	15325	12861	8795	9364	8818		6	11	26	52	98	132	250	289	196	314	577	374	366	502	340	415	378	
3205	"Colour lakes (other than Chinese or Japanese lacquer and paints); preparations based on colour ..."	1	9	3	15	69	46	8	24	7	49	29	8	10	4	2	4	13		1617	993	1190	4214	7345	3507	1817	3146	3036	3545	4207	3173	1406	1679	1307	1454	3215		393	374	560	674	816	1113	1142	1158	1071	2270	1913	1531	1529	1572	1843	2352	2221	
4504	"Agglomerated cork, with or without a binding substance, and articles of agglomerated cork (excluding ..."	87	100	74	22	43	194	187	46	33	39	135	278	317	120	11	10	14		23132	24819	28722	28971	26027	24858	25433	31017	22752	21451	23654	23891	24293	22077	20676	18375	14342		1069	1636	2052	2555	2863	3688	4440	4684	3324	3812	4474	4776	4827	4956	3672	3203	3559	
8212	"Non-electric razors and razor blades of base metal, incl. razor blade blanks in strips"	6	5	2	0	2	1	8	3	10	6	12	6	12	8	6	19	14		7508	13317	7896	12932	17385	19033	46810	28103	12629	17137	25479	16224	14922	14837	15668	21473	32843		16626	18833	20325	31452	41725	48827	44632	52250	60651	68789	68386	77108	69146	100418	80174	68941	67528	
4405	"Wood wool; wood flour "wood powder able to pass through a fine", 0,63 mm mesh, sieve with a ..."	1	0	0	0	1	61	7	1524	500	591	837	399	394	35	19	6	14		266	509	717	841	1011	1448	1891	2009	1470	1900	2605	2203	2091	2173	1630	1888	2442		47	95	156	224	329	2233	2398	6343	1432	1987	3669	2633	2167	161	128	44	96	
6703	"Human hair, dressed, thinned, bleached or otherwise worked; wool, other animal hair or other ..."	0	10	2	56	59	15	24	5	10	31	13	6	5	13	11	14	15		13254	12641	14211	16187	23000	27804	35773	20636	26507	33998	30743	32741	32256	33871	24381	28590	29788		68	169	236	432	589	1032	758	894	1506	2090	2029	2220	3270	2595	2551	3058	3175	
0814	"Peel of citrus fruit or melons, incl. watermelons, fresh, frozen, dried or provisionally preserved ..."	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	15		2818	2638	3140	2901	2486	2514	2590	3171	4073	6307	5986	3878	4144	4938	5054	4722	4203		0	0	40	17	30	0	26	52	7	15	48	9	21	13	51	6	198	
9008	"Image projectors, and photographic enlargers and reducers (excluding cinematographic)"	58	35	217	87	81	58	17	41	13	82	8	34	38	14	14	1	15		9585	8586	10541	12935	10062	9436	8884	10049	5154	6223	11734	8884	8050	10832	6343	3739	4854		2488	2784	3376	1237	1570	908	1242	1192	174	195	302	164	196	119	77	47	106	
4304	"Artificial fur and articles thereof (excluding gloves made of leather and artificial fur, footware ..."	2	56	6	7	21	242	218	117	9	5	22	17	36	34	66	30	15		2355	3080	5468	3368	1605	2825	1345	1414	1259	1651	4066	3605	4744	4062	5557	4943	9548		163	179	91	96	153	577	1569	1638	503	1354	620	399	276	511	509	463	529	
5406	"Man-made filament yarn, put up for retail sale (excluding sewing thread)"	1	15	46	33	27	64	129	34	210	88	2	19	94	212	220	3	16		6804	5753	9235	17954	14164	5999	4600	3803	3451	6075	6943	5866	6529	7868	6101	2764	2395		97	29	59	167	309	178	161	154	383	173	78	84	153	394	270	60	117	
8513	"Portable electric lamps designed to function by their own source of energy, e.g. dry batteries, ..."	15	26	27	32	36	97	103	59	58	69	41	35	33	46	37	15	16		16635	15925	20985	18162	20096	24255	28239	33912	34202	33259	35864	31952	31100	30111	23903	23906	25802		3732	2617	5775	6325	6741	9371	13153	12474	6806	12351	14515	16011	16809	15487	13973	10118	11135	
4106	"Tanned or crust hides and skins of goats or kids, pigs, reptiles and other animals, without ..."	2237	115	236	54	696	1013	263	32	1018	308	122	74	309	804	203	0	16		85658	29363	32850	34841	29974	32581	35251	29129	17302	27843	40487	34363	45382	36264	32038	42408	27101		7766	2316	1905	1973	4165	5079	4423	4096	3420	6800	10291	11030	11110	10981	7601	9528	8409	
8906	"Vessels, incl. warships and lifeboats (excluding rowing boats and other vessels of heading ..."	0	0	0	7725	39518	0	22	0	0	0	11	0	6	0	12	10	16		1425	3044	212	74	573	64	48698	24569	126	60695	11810	17583	11508	55774	41987	10059	65		320	139631	68660	106502	213839	806	13738	2102	2217	2984	125293	1817	89429	6321	2454	13398	107889	
2504	"Natural graphite"	0	0	0	0	4	2	1	6	36	2	9	3	122	5	30	36	17		211	285	349	729	664	516	745	724	1408	1491	1381	1064	644	678	527	865	1517		2526	2636	2726	3904	5255	4499	5531	9110	4864	8361	18038	11268	12422	8578	8302	8825	11331	
2501	"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous ..."	660	1433	2955	2248	3389	2210	2914	2953	828	36	49	68	42	40	28	39	17		6794	11305	14786	15272	21675	24116	17366	22090	28813	47034	59199	35873	51659	39602	42702	34346	36044		2257	2824	6956	9714	9293	10650	9370	16088	4739	5675	9110	8224	3547	2844	2381	2183	2242	
5102	"Fine or coarse animal hair, neither carded nor combed (excluding wool, hair and bristles used ..."	2	0	0	0	0	0	0	7	209	438	178	98	123	86	38	31	17		8936	3307	4743	6045	10017	12077	17349	15726	10038	14050	20429	14707	18586	16548	17592	15441	15370		98	617	332	552	655	562	656	1364	2098	2881	4724	3771	3004	2774	1656	1719	1021	
2906	"Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives"	86	180	101	116	18	16	12	26	45	43	20	18	21	14	10	7	17		11185	12890	11313	12844	9999	9553	4233	4478	2565	2492	2719	2632	49257	92009	53879	30523	35373		1781	2571	3165	3327	3260	4325	5753	6739	3937	6999	9883	11111	12441	11911	10168	11039	12552	
4501	"Natural cork, raw or merely surface-worked or otherwise cleaned; cork waste; crushed, powdered ..."	76	99	82	97	15	78	0	0	0	0	0	9	9	9	0	0	17		6358	2298	4513	2467	1629	1545	1577	1617	2907	2832	10162	5062	5141	6958	9223	6658	11879		306	370	325	296	224	305	308	318	197	221	242	186	258	261	214	215	384	
2402	"Cigars, cheroots, cigarillos and cigarettes of tobacco or of tobacco substitutes"	0	1	0	0	0	0	0	0	0	0	124	0	0	0	12	46	18		11709	12910	12828	7294	13787	13685	11465	13271	12098	12713	20937	24074	21441	32933	14348	14926	17616		7	84	11	7	13	15	323	446	1581	1454	2926	326	1692	1339	1754	407	1088	
1206	"Sunflower seeds, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	21	52	268	232	0	18		3788	5059	4381	5394	6203	14527	14580	14819	13791	19440	23478	25877	18579	26213	23069	27321	38210		42707	42008	153335	157376	161759	116520	260166	365145	240620	349690	589577	443959	474002	406155	237984	263005	356471	
6704	"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair ..."	12	6	29	29	113	64	131	85	43	62	34	37	54	49	52	9	18		4067	7005	10507	11696	18620	25474	29188	24418	21740	22029	24418	23352	26332	25344	20575	19424	19050		346	390	566	790	1329	1926	3093	3183	2314	2675	3081	4734	4708	5327	4470	4297	5259	
9016	"Balances of a sensitivity of 50 mg or better, with or without weights"	3	2	7	75	3	76	23	92	14	29	15	86	156	84	141	4	18		2110	2377	2432	3075	3797	7614	3691	4836	5465	5564	6366	5282	6072	7120	6723	4451	5204		1734	3004	3452	3767	3510	3928	5076	4729	3078	3842	5202	4782	6697	6186	5181	4767	5644	
9505	"Festival, carnival or other entertainment articles, incl. conjuring tricks and novelty jokes, ..."	55	55	111	134	64	115	463	36	11	26	94	24	50	36	157	4	19		47425	52764	57098	49392	51404	53243	57684	52439	47531	56096	52518	49249	49281	54354	48979	51026	48828		1438	1517	3045	5533	5948	4895	5854	7358	5215	9263	32056	25279	25342	28376	32203	21161	24524	
4905	"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps, topographical ..."	103	690	121	86	108	20	195	199	0	284	135	2	89	107	68	5	19		21984	26056	29448	38843	32464	34481	41697	48356	33934	30534	27660	27442	28303	29014	24305	21034	22080		360	1588	625	621	1172	1066	2105	2312	2042	1449	1272	1451	1541	1783	1222	596	316	
1521	"Vegetable waxes, beeswax, other insect waxes and spermaceti, whether or not refined or coloured ..."	4	10	29	10	23	23	41	56	22	36	34	19	6	4	25	14	19		431	430	907	1011	1120	992	533	922	682	543	628	868	797	1028	1162	952	1044		355	400	510	979	1286	1795	1565	1534	2238	5488	4847	3046	2195	3270	2420	1650	2487	
5405	"Artificial monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip ..."	2	0	0	0	12	0	1	0	0	36	0	0	0	3	1	24	20		606	218	1475	346	462	269	549	526	563	1640	1037	1013	1864	1720	1496	1734	1095		8	12	30	35	61	185	146	116	7	75	14	44	6	10	5	26	20	
4706	"Pulps of fibres derived from recovered "waste and scrap" paper or paperboard or of other fibrous ..."	0	0	0	0	0	0	0	12	0	0	49	1	1	22	11	6	20		1490	709	636	905	834	1191	1285	1107	729	1302	1298	1847	2452	1565	2495	3510	1041		188	384	290	467	580	650	654	930	3357	2785	3379	4450	4046	2715	3276	2236	2686	
4003	"Reclaimed rubber in primary forms or in plates, sheets or strip"	24	11	12	179	17	36	54	60	0	53	566	362	164	26	29	1	20		405	395	304	218	954	250	781	2907	978	1916	2658	4026	3559	3407	3746	3463	2763		473	525	523	981	1275	1858	3854	4796	3128	5550	9259	8950	8862	8953	6011	4875	6026	
2816	"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium"	398	564	592	698	302	483	721	877	848	875	1184	782	891	861	721	635	20		1508	1791	1772	1759	1857	2517	4778	6838	6158	7474	6300	767	884	665	736	1151	1134		458	615	732	881	729	1014	1820	1318	1715	1720	2369	2079	2196	2858	3121	3532	2243	
8003	"Tin bars, rods, profiles and wire, n.e.s."	59	59	99	127	72	60	175	225	0	109	206	302	118	145	226	233	20		1154	1604	2640	2785	2241	2188	3464	5164	2682	16555	16134	10953	14012	7898	3877	2526	2706		182	470	808	1965	2264	2759	3577	2650	3058	2895	3106	3135	2988	3067	2408	1733	1531	
2810	"Oxides of boron; boric acids"	1	1	6	4	6	17	11	11	0	1	1	3	2	1	1	0	21		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19	25	23	61	48	66	86	67	65	62	87	69	96	123	87	116	131	
1211	"Plants and parts of plants, incl. seeds and fruits, of a kind used primarily in perfumery, ..."	3	3	27	31	24	172	101	75	49	16	5	0	11	54	23	0	21		14136	14267	12045	12784	15051	13763	15565	20794	19868	21680	25288	23608	28650	18856	18448	18376	20579		1030	1301	1770	2324	2600	2725	2675	5234	3291	4235	4390	4940	5034	7135	6505	7623	9965	
0709	"Other vegetables, fresh or chilled (excluding potatoes, tomatoes, alliaceous vegetables, edible ..."	8	0	0	0	0	0	0	0	16	0	11	81	0	5	0	0	21		180024	193729	245707	221613	256043	286694	336127	376175	393322	528677	539973	484103	567874	568330	547056	591175	634049		30	52	141	240	389	472	968	3007	1910	1388	2458	2217	2891	2597	1887	1690	1315	
7319	"Sewing needles, knitting needles, bodkins, crochet hoods, embroidery stilettos and similar ..."	21	33	29	51	68	67	60	67	39	28	50	33	9	3	3	19	21		1605	1572	1290	949	1090	1489	1559	1914	1708	780	941	687	687	1002	949	914	1458		1051	1137	1350	1417	1897	2010	2330	3039	1944	2631	2341	2575	2640	2302	2202	1954	2438	
6701	"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down ..."	1	0	9	9	17	0	2	3	3	5	7	10	2	0	11	7	21		851	1192	1410	1733	2412	964	338	255	499	648	892	740	2192	1860	1667	1959	5940		98	226	260	272	509	553	424	450	423	518	745	501	287	416	405	248	518	
1301	"Lac; natural gums, resins, gum-resins, balsams and other natural oleoresins"	14	7	5	39	56	35	42	5	1	14	40	5	85	5	21	11	22		2180	2228	1803	3821	4096	3840	4006	4305	4109	5005	7158	7783	8761	9777	10139	9579	10516		536	802	1403	2045	2465	2733	2482	2725	2905	2747	3162	3804	5212	6436	5364	7006	6495	
7104	"Precious and semi-precious stones, synthetic or reconstructed, whether or not worked or graded ..."	2	6	74	98	98	73	105	49	75	66	105	80	60	24	5	8	22		10745	7001	8102	6998	9884	5259	6220	4250	3981	5263	5243	4908	3565	3552	3081	2531	2565		980	1263	1539	2770	2660	2884	3820	3067	2391	2813	3365	3663	4305	4156	2972	2231	2535	
1503	"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil (excluding emulsified, mixed or ..."	0	0	0	0	0	0	0	4	0	1	10	0	7	2	1	7	23		138	108	75	128	438	965	2322	1433	3289	9993	25630	9877	959	132	72	9	30		6	8	14	43	25	91	52	75	24	131	98	144	75	139	147	106	60	
7218	"Stainless steel in ingots or other primary forms (excluding remelting scrap ingots and products ..."	6	0	0	0	16	19	0	24	0	27	41	29	0	25	17	7	23		61350	53240	59792	150990	245230	231024	391017	379752	138940	207785	294809	320199	233412	203463	123082	89006	122164		49	46	82	659	546	389	899	1882	472	685	1108	1179	1781	1792	724	345	363	
7101	"Pearls, natural or cultured, whether or not worked or graded, but not strung, mounted or set, ..."	0	6	0	0	0	0	3	6	13	13	53	3	35	17	6	10	23		8472	7008	15086	19652	19166	21412	23248	20298	18287	20363	20918	14691	17166	13890	9012	6797	5310		117	169	160	355	630	459	768	597	249	309	362	249	179	237	256	219	255	
7316	"Anchors, grapnels and parts thereof, of iron or steel"	42	25	64	3	10	9	128	147	23	23	9	12	1	8	5	37	24		2074	2448	2546	2729	2854	2142	2512	2144	4431	3340	5154	2500	4169	2225	2647	2894	2472		347	356	423	806	1248	2540	2660	2229	1912	931	613	837	381	673	456	490	345	
3826	"Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum ..."	0	0	0	0	0	0	0	0	0	0	0	14	26	73	9	86	24		0	0	0	0	0	0	0	0	0	0	0	133894	56407	181737	149646	248065	318112		0	0	0	0	0	0	0	0	0	0	0	1528	1192	1697	1382	1032	1047	
2925	"Carboxyimide-function compounds, incl. saccharin and its salts, and imine-function compounds"	173	83	125	25	234	46	30	128	281	318	260	114	96	129	31	67	25		11864	14135	12535	13686	15991	15512	26484	22555	19953	17713	21728	19282	17972	18004	15135	14339	14737		6017	9508	14912	17313	12113	9976	11153	13493	11296	12518	16902	29926	42603	39683	23779	21763	22377	
6702	"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ..."	17	27	103	68	97	24	49	88	21	43	31	8	24	12	14	9	25		7854	8092	6893	7165	7239	7219	8060	7720	7292	7554	8370	6926	7216	7723	5953	6395	8427		6126	7464	11306	15307	15784	21329	30569	28211	21611	26026	31736	26860	27517	33679	33615	31673	23781	
2942	"Separate chemically defined organic compounds, n.e.s."	11	432	112	5	135	93	55	406	387	1	10	7	5	48	47	6	26		6669	15452	18501	19164	22261	26587	30450	33001	34002	30041	32082	28380	26771	27096	27375	27909	32685		1063	1020	1703	2260	6354	9667	12594	15093	7511	5527	6292	6238	7198	4591	4497	6135	4731	
6207	"Men's or boys' singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, ..."	160	61	136	182	101	125	95	200	99	93	64	38	24	58	56	22	27		27804	20966	18795	18742	17834	22631	22360	29664	24103	30683	26646	20926	23893	21671	16029	16944	17714		464	258	340	594	1007	1078	2658	2912	1735	2201	3354	2586	2111	2422	1746	1308	1066	
9614	"Smoking pipes, incl. pipe bowls, cigar or cigarette holders, and parts thereof, n.e.s."	21	41	40	51	58	43	55	48	42	47	59	46	88	70	26	72	27		8040	8479	9292	9796	9772	10152	10405	8949	7523	9917	11807	13433	15670	16588	12485	10822	10320		243	291	750	469	712	967	1581	1906	1947	1548	1613	1759	1840	2046	1701	2684	2934	
2009	"Fruit juices, incl. grape must, and vegetable juices, unfermented, not containing added spirit, ..."	20	122	13	5	71	425	286	219	56	56	1749	1143	157	163	49	108	28		302038	316959	375008	401082	419508	454652	597344	714289	560132	610672	723717	713246	683611	633423	493184	516026	547813		4265	5382	6373	9051	11689	23547	34522	35650	17037	23752	28885	27815	29639	25880	22926	18165	16087	
2907	"Phenols; phenol-alcohols"	1778	2919	3815	6776	9238	9582	14402	10221	2260	177	61	66	70	112	56	34	29		52315	89036	164000	239295	240455	232793	315982	220138	49379	43434	44129	50377	59308	52093	41787	37834	45509		6982	7734	10669	16119	21664	24012	34438	33095	20349	34354	43443	39807	46294	47993	33537	30565	39868	
2840	"Borates; peroxoborates "perborates""	4891	4046	874	24	40	60	60	28	20	12	0	42	81	104	44	30	30		1711	2485	3757	4042	4876	4175	9647	7434	7395	10753	13136	10274	11216	10930	7969	9117	13103		12490	7392	6134	6404	7534	10184	19990	10627	1602	886	738	735	876	1330	1699	813	1088	
3211	"Prepared driers"	1	8	3	12	7	5	5	12	9	34	175	107	43	25	25	31	30		2359	1550	4596	6394	6381	8909	6925	6606	5717	5545	5459	5369	5709	5247	4700	4522	6056		307	487	129	131	209	317	481	1310	1743	1547	2281	1501	1376	1485	1076	778	839	
4602	"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or ..."	23	15	9	11	10	33	49	43	4	2	56	83	19	20	4	22	30		3255	4811	4991	4948	4497	8839	8841	6752	4652	5340	6920	9083	6307	4968	3735	5788	6402		2657	2983	6455	11000	6731	7458	6907	8080	5984	8783	9379	8145	9406	9255	8431	7172	7146	
4015	"Articles of apparel and clothing accessories, incl. gloves, mittens and mitts, for all purposes, ..."	114	209	199	155	111	125	66	118	65	41	134	31	101	90	37	16	31		7152	15996	25616	31211	14306	15621	17069	13105	9758	10739	14973	14264	15992	19485	15884	16326	16761		7436	10530	11169	22453	22511	30608	45747	48461	54963	76639	104993	108755	109230	109732	126392	136154	156584	
3103	"Mineral or chemical phosphatic fertilisers (excluding those in tablets or similar forms, or ..."	4	0	0	5	326	0	0	0	19	26	377	202	131	76	10	143	31		1694	1042	1902	3529	3324	2717	2900	9068	1209	3715	14758	4993	3999	3932	3142	5007	2925		3057	1369	3198	6045	4876	8213	9270	17813	1961	3498	6559	4000	2234	7276	10054	15307	4963	
7102	"Diamonds, whether or not worked, but not mounted or set (excluding unmounted stones for pick-up ..."	1	0	3	131	8	1	28	62	84	177	426	299	446	225	0	24	31		22531	26065	36656	50989	56826	118891	132214	124460	84134	106284	126987	119732	128031	149376	193678	145225	183245		2262	4374	7711	15684	25412	23424	32991	27540	11076	26828	30583	24645	19599	38082	56125	80749	77404	
2512	"Siliceous fossil meals, e.g. kieselguhr, tripolite and diatomite, and similar siliceous earths, ..."	10	1	0	7	12	18	0	26	31	81	40	0	30	33	31	30	32		1401	991	1118	1609	1283	957	2111	4303	3476	2850	1906	1285	1724	2063	1421	1562	1912		634	788	1099	892	964	1101	1068	1223	983	908	1332	1683	1789	1611	2672	1530	2254	
1102	"Cereal flours (excluding wheat or meslin)"	0	0	0	0	5	11	70	27	7	15	20	0	31	13	68	0	33		16185	19179	15040	19212	14446	18424	37305	49175	43106	41648	53877	37575	41824	40543	37952	43876	57464		4	5	3	6	7	21	134	99	88	99	58	61	107	41	117	160	120	
1212	"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or ..."	66	245	82	26	54	41	0	0	264	0	0	0	0	81	37	287	33		6432	6042	5088	4806	10178	6439	7488	7406	5203	5607	4978	4527	4606	7208	5804	7145	7042		2081	3547	3910	3211	2540	4494	2380	1632	2040	1995	3571	6940	4938	8437	11613	7987	23950	
1512	"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, ..."	0	0	0	36	134	0	0	0	0	0	0	0	0	34	5	0	34		22308	24919	23019	18118	20294	23380	28333	42273	42527	44840	63140	68878	77848	65237	58963	53978	56270		63077	51745	54047	50576	138411	241095	140088	650122	471843	273625	629466	988450	918712	1201108	1101296	1015561	661061	
6603	"Parts, trimmings and accessories for umbrellas and sun umbrellas of heading 6601 or for walking ..."	17	68	77	181	157	201	76	91	184	134	259	176	52	40	107	28	34		5247	4826	4648	5719	4413	4011	5862	6857	4892	6207	6594	5716	5789	7141	6198	7406	8436		737	1076	1878	3247	3798	3979	4190	7333	5428	3827	5009	2644	2999	3876	5127	1914	1104	
