Product code	Product label	Turkey's imports from India-Value in 2001	Turkey's imports from India-Value in 2002	Turkey's imports from India-Value in 2003	Turkey's imports from India-Value in 2004	Turkey's imports from India-Value in 2005	Turkey's imports from India-Value in 2006	Turkey's imports from India-Value in 2007	Turkey's imports from India-Value in 2008	Turkey's imports from India-Value in 2009	Turkey's imports from India-Value in 2010	Turkey's imports from India-Value in 2011	Turkey's imports from India-Value in 2012	Turkey's imports from India-Value in 2013	Turkey's imports from India-Value in 2014	Turkey's imports from India-Value in 2015	Turkey's imports from India-Value in 2016	Turkey's imports from India-Value in 2017	India's exports to world- 	India's exports to world-Value in 2001	India's exports to world-Value in 2002	India's exports to world-Value in 2003	India's exports to world-Value in 2004	India's exports to world-Value in 2005	India's exports to world-Value in 2006	India's exports to world-Value in 2007	India's exports to world-Value in 2008	India's exports to world-Value in 2009	India's exports to world-Value in 2010	India's exports to world-Value in 2011	India's exports to world-Value in 2012	India's exports to world-Value in 2013	India's exports to world-Value in 2014	India's exports to world-Value in 2015	India's exports to world-Value in 2016	India's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
6505	"Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile ..."	1	3	12	13	52	139	196	95	100	90	116	100	160	243	163	124	132		89	260	288	162	536	286	704	1849	2224	2703	5952	9175	12592	15633	14205	15098	15684		2413	2685	4420	6181	11725	17836	22748	25573	22240	31435	39080	33442	37657	35411	36785	34874	29870	
2826	"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts (excluding inorganic ..."	0	51	35	80	65	60	167	131	52	94	61	79	70	129	75	71	132		2007	2089	3577	5732	8283	13713	18297	25912	13809	15800	13131	13892	13689	14135	12347	12086	11104		2470	7563	4401	3403	5540	6604	8603	9019	3018	7846	7560	7707	8212	8157	9384	5926	6786	
6216	"Gloves, mittens and mitts, of all types of textile materials (excluding knitted or crocheted ..."	0	0	1	4	2	16	15	68	83	54	79	81	144	145	177	96	133		3636	2585	4734	4214	6295	7093	9992	9884	11765	13035	16361	17078	20744	20073	22677	22519	23668		522	684	1302	1428	2665	2444	2679	1863	2077	2481	3432	3241	5035	3316	3182	3495	6140	
8208	"Knives and cutting blades, of base metal, for machines or for mechanical appliances"	33	46	70	37	39	17	144	153	81	213	363	234	118	170	276	201	134		1787	1758	3056	4841	8409	10743	8015	10842	8755	9174	25766	17478	20469	26622	25078	18153	20198		10609	13790	18606	22359	23748	32638	36147	39868	30401	37170	46838	49023	50152	50566	45120	44420	45506	
8525	"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception ..."	0	0	0	68	17	345	7	15	62	1	3	0	102	0	63	5	137		20355	20583	23279	29667	55504	106081	135190	198888	88638	35344	26054	42101	71137	51516	42387	57051	66779		524699	540423	720444	1210863	1435328	1792171	406822	384899	374584	353458	387023	276029	233808	206186	195684	223043	278141	
8707	"Bodies, incl. cabs, for tractors, motor vehicles for the transport of ten or more persons, ..."	0	31	0	0	15	0	13	6	0	0	0	0	0	13	2	255	138		675	745	187	224	822	1070	2452	2428	2879	7939	11990	23006	16024	20819	19553	10654	14754		5208	3293	7243	12833	13178	10957	14142	21627	12684	4531	24473	20240	28500	14746	5962	4423	7619	
8462	"Machine tools, incl. presses, for working metal by forging, hammering or die-stamping; machine ..."	11	75	148	157	414	978	109	628	3218	208	1393	55	1120	1542	982	216	138		12189	9369	10637	21610	21457	21803	33910	32560	30514	46647	29796	41035	39545	37294	58003	69173	50904		40539	68045	94195	132726	209096	224833	202582	283488	158358	154616	227198	299963	252120	221560	208960	204643	203421	
3801	"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or ..."	21	20	25	38	31	0	70	193	72	413	98	245	306	180	118	43	139		9369	7055	3899	2876	10597	12576	27602	32455	7092	10319	42640	46030	29574	25244	26602	23729	30323		3111	3520	5494	6439	7908	10091	14667	18328	10200	15727	26013	18033	18374	20511	20932	19530	24944	
5606	"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock ..."	63	0	0	4	0	0	0	106	87	443	177	426	111	311	779	361	139		290	748	719	204	185	369	848	1890	2055	2436	3126	3689	2043	2172	1946	1142	3637		5861	5884	7576	7159	9283	8331	9711	11778	8009	13299	15903	15566	18157	24614	24166	21303	29835	
8437	"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery ..."	0	9	1	20	5	1	365	95	4	18	31	21	16	201	169	2613	143		10903	8648	5893	8942	13589	15705	18282	18959	26990	40170	38737	55552	64838	64732	60855	63493	73141		4607	8330	10537	12367	17611	23549	15881	23235	19240	23356	37215	33617	33119	28140	24883	25994	35000	
0508	"Coral and similar materials, shells of molluscs, crustaceans or echinoderms, cuttle-bone, powder ..."	0	0	0	2	0	0	0	0	0	22	12	9	29	49	28	113	144		445	597	478	502	1051	1218	1938	2099	1549	1634	2534	2352	3285	3569	2754	2960	3105		144	197	435	941	527	420	778	1079	354	934	376	482	443	741	482	552	370	
4205	"Articles of leather or composition leather (excluding saddlery and harness bags; cases and ..."	14	9	53	26	31	696	600	210	70	89	150	63	162	220	205	156	147		40952	40052	29497	40689	49478	44374	47134	45214	44924	46835	58803	54686	75508	77953	68792	66794	62122		3506	8664	12694	11698	11608	11011	14936	18626	13873	16381	16851	16255	23974	29795	27811	28195	28234	
7309	"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material "other than ..."	0	26	0	0	0	228	13	6	2	12	336	97	192	140	110	2350	149		1006	2711	2445	3817	3689	4336	9918	23781	26206	93632	19844	22233	32875	26602	26755	32823	32322		7579	12872	19075	11705	9761	15798	19999	25217	13181	25564	45827	29582	30384	30660	28840	115056	45816	
3105	"Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen, ..."	0	0	0	27	0	10	47	1655	562	182	40	123	46	57	51	68	152		374	294	1179	532	3532	2427	1924	3993	94773	17246	41783	46724	49119	52742	57552	49416	32946		84024	63804	116744	208809	293532	221455	247748	459801	324363	290753	467200	451267	384260	403694	416009	501725	443409	
3403	"Lubricant preparations, incl. cutting-oil preparations, bolt or nut release preparations, anti-rust ..."	0	1	30	43	14	60	35	52	70	204	335	135	75	52	101	143	152		10697	18202	8382	4773	9633	12627	11784	11920	11310	17250	21267	22475	28206	27384	24646	29079	28940		35496	46553	61886	78975	86295	108534	151624	182741	123649	137549	167671	144388	169061	162748	141443	136005	150734	
5516	"Woven fabrics of artificial staple fibres"	1	176	128	102	59	163	22	61	111	467	621	25	88	109	98	103	153		11551	13685	14493	14429	20747	20299	21446	15637	12171	12955	21029	47532	73477	99306	111712	95672	175094		54359	76424	65022	68603	47842	73261	95608	83388	67594	91881	122983	108868	122254	125084	110802	98239	89062	
2818	"Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide"	210	388	434	367	446	387	433	547	268	345	213	706	250	382	529	162	157		33682	208245	147316	284524	352970	481007	304170	405904	198576	1366971	331584	375313	500278	561801	473573	419255	514602		11666	16696	21253	24703	27676	35326	38818	52265	34678	52287	59159	55491	64746	71272	58525	72087	75862	
1301	"Lac; natural gums, resins, gum-resins, balsams and other natural oleoresins"	64	67	95	66	147	120	94	89	53	57	183	265	374	227	184	133	159		112063	85137	83145	108513	117966	56804	45287	61854	42230	65997	146102	132957	150541	89055	68283	75297	71406		536	802	1403	2045	2465	2733	2482	2725	2905	2747	3162	3804	5212	6436	5364	7006	6495	
2834	"Nitrites; nitrates"	7	22	63	104	18	9	34	60	109	194	157	118	227	159	74	25	162		2307	1966	2604	2386	3709	1913	1854	3816	6957	7237	8164	8797	11064	11422	11877	11645	13675		2874	7115	7526	9276	16179	20734	20078	28771	25671	40256	43563	42645	33403	44038	35408	37537	33719	
2929	"Compounds with other nitrogen function (excluding amine-function compounds; oxygen-function ..."	8	1	360	7	78	168	0	0	5	11	1	4	0	0	38	329	164		10528	13249	14295	10886	6311	7800	10087	18642	14444	14749	23319	14256	24601	44259	42421	75075	89999		65508	84075	108338	128028	126732	136771	138887	158352	113983	125408	148542	165832	192932	186357	157124	167801	288498	
4104	"Tanned or crust hides and skins of bovine "incl. buffalo" or equine animals, without hair on, ..."	1002	166	434	203	6	25	215	30	1	0	26	9	65	299	32	88	165		193744	208408	78877	120688	74654	90241	76875	34110	7590	8074	2299	1068	3849	3411	540	1124	553		53042	6811	6898	7669	6240	13350	37074	40087	17495	36647	64639	48104	64550	54836	37916	36535	31017	
4421	"Other articles of wood, n.e.s."	0	13	12	17	23	60	39	99	42	45	82	58	69	84	108	110	165		2400	3570	6280	9035	13472	24688	40777	55001	43535	56490	88317	109662	169665	177946	183110	214585	171974		3841	4468	5702	7274	10639	12361	16993	20049	13809	21291	24659	27040	30071	29609	27417	24846	24481	
6115	"Pantyhose, tights, stockings, socks and other hosiery, incl. graduated compression hosiery ..."	3	6	2	13	9	57	157	199	189	247	278	204	55	39	154	255	167		31175	33053	34714	25965	29912	37581	39043	35816	39505	37442	46033	45618	73859	78966	63760	72415	131376		4550	4748	6618	10640	12074	20330	28414	33700	28315	46017	61128	56091	48534	41742	35755	38026	33357	
7411	"Copper tubes and pipes"	0	0	0	0	114	2	175	132	6	0	111	0	0	54	52	203	167		6835	5458	8568	11715	10584	22037	29112	23945	16766	14328	26179	23970	33025	29384	26531	26825	31654		13663	18204	25716	49938	53300	109338	148973	151653	76629	127538	172700	149029	156512	143851	145433	124421	152013	
1901	"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ..."	0	0	0	0	0	0	0	0	4	16	90	256	219	208	179	286	169		30257	27550	16882	17015	24035	28838	36153	59118	59029	70574	93041	99631	127481	118892	126532	105133	105943		18356	16844	28484	32827	41700	55037	69149	86707	76925	83213	104786	111741	129035	136107	134363	126448	134444	
2836	"Carbonates; peroxocarbonates "percarbonates"; commercial ammonium carbonate containing ammonium ..."	5	3	0	2	136	0	4	60	31	70	3	103	106	115	154	158	170		14315	22298	31139	46935	55369	34040	28874	36885	29820	67016	86119	45538	48246	34314	29795	34029	59123		33939	49656	60614	70041	72120	78210	107272	130329	128949	114124	116652	112055	106731	114331	84445	97739	76997	
3906	"Acrylic polymers, in primary forms"	0	3	46	39	110	138	141	399	120	348	394	332	944	534	197	172	172		4363	3775	4771	13614	13158	15857	21953	32525	34602	52568	63821	71121	87028	82945	69667	70535	86378		60289	84568	119098	159791	188252	220600	253765	275609	232704	305640	367448	374936	447052	451549	370241	301547	363575	
8471	"Automatic data-processing machines and units thereof; magnetic or optical readers, machines ..."	18	22	109	282	116	204	1826	752	3096	3194	5939	4792	1583	205	139	98	173		95642	139679	173025	146360	161163	205264	223080	228616	256408	316389	336884	317018	284358	207687	212131	119847	150332		539124	671213	865075	1211720	1730788	1996913	1775477	1698739	1752441	2105032	2198098	2361053	2651023	2715739	2200125	1894931	2008041	
5801	"Woven pile fabrics and chenille fabrics (excluding terry towelling and similar woven terry ..."	0	3	12	5	10	201	446	312	396	576	397	174	414	186	274	255	174		109247	63280	3359	9370	17873	16887	18533	28748	23573	25993	23734	15102	36282	37717	33941	28006	29499		31186	71519	120415	118791	130163	143430	81345	37289	32654	40135	59682	42282	46281	33746	24765	21963	31657	
4201	"Saddlery and harness for any animal, incl. traces, leads, knee pads, muzzles, saddle cloths, ..."	61	63	38	69	87	61	78	58	44	89	80	157	158	173	148	158	174		35578	43294	48539	57585	74836	81657	98957	103195	80196	83583	108758	101450	153162	164691	146719	142929	151531		427	429	495	686	781	862	1126	1241	976	1701	1787	1726	1832	2036	2025	1538	2006	
8433	"Harvesting or threshing machinery, incl. straw or fodder balers; grass or hay mowers; machines ..."	3	0	6	18	65	51	96	75	30	3	267	174	295	229	384	150	175		1076	1252	1644	3129	5089	7017	6990	15446	8973	17845	24784	23305	29433	29430	26281	30503	50735		28042	17700	27231	91593	175846	224952	185916	110035	73252	122240	216888	220052	308324	196575	188104	176419	171054	
7609	"Aluminium tube or pipe fittings "e.g., couplings, elbows, sleeves""	0	0	2	0	1	11	4	2	64	42	74	104	57	21	7	56	177		938	7119	4491	8239	19415	17497	13745	5768	3274	2998	6262	2255	1867	1419	2920	20591	21039		643	718	744	1983	2384	2657	7890	5618	4568	6475	8451	8949	9168	10687	9071	7953	10811	
8311	"Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, ..."	0	9	6	4	27	142	134	144	84	156	144	306	331	175	238	200	177		4084	5421	10053	20924	13786	19824	17701	29673	24578	24535	30736	32532	36112	31852	29335	33539	36905		8223	6484	11376	14453	16662	22089	31802	33342	18116	20135	22990	25802	26342	30381	29540	25657	28272	
7204	"Ferrous waste and scrap; remelting scrap ingots of iron or steel (excluding slag, scale and ..."	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	179		4663	5816	2808	6258	4520	6363	22546	32157	6987	8944	14694	8746	7465	10144	4908	11073	7345		477778	1018977	1855776	3013745	3143293	3911821	5591881	8961208	4240377	7122433	9767305	9418971	7511208	7150484	4288070	3962158	6138232	
6803	"Worked slate and articles of slate or of agglomerated slate (excluding slate granules, chippings ..."	0	6	9	8	8	301	228	211	217	248	219	260	520	438	410	176	181		7285	9974	9770	16177	19502	24054	16343	13381	23946	8618	8535	7325	10030	9995	10646	13415	9563		356	1165	999	1199	1207	1409	592	640	414	594	624	706	1427	898	863	432	454	
7314	"Cloth, incl. endless bands, grill, netting and fencing, of iron or steel wire, expanded metal ..."	2	4	0	26	0	1	7	14	120	119	69	36	42	43	96	157	184		3874	2932	5238	6693	8125	10503	5095	12144	8361	9156	11438	15355	15913	21819	16417	14834	14457		6995	8606	10113	11544	12067	18412	20660	20044	15109	19442	24032	26971	27291	25758	25765	26333	30669	
3916	"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, ..."	0	1	36	42	338	27	54	673	342	443	507	674	497	460	243	812	185		1815	2151	5618	4520	3008	5942	6949	13475	13217	17782	243023	27799	31153	33759	36704	41377	44972		13330	19164	24959	28726	31776	42180	49946	58073	40799	46124	61151	52220	60952	51746	52260	56692	57078	
3212	"Pigments, incl. metallic powders and flakes, dispersed in non-aqueous media, in liquid or paste ..."	1	89	81	138	171	157	391	300	165	307	441	219	348	481	775	249	185		1414	1529	2770	3991	7730	10687	4697	6026	4400	102004	130369	114281	146370	142698	107461	106506	102727		9840	14060	20151	27809	30183	43124	59331	55509	39721	48147	55058	52523	55123	53294	46986	45165	53931	
2908	"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol-alcohols"	0	7	1	0	0	0	23	28	0	0	5	6	0	1	0	88	187		6038	5271	5548	7918	11546	13186	17238	6732	13672	24173	22149	17002	21380	27484	33313	35039	32490		2105	2141	3237	3828	3878	5283	6908	9744	8677	4983	4647	4212	5821	6079	6166	4126	4002	
8432	"Agricultural, horticultural or forestry machinery for soil preparation or cultivation (excluding ..."	0	0	0	0	0	0	0	0	0	2	243	348	106	116	129	408	187		12814	12479	16970	13974	23209	27146	23862	30492	28122	49549	63712	74644	85698	81430	89857	83686	90477		2014	1664	3889	5986	9482	15046	17290	26870	16839	32410	51083	50020	37151	36388	20529	18806	19847	
3005	"Wadding, gauze, bandages and the like, e.g. dressings, adhesive plasters, poultices, impregnated ..."	0	0	0	10	89	18	49	62	117	68	119	292	155	165	339	192	188		10619	10485	12940	12338	20402	24361	28710	33324	31476	48806	63161	37115	59697	50859	47969	48210	47447		5050	5618	9365	10414	11013	13770	13285	20620	16557	20572	28185	25624	26026	24088	22490	19651	23443	
7215	"Bars and rods, of iron or non-alloy steel, cold-formed or cold-finished, whether or not further ..."	70	0	83	9	0	0	49	163	24	0	19	13	190	142	242	73	196		19318	9499	13889	18958	16804	20384	19377	38000	16140	22744	31138	50049	38341	30806	37784	37034	40303		8288	10786	18270	31548	36738	41512	57000	61122	43658	62332	90145	67463	71752	68645	47768	30252	38398	
5309	"Woven fabrics of flax"	2	0	5	1	49	41	163	98	162	32	183	226	257	211	255	425	197		1115	1566	1768	2710	4032	5328	9918	22649	28358	27596	36479	38880	47268	53487	57188	48846	44337		20224	28802	46849	64362	70247	66428	58006	44229	25845	26902	31152	34190	36720	29815	20794	18953	20483	
8473	"Parts and accessories (other than covers, carrying cases and the like) suitable for use solely ..."	0	5	61	138	16	45	197	373	644	556	556	462	682	350	192	242	201		254694	126559	178294	271197	233782	228010	168044	233046	244797	233041	295115	302127	269447	223416	239169	260709	239976		141935	184655	209825	309224	448342	505948	402508	295157	246331	268024	235376	171313	180266	201500	167889	140682	147204	
4419	"Tableware and kitchenware, of wood (excluding interior fittings, ornaments, cooperage products, ..."	5	3	8	19	9	8	17	40	26	37	11	31	73	88	325	157	205		1131	1548	1480	2142	1893	2501	2883	2046	3345	2493	3391	5247	7486	5662	10469	11759	9402		843	604	991	2126	1942	2010	3570	4759	4700	6461	8525	7360	11572	12923	17185	17156	11436	
2910	"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their ..."	0	0	0	0	0	14	142	104	48	0	30	0	0	0	49	135	210		302	123	853	1861	1983	2050	3414	3143	2492	5251	6541	4934	6646	11302	11383	11695	17015		2728	3774	5017	4611	2274	1159	1619	2302	1284	1595	2608	3087	4599	5237	4123	3180	4150	
7106	"Silver, incl. silver plated with gold or platinum, unwrought or in semi-manufactured forms, ..."	0	0	0	0	0	0	0	25	48	90	141	651	542	1845	5	179	216		65	199	706	4880	2822	19689	4957	16411	87797	20517	21614	44201	36223	9450	4832	10170	8966		10720	23635	29411	51163	55700	48345	54011	47109	13952	28373	160096	215787	202856	174544	161538	163536	147411	
9609	"Pencils, crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' ..."	9	63	268	280	1088	1580	731	882	281	537	740	916	1712	1564	963	2692	216		2572	2129	4510	5074	6650	8411	11346	9333	7907	11544	14251	18000	19344	23994	27219	30088	27283		4692	7143	8874	10253	15153	16558	14509	17288	14561	18606	25639	18952	22637	23227	23420	45871	30433	
4112	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of sheep ..."	0	992	878	1021	810	428	605	1039	431	743	1237	1815	641	29	6	147	219		0	0	19868	10642	28544	44450	66917	66717	64306	84505	110201	121269	118380	119376	98194	82098	81267		0	69417	61720	70588	64905	81217	95484	94799	60471	73350	71798	61953	64714	57367	33173	25073	22244	
3816	"Refractory cements, mortars, concretes and similar compositions (excluding preparations based ..."	2	0	11	62	25	148	271	75	56	61	224	773	13	41	42	168	220		394	524	576	1392	2933	4442	5367	8114	5685	29210	19731	18227	18251	19750	22583	31259	40696		11871	16792	15186	18147	20974	25543	35064	45207	28928	38618	52599	54340	52312	63541	47239	46423	50915	
8534	"Printed circuits"	0	0	9	0	3	2	37	12	5	16	95	169	181	438	403	188	220		29116	40055	51355	61142	71410	88905	91381	90115	104698	600147	140843	130174	155555	151467	131636	127734	129798		21560	28551	12279	27837	40446	44566	65652	62698	54954	68191	87983	84835	84748	96997	95361	98948	125744	
6117	"Made-up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments ..."	29	24	127	395	707	678	399	788	1106	1011	580	273	333	231	956	443	220		12245	11269	17084	33520	24678	18244	16711	23655	22902	24940	39426	16330	45561	117431	102777	49750	54711		3567	2234	2839	4964	6763	7994	8381	9706	15539	18499	19819	17647	17653	13498	13080	11937	11132	
7311	"Containers of iron or steel, for compressed or liquefied gas (excluding containers specifically ..."	0	0	8	0	144	0	1	0	0	0	5	0	406	0	0	0	220		5130	8274	23369	11339	15275	34619	43282	68521	73613	77020	112928	140153	109905	101629	117799	105705	124058		2415	2524	5416	13553	23888	59299	55894	35661	21032	33268	40017	33083	75732	38913	38695	43980	36850	
8404	"Auxiliary plant for use with boilers of heading 8402 or 8403, e.g. economizers, superheaters, ..."	0	24	0	67	0	3	0	0	0	24	1	101	1052	66	133	23	221		3428	5991	4179	5980	14269	13716	34812	48729	22654	34977	39189	51593	47043	51426	54119	64999	50968		73893	81028	29742	15935	27298	24665	34771	29691	28360	11351	82660	59790	125460	24168	47110	106370	13515	
3925	"Builders' ware of plastics, n.e.s."	0	0	0	0	0	1	129	44	52	106	1220	919	1095	14	182	690	222		3289	3908	4392	5811	14021	11214	12153	17923	26814	9730	15108	18338	27381	25878	10614	11106	16917		10709	11925	15520	23006	28760	35488	38121	40279	32808	36647	52871	34993	46287	38895	46730	39471	41440	
5514	"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ..."	0	0	0	0	1	0	7	0	58	0	3	7	10	129	35	53	227		18362	10471	13330	15985	8205	6283	11876	9892	11192	10249	37727	42197	45701	40890	37678	38117	38474		6645	8515	5933	5561	6712	7335	7635	7125	7990	20511	14529	10800	10759	11522	9938	7234	6987	
9020	"Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ..."	0	0	0	3	0	0	0	0	8	1	0	0	88	249	61	77	228		89	402	188	379	300	368	741	507	1039	382	734	10983	2890	2170	1989	1900	1850		1281	3726	2756	3521	3310	3485	5642	7540	4932	6687	8757	7603	14089	23102	21340	12176	18297	
9024	"Machines and appliances for testing the hardness, strength, compressibility, elasticity or ..."	147	715	1096	1101	1173	722	1165	506	170	465	362	252	707	855	409	216	228		3223	3813	5407	6899	13411	13370	18425	18397	14449	16820	18074	20611	19098	17545	17683	16748	20395		13783	30375	29738	28104	30111	33774	48859	39513	27693	30139	43067	53159	57522	61005	43305	42983	34567	
