Product code	Product label	Turkey's imports from United Kingdom-Value in 2001	Turkey's imports from United Kingdom-Value in 2002	Turkey's imports from United Kingdom-Value in 2003	Turkey's imports from United Kingdom-Value in 2004	Turkey's imports from United Kingdom-Value in 2005	Turkey's imports from United Kingdom-Value in 2006	Turkey's imports from United Kingdom-Value in 2007	Turkey's imports from United Kingdom-Value in 2008	Turkey's imports from United Kingdom-Value in 2009	Turkey's imports from United Kingdom-Value in 2010	Turkey's imports from United Kingdom-Value in 2011	Turkey's imports from United Kingdom-Value in 2012	Turkey's imports from United Kingdom-Value in 2013	Turkey's imports from United Kingdom-Value in 2014	Turkey's imports from United Kingdom-Value in 2015	Turkey's imports from United Kingdom-Value in 2016	Turkey's imports from United Kingdom-Value in 2017	United Kingdom's exports to world- 	United Kingdom's exports to world-Value in 2001	United Kingdom's exports to world-Value in 2002	United Kingdom's exports to world-Value in 2003	United Kingdom's exports to world-Value in 2004	United Kingdom's exports to world-Value in 2005	United Kingdom's exports to world-Value in 2006	United Kingdom's exports to world-Value in 2007	United Kingdom's exports to world-Value in 2008	United Kingdom's exports to world-Value in 2009	United Kingdom's exports to world-Value in 2010	United Kingdom's exports to world-Value in 2011	United Kingdom's exports to world-Value in 2012	United Kingdom's exports to world-Value in 2013	United Kingdom's exports to world-Value in 2014	United Kingdom's exports to world-Value in 2015	United Kingdom's exports to world-Value in 2016	United Kingdom's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
5508	"Sewing thread of man-made staple fibres, whether or not put up for retail sale"	110	62	29	20	16	25	7	0	0	0	0	0	0	0	0	0	1		8016	4440	5685	3104	1033	719	1514	1104	1359	1631	2477	1944	1246	1648	921	939	1011		9016	12022	11585	12506	16058	22092	27827	29436	36085	43764	49660	50174	50933	50449	46508	46259	50184	
0902	"Tea, whether or not flavoured"	179	161	133	101	91	79	93	115	28	90	33	0	0	14	15	12	1		169932	191636	239987	259320	237115	278204	308272	324266	283829	327631	262052	194881	186460	153556	147263	134824	137738		8375	2684	3941	5205	6438	7735	8158	11322	13538	21530	17732	13710	17554	16045	17015	41089	59929	
0209	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		1381	2593	3370	3938	3909	3660	1998	3819	2437	3227	4630	9844	8012	7843	7255	6501	7814		0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	
7015	"Clock or watch glasses and similar glasses, glasses for non-corrective or corrective spectacles, ..."	0	2	1	14	4	0	0	0	0	1	2	2	5	0	1	0	1		0	466	349	790	667	1951	1233	786	725	34905	21785	14173	11269	11097	7893	6507	2560		1444	1911	1676	1604	2300	1714	1827	1869	1853	1387	1913	1397	1060	1579	1687	1233	1009	
6406	"Parts of footwear, incl. uppers whether or not attached to soles other than outer soles; removable ..."	54	11	50	74	205	114	107	94	26	9	6	1	5	5	5	1	1		29224	22701	26293	29737	37354	22750	18288	17182	18216	20535	20039	15325	19133	19977	19500	21142	21833		8658	12148	15768	16033	13870	17583	29719	34339	25440	34090	55620	57508	58341	58516	65103	66255	58838	
4417	"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe ..."	4	1	0	0	0	1	1	1	0	2	0	2	2	0	2	0	1		3433	4768	10579	4657	4781	4846	4637	4500	2834	3240	4940	5948	5492	5725	4973	4875	5243		223	221	204	423	718	981	909	1099	928	1275	1555	1721	2280	2159	2813	2829	2300	
2910	"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three-membered ring, and their ..."	43	30	0	50	6	0	2	25	0	2	5	7	1	0	3	0	1		3486	2824	6460	5074	4035	5311	5614	7148	2819	2070	8082	5603	4268	3096	3166	2220	2407		2728	3774	5017	4611	2274	1159	1619	2302	1284	1595	2608	3087	4599	5237	4123	3180	4150	
8305	"Fittings for loose-leaf binders or files, letter clips, letter corners, paper clips, indexing ..."	8	6	29	102	37	61	34	20	22	23	17	14	16	4	2	0	1		9923	9869	10407	11668	10462	8140	9936	10217	6804	7738	8507	5736	11323	6717	6570	6106	8595		2852	4069	4787	6815	8971	9218	11149	13477	11410	14552	15211	14792	14240	16320	13871	13248	12183	
4409	"Wood, incl. strips and friezes for parquet flooring, not assembled, continuously shaped "tongued, ..."	0	39	24	21	10	23	12	0	4	281	0	18	4	8	0	11	1		31919	39185	49752	58991	56158	67845	63167	42937	13713	27392	24537	21274	22517	26324	26021	25436	29876		7055	6477	8342	9066	12508	13733	17105	16428	8228	12336	16229	14461	17824	20284	15709	16205	17899	
2603	"Copper ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		148	383	259	154	305	325	72	255	168	234	218	74	95	19	3616	668	1843		14680	13479	9348	4588	37067	27340	157	6155	1	362	35	354	230	43	6772	10	98	
2516	"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not ..."	0	0	23	0	1	0	0	0	0	0	0	0	0	0	0	0	1		1877	2662	2220	2855	2397	2828	5867	3523	2699	4397	4642	1925	2600	2506	2100	2075	3410		7281	8209	8568	15906	19292	21415	26968	23034	10567	6790	3258	5338	8506	7058	3200	2162	2395	
1401	"Vegetable materials of a kind used primarily for plaiting, e.g. bamboos, rattans, reeds, rushes, ..."	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1		464	886	1283	1075	979	885	1306	1752	910	868	850	715	461	489	501	433	444		101	118	171	317	417	494	689	846	822	869	1035	868	1357	1728	1552	1356	1678	
9202	"String musical instruments, e.g. guitars, violins, and harps (excluding with keyboard)"	0	0	1	4	3	2	1	17	1	4	4	3	4	2	0	3	1		10862	9002	14545	16047	10967	11591	16684	17839	11607	14409	17353	13780	16946	35463	22420	25484	28667		1543	2553	2270	2189	2736	2744	4479	4994	5922	7630	8147	10281	7451	6163	7662	5309	5454	
9406	"Prefabricated buildings, whether or not complete or already assembled"	320	69	57	307	141	12	125	382	454	428	551	111	24	569	64	31	1		110911	135159	164841	198647	254580	225579	223016	263689	157262	108064	125097	155992	146834	146688	130191	124991	125511		11299	5584	6282	14183	25349	19607	25786	35423	23025	37858	45173	26730	28016	24361	18661	42363	16993	
9101	"Wrist-watches, pocket-watches and other watches, incl. stop-watches, with case of precious ..."	19	8	6	0	4	1	8	0	34	0	3	2	1	5	5	1	1		110301	116632	130070	165057	184766	152672	202402	215665	213928	236123	358116	405111	437510	535216	677453	651762	713350		10441	13214	17060	18011	19697	24672	41761	51714	34967	37692	35778	32178	47670	44600	37623	29753	30122	
7103	"Precious stones and semi-precious stones, whether or not worked or graded, but not strung, ..."	0	1	0	0	0	0	5	0	0	0	11	0	23	0	0	0	1		69286	86410	70355	80503	112749	112754	142695	185704	127019	163995	220248	215976	229639	330954	379362	266814	212757		709	803	819	2879	1763	965	1249	2451	1362	2753	2116	2007	1457	1514	1593	2282	2484	
5204	"Cotton sewing thread, whether or not put up for retail sale"	9	2	3	7	3	3	5	3	0	1	1	0	2	0	1	0	1		4018	4679	4381	5852	3107	36295	1763	1255	1520	2457	2120	2113	2431	1295	1206	1333	1793		680	723	606	482	246	336	644	944	1195	2224	3220	4447	4278	2658	3088	3200	2206	
3805	"Gum, wood or sulphate turpentine and other terpenic oils produced by the distillation or other ..."	15	13	24	18	58	28	18	15	11	27	47	13	11	2	2	2	1		754	775	1754	586	1100	1513	2308	684	706	718	1209	526	660	576	816	1055	385		113	162	249	214	322	343	311	242	338	387	579	558	460	598	376	506	558	
3807	"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewer's pitch and similar ..."	1	0	0	1	0	0	0	0	0	0	0	278	16	0	61	135	1		1795	1611	1574	1694	1749	1630	2134	3163	1958	1569	3041	3141	3990	2826	3273	4258	1674		2	0	10	39	134	212	1115	710	735	539	572	1059	998	755	743	629	720	
6905	"Roofing tiles, chimney pots, cowls, chimney liners, architectural ornaments and other ceramic ..."	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	1		3780	4722	5379	9255	9696	10756	9735	8451	3459	3945	2931	2709	1986	2483	2395	2980	2878		51	118	274	600	867	1112	1540	1656	991	787	1148	751	1481	1057	1521	705	473	
4822	"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard, whether or not ..."	5	19	12	5	0	7	0	6	3	6	0	0	3	1	14	0	1		16549	8189	10769	6399	6090	7173	6798	6182	4625	3363	5328	6006	6149	11127	5592	5705	5972		969	1151	767	529	1099	1832	2693	4682	4396	6736	4817	2654	3189	3141	2967	1919	2700	
2617	"Ores and concentrates (excluding iron, manganese, copper, nickel, cobalt, aluminium, lead, ..."	36	90	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1		269	203	236	698	211	885	222	19	1	6	127	4	2	3	149	7	7		219	189	0	64	2	4	11	16	22	352	110	193	232	189	132	136	1430	
1108	"Starches; inulin"	11	3	0	0	0	2	6	22	3	5	32	8	6	35	39	1	1		6635	6555	5788	7311	11204	11287	8863	9967	7388	5483	5382	6101	8354	7069	6493	6427	7871		2411	6404	6832	7483	8581	9785	13230	14751	15040	14082	16868	17450	14172	16690	14129	14264	15472	
2808	"Nitric acid; sulphonitric acids"	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	2		753	5236	2633	1273	1745	1998	1726	1945	1473	1604	2386	2242	2221	2441	2134	2078	1919		191	113	83	79	115	138	258	358	790	567	689	1271	450	376	375	361	474	
2927	"Diazo-, azo- or azoxy-compounds"	52	51	43	33	15	4	5	7	8	1	3	2	0	2	2	3	2		4807	4986	6805	7341	5119	4305	4914	4592	2219	3623	4461	2221	1823	2111	1880	1859	2579		2304	2534	2467	3581	3765	4595	4510	4848	4044	6223	7240	7628	9561	10055	11122	10559	13989	
3201	"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives"	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2		780	1299	1976	2795	1350	2011	3695	3953	832	1085	1721	2243	1778	2519	919	1606	956		1926	2550	3297	4764	4533	5798	7116	8717	5165	7924	8348	8728	9483	8067	8733	9891	10205	
2846	"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures ..."	198	389	232	40	20	18	453	111	89	43	1	73	61	0	7	5	2		11315	11929	16177	13203	16786	13323	10456	7232	6643	9868	20362	11672	12837	7960	8417	7193	28609		655	774	942	892	785	773	1456	1815	1209	3856	6070	3447	2571	1727	1893	2369	1525	
6807	"Articles of asphalt or of similar materials, e.g. petroleum bitumen or coal tar pitch"	132	22	38	7	0	1	2	29	159	229	251	347	37	132	254	72	2		25329	29221	33371	33271	32404	42385	44461	40081	36010	26616	28975	23848	17591	19920	17829	15562	12338		6359	8051	8916	12370	15702	29442	21746	22950	23880	24537	23249	18277	20820	19049	14349	13308	15833	
8213	"Scissors, tailors' shears and similar shears, and blades therefor, of base metal (excluding ..."	0	2	1	2	1	1	4	4	4	1	3	0	0	6	2	1	2		1877	3007	3386	4050	3332	7472	3896	3893	3182	3463	3778	3225	4546	4564	4461	4088	5709		2419	3072	4520	5584	5360	5504	5739	7211	5447	6976	8521	7776	9842	9197	8356	6397	7137	
8715	"Baby carriages and parts thereof, n.e.s."	37	120	43	16	51	6	3	2	2	15	9	9	3	4	0	0	2		8344	11550	19253	32636	30666	19602	24280	26461	21804	25400	26815	22119	24170	24426	20949	22137	22685		2847	4345	6944	9234	8284	14024	13433	19781	13394	26349	39916	39568	36656	48350	44241	34457	33760	
3503	"Gelatin, whether or not in square or rectangular sheets, whether or not surface-worked or coloured, ..."	4	8	12	0	3	2	0	0	0	1	2	39	0	0	5	114	2		38511	37633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4520	6053	7607	9372	10059	11991	15949	19442	28832	22956	24064	32993	30116	29379	22896	19165	13050	
8103	"Tantalum and articles thereof, n.e.s.; tantalum waste and scrap (excluding ash and residues ..."	2	0	0	0	1	6	8	4	6	4	13	11	8	6	7	1	2		112972	118875	90311	36503	39071	21172	9777	4445	4848	13878	16002	18345	8980	8056	9320	2729	5061		3	0	37	22	148	18	50	198	144	46	26	196	39	515	28	346	69	
4414	"Wooden frames for paintings, photographs, mirrors or similar objects"	57	32	61	10	4	12	20	10	15	4	11	17	46	21	37	33	2		7622	8145	11854	12028	10576	7320	13083	10637	8465	7006	7303	6050	8747	9468	9659	9973	12302		742	681	1307	1310	1871	2165	2304	3031	1819	3320	3982	3091	3911	3654	3139	3030	3001	
5109	"Yarn of wool or fine animal hair, put up for retail sale"	0	0	1	0	0	1	11	32	6	56	5	4	28	148	172	56	2		10181	11815	9086	8180	7374	7713	7920	6484	6890	5986	8014	7658	7378	8423	6667	6852	6429		283	135	137	89	12	321	693	1308	107	268	326	299	393	825	767	389	312	
9601	"Worked ivory, bone, tortoiseshell, horn, antlers, coral, mother-of-pearl and other animal carving ..."	0	0	0	5	0	0	0	73	0	1	17	1	4	9	9	0	2		372	664	1012	560	666	1119	722	568	394	307	413	467	549	1882	846	487	820		174	219	365	441	571	746	676	855	668	864	1302	654	969	724	550	612	626	
4809	"Carbon paper, self-copy paper and other copying or transfer papers, incl. coated or impregnated ..."	218	62	97	436	340	141	269	139	57	45	21	6	8	5	8	6	2		77056	68441	61661	69460	67172	69700	64591	57758	14562	5943	5668	3086	3053	2282	2386	2852	3934		8039	17419	20641	29303	29593	32471	38111	42830	34286	52772	54029	47064	46558	51738	44415	34416	36424	
4013	"Inner tubes, of rubber"	12	0	0	0	0	0	0	0	0	2	0	1	1	0	0	3	2		4152	2015	2429	1993	2291	2196	2099	2592	1880	2135	3120	2698	3063	3555	2735	2689	3698		5444	6572	7336	8982	12775	14114	13052	19341	13665	17497	19212	19930	17846	17635	18683	18435	16329	
3704	"Photographic plates, film, paper, paperboard and textiles, exposed but not developed"	0	0	0	0	0	0	40	0	7	50	0	0	0	2	64	3	2		3046	2301	3718	3701	9417	1499	1756	1489	3241	4272	6696	2466	8264	6386	1940	1477	2429		34	58	30	58	20	26	205	350	443	557	491	187	361	413	562	384	283	
9107	"Time switches with clock or watch movement or with synchronous motor"	3	10	2	17	11	6	119	191	77	88	49	43	152	41	24	1	2		7657	6137	8590	9734	11354	5974	4829	5626	4004	5069	5252	3917	3732	3998	4449	3702	3798		9066	11777	15141	18723	19107	16317	13773	14180	12205	13142	18224	17893	18345	19221	16440	15065	21659	
2606	"Aluminium ores and concentrates"	0	0	0	0	0	0	0	143	0	0	171	84	10	25	0	0	2		0	0	0	1164	2733	2621	5077	4768	2988	2305	5849	2548	3656	3254	4971	2717	2406		3509	4383	5253	6716	9682	8347	12865	19429	7092	14710	16980	13337	15976	14307	10371	9831	16980	
4112	"Leather further prepared after tanning or crusting "incl. parchment-dressed leather", of sheep ..."	0	1	6	117	112	46	22	131	204	253	19	16	339	101	54	63	2		0	31906	42095	41258	33953	41103	33754	27197	22591	24854	25526	16285	12167	13088	12295	10081	10430		0	69417	61720	70588	64905	81217	95484	94799	60471	73350	71798	61953	64714	57367	33173	25073	22244	
4408	"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ..."	0	3	0	0	14	2	2	0	0	2	15	3	0	0	1	1	2		16298	18186	14966	14875	17544	20146	20920	18819	9217	9051	12248	11617	8669	9969	7211	7840	7288		2597	5192	7632	12377	13144	15999	26086	32532	20291	27867	38303	39409	41153	47666	48648	41430	48752	
9303	"Firearms and similar devices which operate by the firing of an explosive charge, e.g. sporting ..."	0	3	0	0	5	5	8	17	0	33	0	23	7	4	15	9	2		20711	26804	23364	24548	26476	32029	32226	23483	21647	24934	27619	26736	28118	29187	27134	28005	30708		3635	513	1094	1236	1552	2039	2901	2622	1364	1882	2243	3412	4313	7816	6131	4526	3232	
4412	"Plywood, veneered panel and similar laminated wood (excluding sheets of compressed wood, cellular ..."	5	185	388	49	108	1	18	17	17	48	16	18	0	260	2	9	2		24764	25821	33913	48845	62909	64731	67463	60310	1753	41254	38981	29032	30456	41600	31801	34809	40537		8391	12209	21919	39863	65268	90672	110367	126214	69863	179878	272389	298861	325750	335490	311830	310815	269012	
7903	"Zinc dust, powders and flakes (excluding grains of zinc, and spangles of heading 8308)"	0	0	0	10	5	50	0	0	14	0	1	0	0	0	0	0	2		4473	4401	2741	2995	2835	2246	1242	1025	253	551	427	121	414	264	115	309	954		484	484	566	1081	1180	4160	4969	3244	2113	2203	3116	4089	3884	5137	5942	4714	4906	
7104	"Precious and semi-precious stones, synthetic or reconstructed, whether or not worked or graded ..."	0	0	0	1	0	0	2	0	1	0	1	0	1	0	0	9	3		1985	760	7408	6792	2524	1555	2788	6079	16234	9510	4862	4829	6009	14217	21233	15186	26425		980	1263	1539	2770	2660	2884	3820	3067	2391	2813	3365	3663	4305	4156	2972	2231	2535	
2805	"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed ..."	22	0	0	4	16	1	0	34	36	0	0	0	0	0	2	0	3		5328	4035	2531	2642	7512	6710	7389	3926	1563	4891	5364	3642	2654	2135	2480	1609	2033		86	56	165	251	226	256	296	448	270	958	2862	1074	911	2092	1021	2239	4193	
7011	"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for ..."	83	2174	0	0	0	3	3	4	5	12	16	24	18	1	0	1	3		103452	113431	119232	127688	79464	18403	8234	7246	5101	6082	4400	5661	4239	10050	6643	6793	7075		1125	2970	357	3365	14419	6633	1058	1430	404	554	697	956	1119	874	710	364	682	
8435	"Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices ..."	6	0	0	1	0	121	1	2	0	0	0	0	2	0	0	0	3		6816	3337	1988	3433	6805	8828	7725	4728	4511	2017	3679	2727	2965	3745	1657	1616	1364		1323	2790	1329	2703	6324	11053	10150	4061	3044	5662	2184	6988	9322	6387	5288	8711	3862	
8470	"Calculating machines and pocket-size "dimensions <= 170 mm x 100 mm x 45 mm" data recording, ..."	904	185	2436	259	2425	3026	5221	111	300	154	76	55	1	87	1	2	3		84769	62568	73833	90492	70214	94459	122217	97284	75340	79599	78739	90234	96397	92610	88089	75202	72914		43467	63827	62982	131481	108894	105773	124578	165853	114414	119036	133528	111534	129549	91594	110404	109780	80750	
9611	"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ..."	19	55	10	6	25	34	31	31	15	12	61	20	35	40	35	5	3		6370	7129	5893	3491	4208	5932	5379	4241	3228	3207	3954	5286	7201	8699	8968	9725	9052		853	1253	1523	2000	2495	1668	2204	2561	1708	1862	2116	2044	2026	2298	1865	1520	1718	
6504	"Hats and other headgear, plaited or made by assembling strips of any material, whether or not ..."	7	7	15	3	2	6	1	5	0	8	28	18	8	0	6	3	3		3460	4053	5628	7377	5902	6421	7256	6788	4894	6650	7779	8211	8078	8977	9747	9218	9352		315	348	632	454	386	598	515	696	430	1164	1494	1663	2598	1788	2363	2746	3352	
6213	"Handkerchiefs, of which no side exceeds 60 cm (excluding knitted or crocheted)"	2	3	1	5	4	7	8	6	2	1	7	4	6	12	2	3	3		1776	1288	1213	2237	2610	1930	2650	2143	1401	1091	1584	2286	2437	2540	2068	2631	2423		34	33	122	129	279	766	1267	1210	859	902	1075	508	615	812	731	702	788	
2840	"Borates; peroxoborates "perborates""	56	3	0	8	17	22	12	25	27	24	31	61	34	11	4	0	3		6179	4491	3419	5050	4397	5154	4182	5090	2464	5679	4131	3734	3507	1692	1085	1018	1129		12490	7392	6134	6404	7534	10184	19990	10627	1602	886	738	735	876	1330	1699	813	1088	
7611	"Reservoirs, tanks, vats and similar containers, of aluminium, for any material (other than ..."	187	55	50	8	0	3	18	11	1	0	0	0	0	0	0	0	3		7634	11999	8078	10729	11692	8058	12795	13134	4901	6483	3838	5978	11601	18459	13497	12911	14025		473	273	333	996	875	1071	929	1658	1279	761	519	1093	1012	1857	192	519	2230	
2817	"Zinc oxide; zinc peroxide"	2	0	1	1	38	48	200	188	114	165	545	557	676	467	140	6	3		12444	11556	9992	15253	11000	15768	4874	4637	3752	5561	5127	6338	4895	4296	3227	3176	2958		4594	4383	3585	4669	4222	9503	16471	12058	8146	12200	12358	9112	11423	10756	9117	8566	12033	
6809	"Articles of plaster or of compositions based on plaster (excluding plaster bandages for straightening ..."	9	43	9	11	36	20	0	6	2	0	11	39	6	15	2	6	3		28472	29780	29163	40424	36084	50943	48388	40056	28495	22443	24860	22069	22994	22805	18932	19157	21425		684	277	507	1697	973	1146	6160	9136	4532	5359	7359	10724	26714	20846	18424	12852	7659	
6901	"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals, e.g. kieselguhr, tripolite ..."	2	185	1	0	0	0	0	1	0	0	0	14	0	0	0	0	3		4709	4414	5079	3193	3612	5969	6098	2981	1838	1422	1684	1797	1453	2300	3293	2563	2876		280	404	560	974	854	919	754	245	70	206	348	363	437	312	207	286	363	
8201	"Hand tools, the following: spades, shovels, mattocks, picks, hoes, forks and rakes, of base ..."	32	8	3	0	38	14	4	0	30	3	17	1	1	3	6	4	3		22030	25257	23933	22739	20956	22990	26005	20703	20178	16625	20475	26796	29284	28874	20885	20130	22497		1482	1843	2517	3810	5159	5614	6225	6605	4546	9536	16059	11721	11440	8764	7337	6967	6135	
9104	"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other ..."	84	75	44	3	2	11	1	2	29	24	26	3	11	67	7	12	3		1671	1934	1089	2415	3030	2677	3249	2995	3657	2550	5068	5955	4702	7162	8091	7118	6193		223	235	382	785	564	620	477	511	255	6025	6063	5808	6736	5395	1046	1360	2952	
8453	"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing ..."	6	31	34	53	12	2	6	11	14	16	1	4	9	0	5	0	3		12732	9240	14281	9995	11707	12155	8234	13240	11316	9612	9975	8322	4958	6167	4712	3606	4058		7438	73196	25321	27288	28760	26648	31448	23588	13475	20827	29638	29853	31016	24090	21662	19937	16127	
5702	"Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made ..."	59	232	622	93	157	23	52	86	235	99	133	49	773	28	85	15	4		116313	102200	121523	126108	118778	132806	131650	120116	81614	76065	82261	71639	82902	83302	79067	64187	72756		4962	8103	10783	23170	21227	20510	21518	22137	15404	19564	23516	21940	28823	26881	21635	15135	13753	
2615	"Niobium, tantalum, vanadium or zirconium ores and concentrates"	0	13	3	25	15	42	21	16	0	6	0	0	0	16	0	18	4		1742	3557	807	671	1441	1901	2092	1460	1516	3080	5583	3469	4200	4940	4453	3400	3723		938	1618	1682	2343	4555	5851	5415	4740	2945	4874	9693	7728	5098	5293	5708	7847	8388	
5113	"Woven fabrics of coarse animal hair or of horsehair (excluding fabrics for technical uses of ..."	0	0	0	13	5	0	0	10	1	124	0	2	1	1	0	0	4		473	1123	1327	621	768	1017	1584	1327	821	884	836	888	692	618	713	381	342		412	192	532	374	442	432	421	368	251	349	481	321	498	249	325	332	172	
8210	"Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, ..."	4	0	5	1	27	26	10	0	1	12	0	3	8	6	1	0	4		6127	8567	9578	9636	11151	10877	12010	15609	10477	9173	11470	9841	14725	12912	13024	11117	10422		292	580	1676	2839	2187	5663	8601	4918	2979	6158	8928	10781	11649	12494	9550	7966	7754	
5510	"Yarn of artificial staple fibres (excluding sewing thread and yarn put up for retail sale)"	106	36	163	69	12	4	0	3	0	0	0	0	0	0	0	0	4		1027	790	836	749	830	747	2185	2865	2338	2691	2383	2790	2589	3444	2819	2529	2231		25635	50091	57282	108295	99082	119180	248108	154747	148678	241167	256311	188689	188349	149587	147901	143045	161411	
6310	"Used or new rags, scrap twine, cordage, rope and cables and worn-out articles thereof, of textile ..."	2	0	25	1	1	1	0	1	1	0	0	0	0	1	0	1	4		6291	5509	7092	10373	8029	7433	6232	5733	4753	5074	10059	7492	9035	7638	5142	5664	6172		242	528	741	857	1405	2136	3462	2226	2475	8238	14580	7865	5286	7602	6801	8225	14765	
4503	"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ..."	1	0	2	44	12	1	1	3	1	2	1	3	1	5	3	9	4		167	219	266	434	440	600	593	407	470	660	593	296	628	853	437	505	518		1212	711	900	1911	2612	1730	1971	1841	1819	2397	2776	2971	2515	2167	2160	1634	1245	
2853	"Inorganic compounds, incl. distilled or conductivity water and water of similar purity, n.e.s.; ..."	0	0	0	0	0	0	6	12	4	8	0	0	7	4	14	4	4		0	0	0	0	0	0	15926	16757	0	10833	5431	6776	7650	7225	9554	9860	13036		0	0	0	0	0	0	307	255	304	602	660	1241	1698	969	1477	1393	1628	
7904	"Zinc bars, rods, profiles and wire, n.e.s."	0	2	0	0	3	7	0	1	0	3	12	2	12	235	134	1	4		2131	2292	3914	4824	4277	6345	11478	1591	13719	3012	3734	3713	4255	4858	4008	3492	3282		1066	1062	852	740	698	801	1589	1506	1640	1614	1073	1556	1621	1301	1227	2131	2778	
5205	"Cotton yarn other than sewing thread, containing >= 85% cotton by weight (excluding that put ..."	303	347	76	153	107	206	33	26	41	9	104	76	22	132	0	0	4		54464	44395	43458	30656	10203	4489	3946	3926	4264	2510	2023	4626	3608	4658	3772	3387	2959		81461	127453	232316	249014	258543	286348	547003	407478	276276	545001	495057	334389	435078	439525	383812	444396	571180	
2847	"Hydrogen peroxide, whether or not solidified with urea"	0	0	0	0	1	4	2	6	0	2	6	3	1	2	0	0	4		2804	1372	1350	2014	3544	3000	4429	4904	3903	5293	5364	5073	5549	8181	7150	5126	8520		4153	2545	5532	5033	7994	5218	4782	6152	6291	2826	8075	6880	9176	8523	9752	6902	7953	
