Product code	Product label	Turkey's imports from Saudi Arabia-Value in 2001	Turkey's imports from Saudi Arabia-Value in 2002	Turkey's imports from Saudi Arabia-Value in 2003	Turkey's imports from Saudi Arabia-Value in 2004	Turkey's imports from Saudi Arabia-Value in 2005	Turkey's imports from Saudi Arabia-Value in 2006	Turkey's imports from Saudi Arabia-Value in 2007	Turkey's imports from Saudi Arabia-Value in 2008	Turkey's imports from Saudi Arabia-Value in 2009	Turkey's imports from Saudi Arabia-Value in 2010	Turkey's imports from Saudi Arabia-Value in 2011	Turkey's imports from Saudi Arabia-Value in 2012	Turkey's imports from Saudi Arabia-Value in 2013	Turkey's imports from Saudi Arabia-Value in 2014	Turkey's imports from Saudi Arabia-Value in 2015	Turkey's imports from Saudi Arabia-Value in 2016	Turkey's imports from Saudi Arabia-Value in 2017	Saudi Arabia's exports to world- 	Saudi Arabia's exports to world-Value in 2001	Saudi Arabia's exports to world-Value in 2002	Saudi Arabia's exports to world-Value in 2003	Saudi Arabia's exports to world-Value in 2004	Saudi Arabia's exports to world-Value in 2005	Saudi Arabia's exports to world-Value in 2006	Saudi Arabia's exports to world-Value in 2007	Saudi Arabia's exports to world-Value in 2008	Saudi Arabia's exports to world-Value in 2009	Saudi Arabia's exports to world-Value in 2010	Saudi Arabia's exports to world-Value in 2011	Saudi Arabia's exports to world-Value in 2012	Saudi Arabia's exports to world-Value in 2013	Saudi Arabia's exports to world-Value in 2014	Saudi Arabia's exports to world-Value in 2015	Saudi Arabia's exports to world-Value in 2016	Saudi Arabia's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
8205	"Hand tools, incl. glaziers' diamonds, of base metal, n.e.s.; blowlamps and the like; vices, ..."	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0		966	287	2041	4107	1878	2440	2505	3722	3500	1623	2233	2671	2946	4714	2754	5154	3606		9721	9159	10575	16446	20815	27705	33942	38854	27412	40903	58931	48101	52221	58520	52019	34928	35566	
8210	"Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6		292	580	1676	2839	2187	5663	8601	4918	2979	6158	8928	10781	11649	12494	9550	7966	7754	
8305	"Fittings for loose-leaf binders or files, letter clips, letter corners, paper clips, indexing ..."	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	75	0	0	0	30	0	0	61	27	0	85	0	115	0	61	40		2852	4069	4787	6815	8971	9218	11149	13477	11410	14552	15211	14792	14240	16320	13871	13248	12183	
8406	"Steam turbines and other vapour turbines; parts thereof"	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0		3869	971	5091	10529	9066	8499	4791	5666	7564	2819	830	1054	39	6985	2283	12339	400		166784	200742	47948	26886	57528	17537	36894	47882	265660	137613	86498	155713	490777	143375	200148	276605	154673	
7403	"Copper, refined, and copper alloys, unwrought (excluding copper alloys of heading 7405)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8954	14042	8925	4197	4115	13295	10398	19629	19115	7484	3623	9474	108	21000	2398	2272	8283		218608	328866	416969	644943	883138	1465473	2139496	2108924	1490742	2584684	3125552	2878811	2730446	2577339	2208298	1998686	2438222	
7411	"Copper tubes and pipes"	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0		74	0	0	32	178	283	637	567	1318	1215	453	1107	199	1572	811	298	2360		13663	18204	25716	49938	53300	109338	148973	151653	76629	127538	172700	149029	156512	143851	145433	124421	152013	
7502	"Unwrought nickel"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30	37	0	0	0	0	0	0	71	0	0	0	148	234	0	0	0		11121	14164	23712	49308	51345	76576	146565	99304	41677	77963	100514	75239	67317	75581	68631	51461	52243	
7602	"Waste and scrap, of aluminium (excluding slags, scale and the like from iron and steel production, ..."	0	0	0	0	0	0	0	0	112	147	562	0	0	653	1599	0	0		22188	21811	14967	22950	46795	113170	98000	78836	74726	68493	83325	144839	258097	293256	228852	246158	302291		9482	7945	15281	14368	24916	22207	43086	34567	18277	39951	47477	35825	35651	57871	66241	63155	124087	
8432	"Agricultural, horticultural or forestry machinery for soil preparation or cultivation (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		340	32	338	872	1020	2195	1471	2723	2231	6427	4979	38642	3947	1738	2109	555	475		2014	1664	3889	5986	9482	15046	17290	26870	16839	32410	51083	50020	37151	36388	20529	18806	19847	
8441	"Machinery for making up paper pulp, paper or paperboard, incl. cutting machines of all kinds, ..."	0	0	0	5	0	27	0	0	0	0	0	0	17	142	28	0	0		155	710	351	1142	909	464	4268	325	1324	2773	1254	780	3207	4108	4172	4046	3578		36774	46661	56734	63779	130477	99889	133355	182630	85779	86337	125703	96628	135967	174316	158868	146235	98927	
8446	"Weaving machines "looms""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	350	0	193	0	27	0	50	63	115	0	0	2868	638	5	25		80524	207914	378428	306531	290736	300522	208692	161688	39834	148464	277749	412513	443435	320874	149690	205693	244402	
8456	"Machine tools for working any material by removal of material, by laser or other light or photon ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	31	309	0	0	342	923	285	153	32	29	199	0	92	1025	209		14993	23132	35563	55247	68090	83361	91659	88181	35546	67990	118851	103832	96364	114893	104280	108003	99552	
8459	"Machine tools, incl. way-type unit head machines, for drilling, boring, milling, threading ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5661	1138	194	349	586	317	1672	850	103	3154	3291	751	1861	970	191	799	456		18906	29706	36281	54996	48833	69612	64385	75714	28485	49087	76762	104401	70397	72703	66390	65071	60961	
8478	"Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	35	0	0	0	396	0	0	0	196	2507	561	34	103	90		16706	15484	23586	36801	44975	35529	40887	16647	23862	36384	34845	22162	32086	36784	66476	25834	20539	
8485	"Machinery parts not specified or included elsewhere in this chapter (excluding parts containing ..."	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		6288	11698	13637	67650	11727	20952	0	0	0	0	0	0	0	0	0	0	0		29642	14987	31951	33715	53265	46711	0	0	0	0	0	0	0	0	0	0	0	
8502	"Electric generating sets and rotary converters"	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0		656	3282	14598	35369	22966	53963	39179	40967	74497	50065	32837	61659	57503	24037	36902	42672	20610		109110	127661	76660	119128	180320	172873	285313	870771	914147	1176043	894838	1048532	1247394	861170	932830	1457173	633005	
8503	"Parts suitable for use solely or principally with electric motors and generators, electric ..."	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0		507	224	349	4244	3988	693	5109	1498	1811	2476	3662	1083	43792	1112	743	3699	4193		58524	63682	30798	47500	49395	50901	64491	57144	180828	190179	220516	304995	142592	206626	225768	118268	82371	
8513	"Portable electric lamps designed to function by their own source of energy, e.g. dry batteries, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		4734	310	710	2229	1115	605	2608	6979	6741	8019	3094	2363	1584	1032	906	883	1001		3732	2617	5775	6325	6741	9371	13153	12474	6806	12351	14515	16011	16809	15487	13973	10118	11135	
8522	"Parts and accessories suitable for use solely or principally with sound reproducing and recording ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		78	0	88	149	77	109	1079	305	470	180	373	3050	1551	311	0	37	29		5164	15349	35023	52889	37830	26459	26925	22832	26305	21155	26450	24653	17200	13297	7645	7198	8301	
8529	"Parts suitable for use solely or principally with transmission and reception apparatus for ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3518	1110	118	823	2352	2578	6149	11594	3791	4178	7850	9231	9701	29698	49005	8234	15358		124913	120121	192850	281723	335958	296106	309160	209212	229189	170634	199853	1022763	1331982	1407648	1294274	997176	1396960	
8531	"Electric sound or visual signalling apparatus, e.g. bells, sirens, indicator panels, burglar ..."	0	40	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0		75	406	1275	1173	1773	539	1414	1936	1472	2874	3191	3208	2021	673	1890	2682	5489		32711	39819	111033	530613	1120127	1243779	1333236	1267188	1365425	1763014	1894982	1077339	202180	199917	184919	192467	201246	
8604	"Railway or tramway maintenance or service vehicles, whether or not self-propelled, e.g., workshops, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		35	0	0	0	0	0	0	0	0	0	391	2873	0	348	712	3338	15		1394	165	1022	6668	3251	2527	1888	14586	8261	5252	46137	78068	36829	5236	12496	19732	3324	
8710	"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				3311	25225	11704	4686	0	0	0	0	0	0	0	0	0	0	0	0	0	
8904	"Tugs and pusher craft"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22207	4193	74758	339393	306134	429365	1080390	983303	965897	311538	139112	376753	1105537	1748575	2029308	1804976	1192646		11091	30007	1	0	288	2670	0	0	0	10100	1803	15444	18	0	7093	13276	0	
8907	"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		50	42	118	214	3772	884	28	0	1794	7661	478	433	0	158	1339	4767	735		18131	7022	1954	28825	46113	6106	4496	14077	3964	10113	3516	5810	2873	3839	6141	3882	4990	
9009	"Photocopying apparatus incorporating an optical system or of the contact type and thermo-copying ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		69	51	1150	910	309	101	0	0	0	0	0	0	0	0	0	0	0		36394	44464	53103	79882	84424	96447	0	0	0	0	0	0	0	0	0	0	0	
9014	"Direction finding compasses; other navigational instruments and appliances (excluding radio ..."	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0		0	0	0	0	199	563	0	51	1046	284	162	173	245	1191	1696	2995	330		31024	24241	33618	34773	45320	48289	40568	74163	50303	44751	72226	53475	73195	62390	76873	63487	113152	
7101	"Pearls, natural or cultured, whether or not worked or graded, but not strung, mounted or set, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1308	867	0	53	0	0	0	0	40	0	0	0	0	0	0		117	169	160	355	630	459	768	597	249	309	362	249	179	237	256	219	255	
7202	"Ferro-alloys"	0	0	0	0	0	0	0	1722	0	0	246	0	0	0	0	0	0		423	338	1847	2001	2205	14641	19922	31463	12795	45628	64581	32632	22341	28844	11238	5555	52954		88397	139768	167236	334690	326984	357368	597070	920847	435859	649035	698009	606591	550926	571980	455039	371673	680271	
9020	"Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ..."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0	867	163	0	34	86	34	0	117	0	0	100	88	247	192		1281	3726	2756	3521	3310	3485	5642	7540	4932	6687	8757	7603	14089	23102	21340	12176	18297	
9104	"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	66	59	0	0	0	1	102		223	235	382	785	564	620	477	511	255	6025	6063	5808	6736	5395	1046	1360	2952	
9109	"Clock movements, complete and assembled (excluding watch movements)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	213	0	29	29	0	0	0	0	0	0	2		333	443	566	687	884	1022	1285	1466	1454	1548	2861	2226	2210	3028	1967	1769	2122	
9307	"Swords, cutlasses, bayonets, lances and similar arms and parts thereof, and scabbards and sheaths ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				0	1	2	119	25	150	3	44	4	312	46	176	117	62	47	0	1	
9506	"Articles and equipment for general physical exercise, gymnastics, athletics, other sports, ..."	15	28	0	0	0	0	18	2	8	4	10	11	17	15	0	0	0		4509	169	140	455	203	264	2076	693	293	784	362	639	438	462	411	1783	1700		18095	23928	29721	47869	69381	78306	91560	95679	76985	99845	106760	127814	149153	152682	112442	106938	113241	
9601	"Worked ivory, bone, tortoiseshell, horn, antlers, coral, mother-of-pearl and other animal carving ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56		174	219	365	441	571	746	676	855	668	864	1302	654	969	724	550	612	626	
9605	"Travel sets for personal toilet, sewing or shoe or clothes cleaning (excluding manicure sets)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	31	55	0	30	78		87	71	84	194	188	253	343	240	165	226	336	396	490	455	468	395	479	
9619	"Sanitary towels (pads) and tampons, napkins and napkin liners for babies, and similar articles, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0		0	0	0	0	0	0	0	0	0	0	0	188021	298916	267262	234564	205293	195981		0	0	0	0	0	0	0	0	0	0	0	79925	78970	98947	96448	136569	104563	
9704	"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery, stamped paper ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4	0	12	0	3	2	5	2	1	0	1	7	10	183	0	9	10	
0802	"Other nuts, fresh or dried, whether or not shelled or peeled (excluding coconuts, Brazil nuts ..."	3	135	26	2	104	47	0	0	131	0	0	0	0	21	0	0	0		27	283	68	581	189	27	488	628	392	971	1155	1867	1221	3639	4844	4653	1367		4487	18671	18436	28654	48028	74410	93656	142357	158467	143728	169477	251984	212751	199347	226597	297162	311405	
0805	"Citrus fruit, fresh or dried"	1	2	0	4	0	11	0	6	0	0	1	0	99	26	0	0	0		609	415	1271	1690	2209	4001	9638	9751	13178	14325	8998	9743	14895	9760	15941	20387	22844		212	6637	9043	8859	15137	8054	14569	13630	12698	13120	18164	19326	17661	15365	19686	18661	20578	
0813	"Dried apricots, prunes, apples, peaches, pears, papaws "papayas", tamarinds and other edible ..."	0	37	45	34	0	85	62	24	0	62	94	24	0	0	0	0	0		0	86	152	3716	817	983	3162	4363	3693	4046	3905	6051	8596	1669	1120	2632	1918		1396	1366	2498	3261	3051	2632	3854	3183	2822	4462	11731	6580	6631	7593	10001	10637	7200	
0907	"Cloves, whole fruit, cloves and stems"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	150	85	270	71	231	283	32	333	260	112	119	56		14	178	148	126	121	195	137	99	253	363	406	382	173	571	594	353	726	
0908	"Nutmeg, mace and cardamoms"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5470	1471	1568	1696	1988	2055	1687	2775	2509	3924	2916	1835	1155	2081	3869	3485	2487		35	41	44	61	26	36	53	67	82	91	109	140	105	160	588	774	1109	
1004	"Oats"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	29	0	0	0	259	382	297	320	34	101	87	0	37	0	0		13	318	43	2770	789	75	3017	1450	760	0	2815	495	0	27	674	7	36	
1005	"Maize or corn"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		58	0	153	36	178	1631	499	27	3199	87	333	0	167	40	43	19	175		65635	133754	276182	190477	47335	12702	269337	381938	135136	124157	136119	245919	473138	350247	344333	128639	428738	
1101	"Wheat or meslin flour"	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0		0	39	125	182	169	180	89	331	466	2421	994	1055	1107	0	0	31	113		4	1	1	13	24	22	26	4	1382	78	40	97	146	1595	1415	21238	33218	
1201	"Soya beans, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		48	0	0	0	0	0	0	0	0	0	0	0	0	56	76	60	50		67387	139614	226525	226828	328533	264797	409656	647900	429299	742426	687498	684804	642979	1119756	968176	885301	947920	
1208	"Flours and meals of oil seeds or oleaginous fruits (excluding mustard)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	14	5		123	27	129	912	950	2531	2957	6502	42343	6888	8065	22042	14921	34566	50967	33379	3093	
1404	"Vegetable products, n.e.s."	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	45	0		93	0	0	82	449	729	0	0	48	480	714	1084	1227	257	189	843	727		2277	1584	2481	2620	2043	2521	3022	4074	3449	5991	7358	6577	8902	10907	11223	9554	10459	
1505	"Wool grease and fatty substances derived therefrom, incl. lanolin"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0		534	553	739	792	868	967	936	1264	933	1300	2002	2031	2235	1910	1935	777	1161	
1508	"Groundnut oil and its fractions, whether or not refined, but not chemically modified"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		114	0	37	302	1841	278	520	35	31	58	0	164	142	40	43	0	4		7	14	28	17	15	18	20	13	10	65	77	58	71	64	72	76	52	
1510	"Other oils and their fractions, obtained solely from olives, whether or not refined, but not ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	28	28	78	0	29	28	0	0	67	68	0	0	0	14	7		0	102	0	0	0	0	0	109	13	58	148	1	0	41	37	90	0	
1511	"Palm oil and its fractions, whether or not refined (excluding chemically modified)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		750	861	1853	799	661	1276	6000	1806	2458	12393	31492	42684	36749	39001	28419	28066	28544		80555	103051	157664	182276	205014	255350	263039	462337	264408	318412	453718	439480	499240	491540	418368	406078	435002	
1804	"Cocoa butter, fat and oil"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	45	0	0	0	28	0	0	0	0	0	0	0	124	35	3		598	1495	3498	2890	1932	10395	6597	20159	22524	29979	25815	38007	57081	68352	71043	59459	92658	
1903	"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55		0	1	1	1	5	2	1	5	3	2	0	18	1	2	0	0	0	
2105	"Ice cream and other edible ice, whether or not containing cocoa"	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	0		86	200	485	694	468	557	1171	1703	1183	1051	1202	1382	2113	1708	2006	2863	2440		1394	1295	720	1150	1795	4676	5903	7074	954	8421	7834	3680	3216	4984	9047	3311	1880	
2208	"Undenatured ethyl alcohol of an alcoholic strength of < 80%; spirits, liqueurs and other spirituous ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34	0	0	39	0	0	0	145	0	0	0	0	0	0	0	1	0		5960	7415	9130	9313	7056	13205	14682	19729	43231	40007	85996	87684	108358	132298	125055	98122	127074	
2209	"Vinegar, fermented vinegar and substitutes for vinegar obtained from acetic acid"	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0		0	162	0	0	1007	0	76	103	108	281	346	364	612	580	499	1101	1512		125	180	386	260	635	705	227	466	293	412	618	433	555	722	710	462	436	
2301	"Flours, meals and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	90	0	29	0	0	0	0	146	488	0	0	510	199	0		17971	9325	13036	34196	28436	50741	64519	58800	59201	78871	69232	104726	153240	125191	138736	172508	167212	
2303	"Residues of starch manufacture and similar residues, beet-pulp, bagasse and other waste of ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		240	1544	2670	10150	26721	43122	165791	293336	159935	198716	120643	191378	272729	228985	206710	329602	445186	
2306	"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ..."	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		0	95	0	84	78	117	42	58	82	0	0	43	27	0	0	0	0		6661	8841	13797	59971	40347	49172	72684	74873	51322	127546	182821	223258	179791	251182	224117	189809	200043	
2508	"Clays, andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		647	1334	4165	1121	1306	587	451	2339	939	1365	431	519	1612	864	874	1994	500		4554	6704	10689	13564	19074	19389	29693	28976	15711	24466	28834	31254	23860	36145	34129	28597	38907	
2509	"Chalk"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	33	0	48	45	108	2527	6572	883	271	2382	30	4807	5536	6450		594	684	1155	1580	1728	1951	1816	1599	880	637	345	139	154	221	116	59	132	
2527	"Natural cryolite and natural chiolite"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2528	"Borates, natural, and concentrates thereof, whether or not calcined, and natural boric acids ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	83	29	213	0	0	0	53	0	0	0	0	0	0	0	0	0		0	34	0	14	2	2	164	9	5	30	7	14	95	11	12	1	1	
2604	"Nickel ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	2	1	0	0	1	1	1	1	0	0	3	1	
2607	"Lead ores and concentrates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	6		1	0	8	0	0	0	1	5	0	14	7	0	909	97	221	12	20	
2812	"Halides and halide oxides of non-metals"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28	54	0	101	0	439	1724	549	185	118	28	0	28	0	2197	3342	0		828	466	306	451	525	1093	997	1338	1621	890	1168	1358	1925	2020	1506	1327	1874	
2813	"Sulphides of non-metals; commercial phosphorus trisulphide"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29	0	0	0	42	0	0	39	0	31	0	0	54	66	0	0	0		2	10	3	4	6	6	8	14	16	15	27	32	41	43	34	32	60	
2817	"Zinc oxide; zinc peroxide"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0		0	44	104	314	279	587	2738	2289	2032	3229	4150	5403	9231	8516	5812	10890	31938		4594	4383	3585	4669	4222	9503	16471	12058	8146	12200	12358	9112	11423	10756	9117	8566	12033	
2829	"Chlorates and perchlorates; bromates and perbromates; iodates and periodates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2805	983	7071	9629	11483	12821	12330	5937	166	150	42	654	149	27	123	244	155		1513	1357	2097	1545	1938	3698	3059	3908	4065	5374	8508	5609	5925	5857	5305	5234	5373	
2832	"Sulphites; thiosulphates"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27	0	0	0	0	77	31	378	0	65	101	248	128	516	59	85	84		454	645	744	1001	1400	1014	1610	2034	1124	1445	1101	1147	1294	1098	1215	1294	1259	
2833	"Sulphates; alums; peroxosulphates "persulphates""	0	0	0	0	0	0	39	0	0	0	0	0	22	6	0	0	0		0	0	713	854	934	2234	898	226	281	371	658	592	1157	1298	368	1201	1037		4839	4962	6707	10736	15467	17725	23610	26695	21503	29327	46374	34577	36145	38187	34421	27870	29879	
0207	"Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and ..."	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0		26346	14231	34540	34486	46831	66428	61134	39154	76381	43585	53146	60692	75595	84045	125968	147658	138572		183	32	65	14	254	33	97	789	1581	863	1567	1118	940	1119	1933	366	2075	
0308	"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	94	172	239	178	201	114	
0404	"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0		47	0	149	646	965	35081	16900	24031	21852	26266	29632	18451	14875	956	1127	208	566		607	549	604	1632	1583	1538	848	1102	1200	1454	1149	1251	1534	3128	2523	1880	2269	
0501	"Human hair, unworked, whether or not washed or scoured; waste of human hair"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	3	6	13	27	2	9	63	72	172	742	422	53	24	33	19	12	
0603	"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		457	1107	761	2012	1617	2055	2107	2577	2271	3265	1713	1093	0	0	0	15	39		146	126	158	308	426	432	244	329	401	731	1433	2012	2563	6342	4883	4129	3529	
2850	"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0		0	0	0	0	60	0	230	32	27	0	146	419	0	0	0	5	0		147	177	228	234	317	345	440	277	678	851	874	553	1228	1190	1009	1186	1378	
2929	"Compounds with other nitrogen function (excluding amine-function compounds; oxygen-function ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	74	663	0	0	36	56	466	0	37	699	49	138	207	0	21	309069		65508	84075	108338	128028	126732	136771	138887	158352	113983	125408	148542	165832	192932	186357	157124	167801	288498	
2942	"Separate chemically defined organic compounds, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		858	2014	4470	12170	7748	4881	10011	8490	8545	5322	220	40	2886	3489	39046	3345	315		1063	1020	1703	2260	6354	9667	12594	15093	7511	5527	6292	6238	7198	4591	4497	6135	4731	
3405	"Shoe polish, furniture wax and floor waxes, polishes and creams for coachwork, glass or metal, ..."	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0		61	758	351	589	416	1678	2029	5737	4730	6570	5553	6394	6566	6412	7037	6892	2037		4201	5250	6167	7120	8673	9202	11855	12697	11018	14005	18092	16787	18218	17888	15594	14846	14504	
3406	"Candles, tapers and the like"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	51	42	368	1222	0	43	47	32	128		673	1317	2140	4135	4799	4851	6611	5787	6340	6821	7664	7796	10626	9131	9183	7919	7072	
3606	"Ferro-cerium and other pyrophoric alloys in all forms; metaldehyde, hexamethylenetetramine ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	41	507	45	47	0	0	105	0	152	181	0	0	0	48	5	21		268	494	365	436	800	897	1730	1695	1264	1321	1763	2684	3155	3212	3413	3020	3260	
3701	"Photographic plates and film in the flat, sensitised, unexposed, of any material other than ..."	0	0	4	323	123	0	0	0	0	0	0	0	0	0	0	0	0		593	1185	490	1086	2348	10530	14185	7509	4495	22767	24772	32084	13278	93	207	1313	173		41213	49798	65703	82448	96716	105272	131978	129716	129968	138488	147321	133576	133320	122000	97782	90470	82459	
